InteractionID	ComplexName	Entry1	Entry2	Class	E1;E2
5201	Parvulin-associated pre-rRNP complex	Q91VE6	Q9ULW0	Interactors	Q91VE6;Q9ULW0
5202	Parvulin-associated pre-rRNP complex	Q91VE6	Q9Y237	Interactors	Q91VE6;Q9Y237
5203	Parvulin-associated pre-rRNP complex	Q921N6	Q922K7	Interactors	Q921N6;Q922K7
5204	Parvulin-associated pre-rRNP complex	Q921N6	Q99LH1	Interactors	Q921N6;Q99LH1
5205	Parvulin-associated pre-rRNP complex	Q921N6	Q99ME9	Interactors	Q921N6;Q99ME9
5206	Parvulin-associated pre-rRNP complex	Q921N6	Q9BWT6	Interactors	Q921N6;Q9BWT6
5207	Parvulin-associated pre-rRNP complex	Q921N6	Q9CR57	Interactors	Q921N6;Q9CR57
5208	Parvulin-associated pre-rRNP complex	Q921N6	Q9CYH6	Interactors	Q921N6;Q9CYH6
5209	Parvulin-associated pre-rRNP complex	Q921N6	Q9CZM2	Interactors	Q921N6;Q9CZM2
5210	Parvulin-associated pre-rRNP complex	Q921N6	Q9D0I8	Interactors	Q921N6;Q9D0I8
5211	Parvulin-associated pre-rRNP complex	Q921N6	Q9D0R4	Interactors	Q921N6;Q9D0R4
5212	Parvulin-associated pre-rRNP complex	Q921N6	Q9D6Z1	Interactors	Q921N6;Q9D6Z1
5213	Parvulin-associated pre-rRNP complex	Q921N6	Q9D8E6	Interactors	Q921N6;Q9D8E6
5214	Parvulin-associated pre-rRNP complex	Q921N6	Q9D8N0	Interactors	Q921N6;Q9D8N0
5215	Parvulin-associated pre-rRNP complex	Q921N6	Q9D903	Interactors	Q921N6;Q9D903
5216	Parvulin-associated pre-rRNP complex	Q921N6	Q9DBE9	Interactors	Q921N6;Q9DBE9
5217	Parvulin-associated pre-rRNP complex	Q921N6	Q9EQ61	Interactors	Q921N6;Q9EQ61
5218	Parvulin-associated pre-rRNP complex	Q921N6	Q9ESV0	Interactors	Q921N6;Q9ESV0
5219	Parvulin-associated pre-rRNP complex	Q921N6	Q9JIK5	Interactors	Q921N6;Q9JIK5
5220	Parvulin-associated pre-rRNP complex	Q921N6	Q9JJ80	Interactors	Q921N6;Q9JJ80
5221	Parvulin-associated pre-rRNP complex	Q921N6	Q9JJA4	Interactors	Q921N6;Q9JJA4
5222	Parvulin-associated pre-rRNP complex	Q921N6	Q9NW13	Interactors	Q921N6;Q9NW13
5223	Parvulin-associated pre-rRNP complex	Q921N6	Q9ULW0	Interactors	Q921N6;Q9ULW0
5224	Parvulin-associated pre-rRNP complex	Q921N6	Q9Y237	Interactors	Q921N6;Q9Y237
5225	Parvulin-associated pre-rRNP complex	Q922K7	Q99LH1	Interactors	Q922K7;Q99LH1
5226	Parvulin-associated pre-rRNP complex	Q922K7	Q99ME9	Interactors	Q922K7;Q99ME9
5227	Parvulin-associated pre-rRNP complex	Q922K7	Q9BWT6	Interactors	Q922K7;Q9BWT6
5228	Parvulin-associated pre-rRNP complex	Q922K7	Q9CR57	Interactors	Q922K7;Q9CR57
5229	Parvulin-associated pre-rRNP complex	Q922K7	Q9CYH6	Interactors	Q922K7;Q9CYH6
5230	Parvulin-associated pre-rRNP complex	Q922K7	Q9CZM2	Interactors	Q922K7;Q9CZM2
5231	Parvulin-associated pre-rRNP complex	Q922K7	Q9D0I8	Interactors	Q922K7;Q9D0I8
5232	Parvulin-associated pre-rRNP complex	Q922K7	Q9D0R4	Interactors	Q922K7;Q9D0R4
5233	Parvulin-associated pre-rRNP complex	Q922K7	Q9D6Z1	Interactors	Q922K7;Q9D6Z1
5234	Parvulin-associated pre-rRNP complex	Q922K7	Q9D8E6	Interactors	Q922K7;Q9D8E6
5235	Parvulin-associated pre-rRNP complex	Q922K7	Q9D8N0	Interactors	Q922K7;Q9D8N0
5236	Parvulin-associated pre-rRNP complex	Q922K7	Q9D903	Interactors	Q922K7;Q9D903
5237	Parvulin-associated pre-rRNP complex	Q922K7	Q9DBE9	Interactors	Q922K7;Q9DBE9
5238	Parvulin-associated pre-rRNP complex	Q922K7	Q9EQ61	Interactors	Q922K7;Q9EQ61
5239	Parvulin-associated pre-rRNP complex	Q922K7	Q9ESV0	Interactors	Q922K7;Q9ESV0
5240	Parvulin-associated pre-rRNP complex	Q922K7	Q9JIK5	Interactors	Q922K7;Q9JIK5
5241	Parvulin-associated pre-rRNP complex	Q922K7	Q9JJ80	Interactors	Q922K7;Q9JJ80
5242	Parvulin-associated pre-rRNP complex	Q922K7	Q9JJA4	Interactors	Q922K7;Q9JJA4
5243	Parvulin-associated pre-rRNP complex	Q922K7	Q9NW13	Interactors	Q922K7;Q9NW13
5244	Parvulin-associated pre-rRNP complex	Q922K7	Q9ULW0	Interactors	Q922K7;Q9ULW0
5245	Parvulin-associated pre-rRNP complex	Q922K7	Q9Y237	Interactors	Q922K7;Q9Y237
5246	Parvulin-associated pre-rRNP complex	Q99LH1	Q99ME9	Interactors	Q99LH1;Q99ME9
5247	Parvulin-associated pre-rRNP complex	Q99LH1	Q9BWT6	Interactors	Q99LH1;Q9BWT6
5248	Parvulin-associated pre-rRNP complex	Q99LH1	Q9CR57	Interactors	Q99LH1;Q9CR57
5249	Parvulin-associated pre-rRNP complex	Q99LH1	Q9CYH6	Interactors	Q99LH1;Q9CYH6
5250	Parvulin-associated pre-rRNP complex	Q99LH1	Q9CZM2	Interactors	Q99LH1;Q9CZM2
5251	Parvulin-associated pre-rRNP complex	Q99LH1	Q9D0I8	Interactors	Q99LH1;Q9D0I8
5252	Parvulin-associated pre-rRNP complex	Q99LH1	Q9D0R4	Interactors	Q99LH1;Q9D0R4
5253	Parvulin-associated pre-rRNP complex	Q99LH1	Q9D6Z1	Interactors	Q99LH1;Q9D6Z1
5254	Parvulin-associated pre-rRNP complex	Q99LH1	Q9D8E6	Interactors	Q99LH1;Q9D8E6
5255	Parvulin-associated pre-rRNP complex	Q99LH1	Q9D8N0	Interactors	Q99LH1;Q9D8N0
5256	Parvulin-associated pre-rRNP complex	Q99LH1	Q9D903	Interactors	Q99LH1;Q9D903
5257	Parvulin-associated pre-rRNP complex	Q99LH1	Q9DBE9	Interactors	Q99LH1;Q9DBE9
5258	Parvulin-associated pre-rRNP complex	Q99LH1	Q9EQ61	Interactors	Q99LH1;Q9EQ61
5259	Parvulin-associated pre-rRNP complex	Q99LH1	Q9ESV0	Interactors	Q99LH1;Q9ESV0
5260	Parvulin-associated pre-rRNP complex	Q99LH1	Q9JIK5	Interactors	Q99LH1;Q9JIK5
5261	Parvulin-associated pre-rRNP complex	Q99LH1	Q9JJ80	Interactors	Q99LH1;Q9JJ80
5262	Parvulin-associated pre-rRNP complex	Q99LH1	Q9JJA4	Interactors	Q99LH1;Q9JJA4
5263	Parvulin-associated pre-rRNP complex	Q99LH1	Q9NW13	Interactors	Q99LH1;Q9NW13
5264	Parvulin-associated pre-rRNP complex	Q99LH1	Q9ULW0	Interactors	Q99LH1;Q9ULW0
5265	Parvulin-associated pre-rRNP complex	Q99LH1	Q9Y237	Interactors	Q99LH1;Q9Y237
5266	Parvulin-associated pre-rRNP complex	Q99ME9	Q9BWT6	Interactors	Q99ME9;Q9BWT6
5267	Parvulin-associated pre-rRNP complex	Q99ME9	Q9CR57	Interactors	Q99ME9;Q9CR57
5268	Parvulin-associated pre-rRNP complex	Q99ME9	Q9CYH6	Interactors	Q99ME9;Q9CYH6
5269	Parvulin-associated pre-rRNP complex	Q99ME9	Q9CZM2	Interactors	Q99ME9;Q9CZM2
5270	Parvulin-associated pre-rRNP complex	Q99ME9	Q9D0I8	Interactors	Q99ME9;Q9D0I8
5271	Parvulin-associated pre-rRNP complex	Q99ME9	Q9D0R4	Interactors	Q99ME9;Q9D0R4
5272	Parvulin-associated pre-rRNP complex	Q99ME9	Q9D6Z1	Interactors	Q99ME9;Q9D6Z1
5273	Parvulin-associated pre-rRNP complex	Q99ME9	Q9D8E6	Interactors	Q99ME9;Q9D8E6
5274	Parvulin-associated pre-rRNP complex	Q99ME9	Q9D8N0	Interactors	Q99ME9;Q9D8N0
5275	Parvulin-associated pre-rRNP complex	Q99ME9	Q9D903	Interactors	Q99ME9;Q9D903
5276	Parvulin-associated pre-rRNP complex	Q99ME9	Q9DBE9	Interactors	Q99ME9;Q9DBE9
5277	Parvulin-associated pre-rRNP complex	Q99ME9	Q9EQ61	Interactors	Q99ME9;Q9EQ61
5278	Parvulin-associated pre-rRNP complex	Q99ME9	Q9ESV0	Interactors	Q99ME9;Q9ESV0
5279	Parvulin-associated pre-rRNP complex	Q99ME9	Q9JIK5	Interactors	Q99ME9;Q9JIK5
5280	Parvulin-associated pre-rRNP complex	Q99ME9	Q9JJ80	Interactors	Q99ME9;Q9JJ80
5281	Parvulin-associated pre-rRNP complex	Q99ME9	Q9JJA4	Interactors	Q99ME9;Q9JJA4
5282	Parvulin-associated pre-rRNP complex	Q99ME9	Q9NW13	Interactors	Q99ME9;Q9NW13
5283	Parvulin-associated pre-rRNP complex	Q99ME9	Q9ULW0	Interactors	Q99ME9;Q9ULW0
5284	Parvulin-associated pre-rRNP complex	Q99ME9	Q9Y237	Interactors	Q99ME9;Q9Y237
5285	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9CR57	Interactors	Q9BWT6;Q9CR57
5286	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9CYH6	Interactors	Q9BWT6;Q9CYH6
5287	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9CZM2	Interactors	Q9BWT6;Q9CZM2
5288	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9D0I8	Interactors	Q9BWT6;Q9D0I8
5289	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9D0R4	Interactors	Q9BWT6;Q9D0R4
5290	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9D6Z1	Interactors	Q9BWT6;Q9D6Z1
5291	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9D8E6	Interactors	Q9BWT6;Q9D8E6
5292	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9D8N0	Interactors	Q9BWT6;Q9D8N0
5293	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9D903	Interactors	Q9BWT6;Q9D903
5294	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9DBE9	Interactors	Q9BWT6;Q9DBE9
5295	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9EQ61	Interactors	Q9BWT6;Q9EQ61
5296	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9ESV0	Interactors	Q9BWT6;Q9ESV0
5297	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9JIK5	Interactors	Q9BWT6;Q9JIK5
5298	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9JJ80	Interactors	Q9BWT6;Q9JJ80
5299	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9JJA4	Interactors	Q9BWT6;Q9JJA4
5300	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9NW13	Interactors	Q9BWT6;Q9NW13
5301	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9ULW0	Interactors	Q9BWT6;Q9ULW0
5302	Parvulin-associated pre-rRNP complex	Q9BWT6	Q9Y237	Interactors	Q9BWT6;Q9Y237
5303	Parvulin-associated pre-rRNP complex	Q9CR57	Q9CYH6	Interactors	Q9CR57;Q9CYH6
5304	Parvulin-associated pre-rRNP complex	Q9CR57	Q9CZM2	Interactors	Q9CR57;Q9CZM2
5305	Parvulin-associated pre-rRNP complex	Q9CR57	Q9D0I8	Interactors	Q9CR57;Q9D0I8
5306	Parvulin-associated pre-rRNP complex	Q9CR57	Q9D0R4	Interactors	Q9CR57;Q9D0R4
5307	Parvulin-associated pre-rRNP complex	Q9CR57	Q9D6Z1	Interactors	Q9CR57;Q9D6Z1
5308	Parvulin-associated pre-rRNP complex	Q9CR57	Q9D8E6	Interactors	Q9CR57;Q9D8E6
5309	Parvulin-associated pre-rRNP complex	Q9CR57	Q9D8N0	Interactors	Q9CR57;Q9D8N0
5310	Parvulin-associated pre-rRNP complex	Q9CR57	Q9D903	Interactors	Q9CR57;Q9D903
5311	Parvulin-associated pre-rRNP complex	Q9CR57	Q9DBE9	Interactors	Q9CR57;Q9DBE9
5312	Parvulin-associated pre-rRNP complex	Q9CR57	Q9EQ61	Interactors	Q9CR57;Q9EQ61
5313	Parvulin-associated pre-rRNP complex	Q9CR57	Q9ESV0	Interactors	Q9CR57;Q9ESV0
5314	Parvulin-associated pre-rRNP complex	Q9CR57	Q9JIK5	Interactors	Q9CR57;Q9JIK5
5315	Parvulin-associated pre-rRNP complex	Q9CR57	Q9JJ80	Interactors	Q9CR57;Q9JJ80
5316	Parvulin-associated pre-rRNP complex	Q9CR57	Q9JJA4	Interactors	Q9CR57;Q9JJA4
5317	Parvulin-associated pre-rRNP complex	Q9CR57	Q9NW13	Interactors	Q9CR57;Q9NW13
5318	Parvulin-associated pre-rRNP complex	Q9CR57	Q9ULW0	Interactors	Q9CR57;Q9ULW0
5319	Parvulin-associated pre-rRNP complex	Q9CR57	Q9Y237	Interactors	Q9CR57;Q9Y237
5320	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9CZM2	Interactors	Q9CYH6;Q9CZM2
5321	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9D0I8	Interactors	Q9CYH6;Q9D0I8
5322	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9D0R4	Interactors	Q9CYH6;Q9D0R4
5323	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9D6Z1	Interactors	Q9CYH6;Q9D6Z1
5324	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9D8E6	Interactors	Q9CYH6;Q9D8E6
5325	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9D8N0	Interactors	Q9CYH6;Q9D8N0
5326	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9D903	Interactors	Q9CYH6;Q9D903
5327	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9DBE9	Interactors	Q9CYH6;Q9DBE9
5328	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9EQ61	Interactors	Q9CYH6;Q9EQ61
5329	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9ESV0	Interactors	Q9CYH6;Q9ESV0
5330	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9JIK5	Interactors	Q9CYH6;Q9JIK5
5331	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9JJ80	Interactors	Q9CYH6;Q9JJ80
5332	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9JJA4	Interactors	Q9CYH6;Q9JJA4
5333	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9NW13	Interactors	Q9CYH6;Q9NW13
5334	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9ULW0	Interactors	Q9CYH6;Q9ULW0
5335	Parvulin-associated pre-rRNP complex	Q9CYH6	Q9Y237	Interactors	Q9CYH6;Q9Y237
5336	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9D0I8	Interactors	Q9CZM2;Q9D0I8
5337	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9D0R4	Interactors	Q9CZM2;Q9D0R4
5338	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9D6Z1	Interactors	Q9CZM2;Q9D6Z1
5339	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9D8E6	Interactors	Q9CZM2;Q9D8E6
5340	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9D8N0	Interactors	Q9CZM2;Q9D8N0
5341	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9D903	Interactors	Q9CZM2;Q9D903
5342	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9DBE9	Interactors	Q9CZM2;Q9DBE9
5343	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9EQ61	Interactors	Q9CZM2;Q9EQ61
5344	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9ESV0	Interactors	Q9CZM2;Q9ESV0
5345	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9JIK5	Interactors	Q9CZM2;Q9JIK5
5346	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9JJ80	Interactors	Q9CZM2;Q9JJ80
5347	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9JJA4	Interactors	Q9CZM2;Q9JJA4
5348	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9NW13	Interactors	Q9CZM2;Q9NW13
5349	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9ULW0	Interactors	Q9CZM2;Q9ULW0
5350	Parvulin-associated pre-rRNP complex	Q9CZM2	Q9Y237	Interactors	Q9CZM2;Q9Y237
5351	Parvulin-associated pre-rRNP complex	Q9D0I8	Q9D0R4	Interactors	Q9D0I8;Q9D0R4
5352	Parvulin-associated pre-rRNP complex	Q9D0I8	Q9D6Z1	Interactors	Q9D0I8;Q9D6Z1
5353	Parvulin-associated pre-rRNP complex	Q9D0I8	Q9D8E6	Interactors	Q9D0I8;Q9D8E6
5354	Parvulin-associated pre-rRNP complex	Q9D0I8	Q9D8N0	Interactors	Q9D0I8;Q9D8N0
5355	Parvulin-associated pre-rRNP complex	Q9D0I8	Q9D903	Interactors	Q9D0I8;Q9D903
5356	Parvulin-associated pre-rRNP complex	Q9D0I8	Q9DBE9	Interactors	Q9D0I8;Q9DBE9
5357	Parvulin-associated pre-rRNP complex	Q9D0I8	Q9EQ61	Interactors	Q9D0I8;Q9EQ61
5358	Parvulin-associated pre-rRNP complex	Q9D0I8	Q9ESV0	Interactors	Q9D0I8;Q9ESV0
5359	Parvulin-associated pre-rRNP complex	Q9D0I8	Q9JIK5	Interactors	Q9D0I8;Q9JIK5
5360	Parvulin-associated pre-rRNP complex	Q9D0I8	Q9JJ80	Interactors	Q9D0I8;Q9JJ80
5361	Parvulin-associated pre-rRNP complex	Q9D0I8	Q9JJA4	Interactors	Q9D0I8;Q9JJA4
5362	Parvulin-associated pre-rRNP complex	Q9D0I8	Q9NW13	Interactors	Q9D0I8;Q9NW13
5363	Parvulin-associated pre-rRNP complex	Q9D0I8	Q9ULW0	Interactors	Q9D0I8;Q9ULW0
5364	Parvulin-associated pre-rRNP complex	Q9D0I8	Q9Y237	Interactors	Q9D0I8;Q9Y237
5365	Parvulin-associated pre-rRNP complex	Q9D0R4	Q9D6Z1	Interactors	Q9D0R4;Q9D6Z1
5366	Parvulin-associated pre-rRNP complex	Q9D0R4	Q9D8E6	Interactors	Q9D0R4;Q9D8E6
5367	Parvulin-associated pre-rRNP complex	Q9D0R4	Q9D8N0	Interactors	Q9D0R4;Q9D8N0
5368	Parvulin-associated pre-rRNP complex	Q9D0R4	Q9D903	Interactors	Q9D0R4;Q9D903
5369	Parvulin-associated pre-rRNP complex	Q9D0R4	Q9DBE9	Interactors	Q9D0R4;Q9DBE9
5370	Parvulin-associated pre-rRNP complex	Q9D0R4	Q9EQ61	Interactors	Q9D0R4;Q9EQ61
5371	Parvulin-associated pre-rRNP complex	Q9D0R4	Q9ESV0	Interactors	Q9D0R4;Q9ESV0
5372	Parvulin-associated pre-rRNP complex	Q9D0R4	Q9JIK5	Interactors	Q9D0R4;Q9JIK5
5373	Parvulin-associated pre-rRNP complex	Q9D0R4	Q9JJ80	Interactors	Q9D0R4;Q9JJ80
5374	Parvulin-associated pre-rRNP complex	Q9D0R4	Q9JJA4	Interactors	Q9D0R4;Q9JJA4
5375	Parvulin-associated pre-rRNP complex	Q9D0R4	Q9NW13	Interactors	Q9D0R4;Q9NW13
5376	Parvulin-associated pre-rRNP complex	Q9D0R4	Q9ULW0	Interactors	Q9D0R4;Q9ULW0
5377	Parvulin-associated pre-rRNP complex	Q9D0R4	Q9Y237	Interactors	Q9D0R4;Q9Y237
5378	Parvulin-associated pre-rRNP complex	Q9D6Z1	Q9D8E6	Interactors	Q9D6Z1;Q9D8E6
5379	Parvulin-associated pre-rRNP complex	Q9D6Z1	Q9D8N0	Interactors	Q9D6Z1;Q9D8N0
5380	Parvulin-associated pre-rRNP complex	Q9D6Z1	Q9D903	Interactors	Q9D6Z1;Q9D903
5381	Parvulin-associated pre-rRNP complex	Q9D6Z1	Q9DBE9	Interactors	Q9D6Z1;Q9DBE9
5382	Parvulin-associated pre-rRNP complex	Q9D6Z1	Q9EQ61	Interactors	Q9D6Z1;Q9EQ61
5383	Parvulin-associated pre-rRNP complex	Q9D6Z1	Q9ESV0	Interactors	Q9D6Z1;Q9ESV0
5384	Parvulin-associated pre-rRNP complex	Q9D6Z1	Q9JIK5	Interactors	Q9D6Z1;Q9JIK5
5385	Parvulin-associated pre-rRNP complex	Q9D6Z1	Q9JJ80	Interactors	Q9D6Z1;Q9JJ80
5386	Parvulin-associated pre-rRNP complex	Q9D6Z1	Q9JJA4	Interactors	Q9D6Z1;Q9JJA4
5387	Parvulin-associated pre-rRNP complex	Q9D6Z1	Q9NW13	Interactors	Q9D6Z1;Q9NW13
5388	Parvulin-associated pre-rRNP complex	Q9D6Z1	Q9ULW0	Interactors	Q9D6Z1;Q9ULW0
5389	Parvulin-associated pre-rRNP complex	Q9D6Z1	Q9Y237	Interactors	Q9D6Z1;Q9Y237
5390	Parvulin-associated pre-rRNP complex	Q9D8E6	Q9D8N0	Interactors	Q9D8E6;Q9D8N0
5391	Parvulin-associated pre-rRNP complex	Q9D8E6	Q9D903	Interactors	Q9D8E6;Q9D903
5392	Parvulin-associated pre-rRNP complex	Q9D8E6	Q9DBE9	Interactors	Q9D8E6;Q9DBE9
5393	Parvulin-associated pre-rRNP complex	Q9D8E6	Q9EQ61	Interactors	Q9D8E6;Q9EQ61
5394	Parvulin-associated pre-rRNP complex	Q9D8E6	Q9ESV0	Interactors	Q9D8E6;Q9ESV0
5395	Parvulin-associated pre-rRNP complex	Q9D8E6	Q9JIK5	Interactors	Q9D8E6;Q9JIK5
5396	Parvulin-associated pre-rRNP complex	Q9D8E6	Q9JJ80	Interactors	Q9D8E6;Q9JJ80
5397	Parvulin-associated pre-rRNP complex	Q9D8E6	Q9JJA4	Interactors	Q9D8E6;Q9JJA4
5398	Parvulin-associated pre-rRNP complex	Q9D8E6	Q9NW13	Interactors	Q9D8E6;Q9NW13
5399	Parvulin-associated pre-rRNP complex	Q9D8E6	Q9ULW0	Interactors	Q9D8E6;Q9ULW0
5400	Parvulin-associated pre-rRNP complex	Q9D8E6	Q9Y237	Interactors	Q9D8E6;Q9Y237
5401	Parvulin-associated pre-rRNP complex	Q9D8N0	Q9D903	Interactors	Q9D8N0;Q9D903
5402	Parvulin-associated pre-rRNP complex	Q9D8N0	Q9DBE9	Interactors	Q9D8N0;Q9DBE9
5403	Parvulin-associated pre-rRNP complex	Q9D8N0	Q9EQ61	Interactors	Q9D8N0;Q9EQ61
5404	Parvulin-associated pre-rRNP complex	Q9D8N0	Q9ESV0	Interactors	Q9D8N0;Q9ESV0
5405	Parvulin-associated pre-rRNP complex	Q9D8N0	Q9JIK5	Interactors	Q9D8N0;Q9JIK5
5406	Parvulin-associated pre-rRNP complex	Q9D8N0	Q9JJ80	Interactors	Q9D8N0;Q9JJ80
5407	Parvulin-associated pre-rRNP complex	Q9D8N0	Q9JJA4	Interactors	Q9D8N0;Q9JJA4
5408	Parvulin-associated pre-rRNP complex	Q9D8N0	Q9NW13	Interactors	Q9D8N0;Q9NW13
5409	Parvulin-associated pre-rRNP complex	Q9D8N0	Q9ULW0	Interactors	Q9D8N0;Q9ULW0
5410	Parvulin-associated pre-rRNP complex	Q9D8N0	Q9Y237	Interactors	Q9D8N0;Q9Y237
5411	Parvulin-associated pre-rRNP complex	Q9D903	Q9DBE9	Interactors	Q9D903;Q9DBE9
5412	Parvulin-associated pre-rRNP complex	Q9D903	Q9EQ61	Interactors	Q9D903;Q9EQ61
5413	Parvulin-associated pre-rRNP complex	Q9D903	Q9ESV0	Interactors	Q9D903;Q9ESV0
5414	Parvulin-associated pre-rRNP complex	Q9D903	Q9JIK5	Interactors	Q9D903;Q9JIK5
5415	Parvulin-associated pre-rRNP complex	Q9D903	Q9JJ80	Interactors	Q9D903;Q9JJ80
5416	Parvulin-associated pre-rRNP complex	Q9D903	Q9JJA4	Interactors	Q9D903;Q9JJA4
5417	Parvulin-associated pre-rRNP complex	Q9D903	Q9NW13	Interactors	Q9D903;Q9NW13
5418	Parvulin-associated pre-rRNP complex	Q9D903	Q9ULW0	Interactors	Q9D903;Q9ULW0
5419	Parvulin-associated pre-rRNP complex	Q9D903	Q9Y237	Interactors	Q9D903;Q9Y237
5420	Parvulin-associated pre-rRNP complex	Q9DBE9	Q9EQ61	Interactors	Q9DBE9;Q9EQ61
5421	Parvulin-associated pre-rRNP complex	Q9DBE9	Q9ESV0	Interactors	Q9DBE9;Q9ESV0
5422	Parvulin-associated pre-rRNP complex	Q9DBE9	Q9JIK5	Interactors	Q9DBE9;Q9JIK5
5423	Parvulin-associated pre-rRNP complex	Q9DBE9	Q9JJ80	Interactors	Q9DBE9;Q9JJ80
5424	Parvulin-associated pre-rRNP complex	Q9DBE9	Q9JJA4	Interactors	Q9DBE9;Q9JJA4
5425	Parvulin-associated pre-rRNP complex	Q9DBE9	Q9NW13	Interactors	Q9DBE9;Q9NW13
5426	Parvulin-associated pre-rRNP complex	Q9DBE9	Q9ULW0	Interactors	Q9DBE9;Q9ULW0
5427	Parvulin-associated pre-rRNP complex	Q9DBE9	Q9Y237	Interactors	Q9DBE9;Q9Y237
5428	Parvulin-associated pre-rRNP complex	Q9EQ61	Q9ESV0	Interactors	Q9EQ61;Q9ESV0
5429	Parvulin-associated pre-rRNP complex	Q9EQ61	Q9JIK5	Interactors	Q9EQ61;Q9JIK5
5430	Parvulin-associated pre-rRNP complex	Q9EQ61	Q9JJ80	Interactors	Q9EQ61;Q9JJ80
5431	Parvulin-associated pre-rRNP complex	Q9EQ61	Q9JJA4	Interactors	Q9EQ61;Q9JJA4
5432	Parvulin-associated pre-rRNP complex	Q9EQ61	Q9NW13	Interactors	Q9EQ61;Q9NW13
5433	Parvulin-associated pre-rRNP complex	Q9EQ61	Q9ULW0	Interactors	Q9EQ61;Q9ULW0
5434	Parvulin-associated pre-rRNP complex	Q9EQ61	Q9Y237	Interactors	Q9EQ61;Q9Y237
5435	Parvulin-associated pre-rRNP complex	Q9ESV0	Q9JIK5	Interactors	Q9ESV0;Q9JIK5
5436	Parvulin-associated pre-rRNP complex	Q9ESV0	Q9JJ80	Interactors	Q9ESV0;Q9JJ80
5437	Parvulin-associated pre-rRNP complex	Q9ESV0	Q9JJA4	Interactors	Q9ESV0;Q9JJA4
5438	Parvulin-associated pre-rRNP complex	Q9ESV0	Q9NW13	Interactors	Q9ESV0;Q9NW13
5439	Parvulin-associated pre-rRNP complex	Q9ESV0	Q9ULW0	Interactors	Q9ESV0;Q9ULW0
5440	Parvulin-associated pre-rRNP complex	Q9ESV0	Q9Y237	Interactors	Q9ESV0;Q9Y237
5441	Parvulin-associated pre-rRNP complex	Q9JIK5	Q9JJ80	Interactors	Q9JIK5;Q9JJ80
5442	Parvulin-associated pre-rRNP complex	Q9JIK5	Q9JJA4	Interactors	Q9JIK5;Q9JJA4
5443	Parvulin-associated pre-rRNP complex	Q9JIK5	Q9NW13	Interactors	Q9JIK5;Q9NW13
5444	Parvulin-associated pre-rRNP complex	Q9JIK5	Q9ULW0	Interactors	Q9JIK5;Q9ULW0
5445	Parvulin-associated pre-rRNP complex	Q9JIK5	Q9Y237	Interactors	Q9JIK5;Q9Y237
5446	Parvulin-associated pre-rRNP complex	Q9JJ80	Q9JJA4	Interactors	Q9JJ80;Q9JJA4
5447	Parvulin-associated pre-rRNP complex	Q9JJ80	Q9NW13	Interactors	Q9JJ80;Q9NW13
5448	Parvulin-associated pre-rRNP complex	Q9JJ80	Q9ULW0	Interactors	Q9JJ80;Q9ULW0
