Uniprot ID	F1.mitosis.intensity.mean	F2.mitosis.intensity.mean	F3.mitosis.intensity.mean	F4.mitosis.intensity.mean	F5.mitosis.intensity.mean	F6.mitosis.intensity.mean	F7.mitosis.intensity.mean	F8.mitosis.intensity.mean	F9.mitosis.intensity.mean	F10.mitosis.intensity.mean	F11.mitosis.intensity.mean	F12.mitosis.intensity.mean	F13.mitosis.intensity.mean	F14.mitosis.intensity.mean	F15.mitosis.intensity.mean	F16.mitosis.intensity.mean	F17.mitosis.intensity.mean	F18.mitosis.intensity.mean	F19.mitosis.intensity.mean	F20.mitosis.intensity.mean	F21.mitosis.intensity.mean	F22.mitosis.intensity.mean	F23.mitosis.intensity.mean	F24.mitosis.intensity.mean	F25.mitosis.intensity.mean	F26.mitosis.intensity.mean	F27.mitosis.intensity.mean	F28.mitosis.intensity.mean	F29.mitosis.intensity.mean	F30.mitosis.intensity.mean	F31.mitosis.intensity.mean	F32.mitosis.intensity.mean	F33.mitosis.intensity.mean	F34.mitosis.intensity.mean	F35.mitosis.intensity.mean	F36.mitosis.intensity.mean	F37.mitosis.intensity.mean	F38.mitosis.intensity.mean	F39.mitosis.intensity.mean	F40.mitosis.intensity.mean	F41.mitosis.intensity.mean	F42.mitosis.intensity.mean	F43.mitosis.intensity.mean	F44.mitosis.intensity.mean	F45.mitosis.intensity.mean	F46.mitosis.intensity.mean	F47.mitosis.intensity.mean	F48.mitosis.intensity.mean	F49.mitosis.intensity.mean	F50.mitosis.intensity.mean	F51.mitosis.intensity.mean	F52.mitosis.intensity.mean	F53.mitosis.intensity.mean	F54.mitosis.intensity.mean	F55.mitosis.intensity.mean	F56.mitosis.intensity.mean	F57.mitosis.intensity.mean	F58.mitosis.intensity.mean	F59.mitosis.intensity.mean	F60.mitosis.intensity.mean	F61.mitosis.intensity.mean	F62.mitosis.intensity.mean	F63.mitosis.intensity.mean	F64.mitosis.intensity.mean	F65.mitosis.intensity.mean
Q08752	0	0	0	0	0	15321.50528	12066.28462	21969.03146	17722.79133	17849.91399	5842.197587	3408.378841	2215.762895	12955.16923	19582.75069	14487.16747	8068.037273	7127.561063	5286.548295	6234.080846	5666.515959	4943.985856	6222.222952	5981.174503	5679.837224	5744.265508	5781.135184	5265.753872	4430.617826	0	0	6270.004116	7700.453568	6412.288432	70123.20179	42499.9206	31701.86632	14598.68391	9655.140033	8083.198439	5566.725423	5649.71834	15417.60869	46234.31766	536793.6158	1962611.978	2022861.598	1055782.546	434603.525	238179.4047	188205.0558	130928.2374	112765.1495	71761.34633	57657.35904	53519.71946	51367.45122	98864.90879	36163.29496	47577.73384	22839.26779	17929.38654	18724.87851	14565.49593	13819.96841
Q08945	126292.2536	235074.3434	321913.989	248321.5738	167150.991	147404.3308	145251.0159	121867.2416	105363.5316	107087.3397	88083.58066	74179.73233	40029.01008	23052.31424	27888.91781	34312.44539	32749.42459	39809.50099	44378.8863	43658.35985	30584.74273	32617.02117	32856.74099	46225.71072	50428.88468	47127.47309	31884.31628	96487.95145	168891.9487	346220.3762	456639.5272	510513.0385	370714.1083	283080.8268	226621.407	176829.1317	124197.1729	50977.74863	22097.96522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q08AD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36352.66079	145724.0905	186540.1909	203271.6268	172424.121	103990.8173	53322.84821	45173.86496	22860.19597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q08AF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q08AG7	57314.7768	117995.2146	144055.2374	164557.1315	180059.4021	197386.8982	199527.9654	182393.2766	130308.27	117442.039	94745.36172	72011.43089	58373.06512	36624.91643	32011.58768	38078.34912	31527.72821	28923.50952	35278.06507	32021.2667	34450.14407	19124.26908	19081.08433	16821.6018	19518.89814	20217.18367	20469.73201	23167.55129	22745.01191	14832.80863	8456.340835	3592.796534	3600.576393	4097.934363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22315.84015	35074.17717	29601.58001	16396.25331	8357.425091	7295.003532	2797.767044	7987.383124	4501.804151	5089.440574	2797.590561	4641.185139	8052.260991	8731.987784	12206.51149	11753.75408
Q08AM6	116398.4927	178291.5748	215471.4757	208131.5382	193622.3649	186286.4754	184262.0908	144447.0704	109499.0208	74066.06369	73451.36623	57062.60152	48799.71849	18975.33938	14006.60226	8207.40724	5032.541927	5022.572629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q08J23	113592.6942	517103.6095	1086472.883	906833.5911	465401.1767	317658.923	278830.0472	236987.4714	215479.648	217183.8643	225848.3051	214796.3222	204380.132	167651.0845	187019.0945	170184.7381	144399.742	121681.7487	139384.2055	122204.6324	112918.6151	113633.8988	134592.2565	158868.2554	202756.77	178850.4136	160494.8262	166549.4718	155726.3579	184435.5636	189710.8341	239003.4643	304856.9219	418432.4827	612552.2824	1096967.767	2167320.946	3327103.488	3798107.97	3023565.475	1832755.866	1013752.727	566448.2517	369659.5788	266289.6731	253062.5551	186398.0401	128029.5303	107772.9159	127186.927	93952.82937	89343.92377	76134.0707	66913.95955	71847.43295	57779.08292	56988.70976	62831.31623	37923.79396	32011.31299	35285.7744	35012.6311	29044.69199	34726.80613	29597.03918
Q09028	91147.03995	276793.7127	368667.5638	367940.7074	325269.5562	347634.9162	324435.6267	330990.125	362995.9287	411725.6455	477532.628	484783.5233	425724.7749	328297.3675	275284.4515	248355.9347	278696.9764	257723.0222	262613.9612	202190.2327	195494.7254	154308.1983	124977.7166	75780.61141	62286.02148	52641.57068	35786.98517	33705.77668	24930.92727	52758.32788	39952.93192	39259.83989	38435.47106	76203.34934	107428.806	87314.37061	50317.95343	57304.14552	72824.56433	128119.2683	214076.5954	280113.1457	481365.9446	819220.6614	2056547.749	2663454.823	1929904.158	639103.0237	155496.9438	50323.43478	35022.66526	36001.66327	34135.86706	40468.92946	41731.57662	29707.92965	25105.4229	76798.50179	17216.32588	13551.52821	8331.891265	9667.793773	7024.428913	5643.744994	2995.694085
Q09161	168478.6845	395431.102	424677.7942	381860.8167	310581.8972	305376.1493	260255.5472	189669.3032	193782.2586	118890.9696	136125.4505	170451.8008	162740.6844	136004.2091	121794.7378	127078.1231	98254.34247	71781.59123	69724.003	72169.4877	59949.25237	83337.70124	78965.93955	102321.585	99585.13022	75309.6603	46746.80757	47164.51405	54946.84321	65096.81958	103403.528	127390.8901	232277.0045	603783.2465	1007783.722	760983.3061	382111.6875	226593.7299	176859.8319	201803.5649	394676.4265	524349.1953	371734.8145	127658.8925	61740.65354	40398.35969	26244.38526	18266.57356	11064.58899	6720.348214	14662.71693	12518.70136	14459.19625	11636.38707	10647.93532	8175.327284	8999.275039	17574.19905	8795.791059	4879.887694	8140.179411	7258.057756	8686.143646	7214.117008	8261.888869
Q09666	2702733.387	4041530.982	4412492.582	3420337.892	2358243.192	1889593.069	840160.5855	1066999.018	694039.6327	661766.8402	696778.9447	642683.8241	566061.0449	421272.008	366668.0212	434413.0528	359204.483	360409.8277	312382.248	327598.155	323981.3251	261748.4846	222430.8537	153608.3242	159276.7454	146254.8764	164532.6176	139674.8532	166604.5083	201152.2202	169643.3415	233080.1132	209977.151	216836.1312	209460.7751	179642.2089	171275.4963	239249.841	183045.3405	183317.3429	156662.5435	119183.0227	103838.0973	188728.3369	362084.9008	325002.0273	164453.4377	90012.03915	83822.78501	70089.44135	80132.66061	67227.16468	73859.70737	70925.208	81038.87364	55309.16913	63284.88261	87252.15889	64492.47157	59001.80752	69997.96937	65138.54752	53166.62827	51382.86127	54610.64451
Q0JRZ9	0	0	0	0	0	0	0	0	0	0	0	7683.613865	7852.323544	6811.217414	0	0	18530.76844	14581.85257	31341.48126	59664.9476	86185.29834	111500.3365	92226.51325	27892.67888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0PNE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5986.110437	5289.901892	7386.796177	26708.57473	28458.49209	28104.1567	27736.40231	36377.31132	30253.30391	20935.14288	33001.61908	36772.9213	55033.95442	78665.77252	83821.9589	192315.5695	264370.053	231712.9208	145669.7322	53941.85712	0	0	0	0	0	0	0	0	0	0	0	0	0	16227.10803	11858.22841	12913.58094	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0VDF9	0	0	0	0	0	0	0	0	8667.783133	9382.125848	14626.91298	13773.46826	4866.991938	4271.209688	5779.77516	4595.570984	0	0	0	0	0	0	0	0	0	0	8376.800886	11018.73246	60205.61563	279562.2216	575224.8581	787311.0068	534431.9942	289372.4169	182192.3691	106922.273	41332.85149	27976.43	21268.75944	36368.20219	37177.23676	40806.25559	46709.41176	66058.53368	75798.86615	74300.83428	5755.919212	0	14765.12264	9791.244607	6508.496056	0	0	0	0	2472.900366	2839.666629	8184.196588	4118.253708	1683.531386	2480.883248	4565.749617	3420.672749	4184.527705	3423.573016
Q0VDG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9552.186748	14303.43892	9591.23223	0	0	0	0	0	264491.077	669921.3647	737822.9607	380249.198	149465.3218	49414.58002	44429.0244	16641.53519	11188.6579	10904.33849	13593.87081	6530.600431	4176.443921	8339.386547	5549.457429	4215.351733	3226.082612	1113.012056	979.9206256
Q10469	90522.52701	194607.5798	250349.125	265856.6885	232153.3768	234209.2679	249267.0771	196880.6961	161765.6758	151025.0213	148707.8106	142118.8641	116520.9904	102795.1286	89624.1557	91109.21344	68178.02833	44957.165	39737.71601	25518.04589	9051.682865	8702.424632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q10471	1325877.299	2310547.891	2687688.113	3311608.265	3181831.409	3279390.506	2513095.352	2587088.298	2105478.307	2024491.228	1919146.926	1714162.949	1418042.69	1175043.051	1038625.382	885660.1974	671596.4652	533846.4569	496856.0649	384838.0943	338244.0484	287388.4648	205822.7515	176989.4136	166880.1766	148247.0954	134493.0737	103389.3735	86582.42756	82943.45465	85788.18736	78034.67054	75643.33204	60211.06704	43656.28488	51036.5427	37672.31029	51368.25259	53170.57989	54221.36156	48219.71157	31537.51378	53289.37029	53854.0098	132436.0127	168469.7019	91964.8096	59921.99415	36172.42119	20266.69952	0	0	0	0	0	31984.7635	51954.37996	78865.23168	43185.65192	5921.188709	0	32037.01628	40730.026	53044.37836	38156.8691
Q10472	192767.7857	319193.5262	422745.8817	460860.6501	482457.4589	451185.4538	457270.9099	382958.0574	290615.8651	275051.1468	270294.6281	240640.6349	205239.544	170665.8924	156345.3126	142683.2143	114844.3323	105177.7412	92127.60652	88229.19667	80619.79463	84847.14425	60347.80037	35512.12022	35445.04452	26862.12151	24405.13835	22434.98388	20576.36819	21679.12604	25679.39345	33240.53336	35997.59335	39092.46226	37459.78705	45876.75748	49119.01841	32862.39895	3453.930163	0	0	0	0	12898.34534	16304.21081	11569.4	10017.16671	0	0	0	0	0	0	0	0	0	0	5036.879714	2030.329904	1437.49118	1045.905167	1619.768686	1517.915869	1038.327639	1476.105108
Q10567	37304.17195	52587.45937	33445.3072	27368.00524	22450.90996	18648.31344	29533.64826	18122.51123	15302.44971	20795.27075	23628.85826	35173.63382	36333.36542	32593.77979	9984.790334	17763.13694	7824.999032	7736.41586	11219.57643	26609.64965	35241.03819	41721.98798	101971.2806	98504.16188	126049.519	181030.4646	422848.9706	1469247.652	2371086.611	1732230.139	1369375.114	462475.8237	231334.3342	129487.4242	64265.40472	45281.64929	38927.48648	25202.12134	11698.77127	11949.82077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q10570	122341.5519	234550.6364	279130.2541	229377.4151	157843.7401	124744.4467	120726.0459	117045.1954	96097.07023	91095.25944	87994.82245	86497.81445	67263.107	50634.58144	45462.07009	32965.99307	13423.69721	11895.19704	9814.975148	3675.657919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12955.60894	59352.716	156509.468	229262.876	173511.8531	70718.19594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q10589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q10713	30555.07428	66370.22233	75812.94231	77145.54854	77809.50092	89397.12096	109055.6893	95421.59554	102396.3765	69203.79502	71444.80112	104494.4117	165953.047	156728.492	128076.4024	91564.99933	72328.48318	57811.02328	57601.45017	54134.33913	52562.8875	67534.56113	74474.94824	67383.37664	79732.36423	81119.21142	67976.42042	59598.03318	56337.12151	101547.872	93323.00052	116077.1261	142248.7203	199507.2541	256540.341	206422.0537	194872.8763	187860.5822	172756.036	216242.445	232984.6342	370454.9488	339461.4631	576264.5916	900602.2484	1238106.045	1019450.438	667337.2185	325956.8688	136257.143	80998.3911	39387.02414	33388.28974	23445.31784	21792.13858	17832.94005	14971.22716	56015.23131	21564.34995	24586.51706	10030.01658	8919.665925	10034.33554	6219.910658	5908.292917
Q11206	15508.59103	50998.06344	86127.39244	96347.1928	99083.68175	104652.783	105625.8972	82320.10984	71711.84918	69270.41983	61809.32173	78288.20232	63020.60312	48780.50669	62647.2798	48218.20598	19326.72739	18594.65739	24781.71365	14768.82334	9919.885704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12765	0	0	0	0	0	6844.347911	16719.97763	4935.376	14927.13299	14913.6775	12151.19366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82287.19322	312345.5328	742781.9473	1800924.943	2540294.884	1325767.887	469433.3635	123978.11	132230.6513	62631.59294	31693.98879	29072.89346	29333.02686	32935.31254	26933.55169	93287.58361	15186.88108	31734.79973	28385.62698	7284.571537	6563.517262	6401.297582	5779.44336
Q12768	5836.377852	8233.49841	10040.85228	9871.636853	10073.17121	11918.8643	10948.435	8638.990885	8125.588792	8800.956094	45157.34673	85886.96009	243957.308	494038.1485	604056.465	404446.1537	196841.0642	103384.9881	94911.7836	104213.1475	97365.97018	52028.44055	48866.37849	41724.70458	37591.90848	25335.81656	15662.96039	12504.39379	4381.387532	3156.767328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12769	448184.462	808297.7508	902763.0246	961306.4573	786342.7381	815335.5392	745582.2693	639902.2984	530477.4784	534081.0991	597423.4175	640022.4845	553943.4493	429747.8279	257263.9246	173621.8818	126427.4633	124227.0262	90860.79835	99164.53027	91011.11751	72952.23225	46678.07052	32874.68829	32381.42282	63440.40591	59164.65949	51862.59194	38914.24245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4539.50528	3885.969136	3979.428267	0	0	0	0
Q12788	131043.3718	322563.0861	441526.9242	355697.6178	204722.9304	133087.6235	124440.8124	103811.9427	89772.56472	75708.34731	71573.90079	64865.79157	52264.11007	56181.62546	59247.67189	48662.6259	52617.01221	58401.48805	54748.78298	60401.35966	37921.79758	25026.04611	25978.95673	39382.14018	58034.59018	52743.60757	58126.68037	55338.77164	51357.30792	46477.39898	43722.43975	45121.91893	51722.85856	38795.53561	34604.27342	31850.35206	28365.62293	30259.38318	20948.89071	4010.827017	3923.739421	0	0	0	0	0	0	0	0	0	0	0	2106.193756	1754.418848	2036.437047	2244.392382	1585.489687	1360.078281	0	0	0	2691.441623	8112.311407	8043.255422	9850.762623
Q12789	158101.5077	387668.137	557670.2987	391682.1412	232364.0577	190841.4795	129332.6182	118500.9819	92860.59941	113911.1005	103798.779	101475.6611	86635.60387	62642.62936	61983.54243	63941.83941	84638.43982	75527.74024	70388.26374	59860.69942	48740.65536	39651.68983	17245.74079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14690.96041	25764.25318	26965.48663	25468.58512	27991.32115	28171.859	28081.75712	44264.2193	67840.18248	75331.09001	84103.70684	115697.8555	171395.0436	193873.9565	243260.1306	259269.3448	344904.7281	386288.1177	504790.5713	1747062.553	4270326.417	2677753.957	561497.7663	364714.7015	452795.7736	173882.3837	107891.0416	90540.00715	146523.5783	176342.9234	104904.4938	71562.78185	71610.61841	40138.26733	29910.26938	41439.1408	24506.71913	10397.01627	9710.458793	10597.02293	8058.580265	7661.566249	4790.922589
Q12797	987148.7438	2081757.305	2257733.556	1772290.308	1384464.394	1243447.356	1075461.819	917912.9272	662650.7248	612920.5719	497856.1597	462387.3142	381845.7543	368514.263	320687.2793	262388.0327	205641.7251	170172.3887	153933.6997	139133.6537	128403.273	124788.8947	102412.4327	74464.59042	93345.0403	80313.95058	44976.03656	40981.90794	45663.85086	55327.17883	48949.29421	58509.70026	58479.41939	57196.3191	51766.60735	43534.55224	39501.85658	19641.91081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11779.77834	8221.241342	6741.080773	4047.330464	3784.208927	4794.465595	0	0	0	0	6084.678621	7023.621411	9226.970405
Q12800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6744.34114	5447.299798	8218.099341	15173.3702	17757.14826	19399.01236	24957.44698	28344.53041	39315.02326	41647.38591	92096.6206	131268.1037	156287.7946	155563.2362	131563.1009	131234.8613	106091.6537	90554.57018	101546.1112	86319.29454	101281.5954	89248.39326	69480.60036	84812.44218	248311.9972	243623.9996	203084.3624	118237.7381	28790.98261	16823.51306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12802	34600.83687	60724.16958	74746.08535	149182.2939	136557.6116	132408.8234	72258.5254	62614.69172	78636.50014	90084.53907	118296.163	143742.2288	130537.1762	142367.4571	129488.3973	108002.4351	70513.49645	48475.19874	50607.64557	43788.73742	42833.78429	34136.31932	13455.08556	15265.45196	19759.65729	19529.36488	21534.81981	18868.24763	8566.048214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22147.08725	20049.93998	49274.14767	49006.50214	57679.79525	65345.74076	66357.11007	95046.94022	140166.9359	197702.8794	268183.5202	284019.4499	225010.5141	205879.035	186020.6213	112046.3706	81813.68577	28812.33326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12824	63103.69518	159941.7428	188963.3188	197770.6935	241324.1755	382339.8618	536086.7811	527987.6807	446361.9594	357039.4393	281703.7909	216505.0973	152946.9201	113377.4093	104594.2695	88985.4207	66098.58355	49861.44363	37883.16995	31234.60099	20278.88124	15654.57495	15015.73365	7543.782114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1654.262275	2767.568351	2374.2544	951.795235
Q12830	11746.34802	13878.95632	10076.04231	7051.122539	7338.242593	6289.82848	15451.85592	18364.29504	33208.15824	45158.2021	58453.08489	63127.8413	69711.77389	66703.4176	56852.23015	48971.02619	36797.3584	27750.16486	16988.76676	12110.13995	12617.77983	11822.7093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12834	8438.00312	18164.38486	15073.55707	15660.63136	24743.20519	21023.68292	36626.82174	89383.25511	137992.035	184937.1236	176625.2613	128286.9717	77307.69445	53329.03792	37922.78038	32324.81868	25495.60367	13277.32868	8600.504994	15830.69751	46555.86831	61270.81414	69451.018	67977.6079	68061.55251	100818.6193	132380.2784	148488.123	129356.6092	101564.7538	81091.88489	89962.04591	73741.36234	45334.10109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12841	23222.51201	36325.817	55923.35008	67836.60094	71050.87479	72973.86204	77195.72996	70265.14961	67897.67015	75468.34844	78961.14326	81138.56548	79214.25362	79327.7178	81048.42895	77960.81893	75206.40178	77915.17885	75312.89115	81726.32004	81695.50225	79680.50981	75643.38318	87795.49927	75111.585	79439.4899	83153.38714	80050.73639	77129.79496	87230.60651	73065.24623	89955.71942	86951.87184	88493.40909	100210.6807	113491.5725	123373.2409	119446.8631	130933.1633	169069.9124	347269.9448	916995.4828	1278887.196	1189829.567	766885.3939	377957.8943	201443.7367	115332.6991	77307.02016	54405.93642	52054.39962	50881.48333	46202.53767	35700.89241	43365.46635	29095.89303	24504.1828	40291.09028	18511.17953	12037.94292	12950.94842	13951.96137	13233.65882	8228.776001	4750.475538
Q12846	71456.50393	139084.6001	187253.1423	220768.306	218680.9677	232526.7369	232806.487	198296.3864	169500.0044	167056.0035	151453.5508	137722.7558	125529.4855	108716.7185	104483.414	78390.74251	60697.86358	53572.33964	47398.05197	51177.92071	37400.06717	36497.62008	14990.75185	0	0	0	0	0	0	0	0	0	0	0	10899.16313	19392.21617	16650.01289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12849	131018.9009	439958.3619	837151.1482	700367.5023	396605.3813	266535.0721	237319.291	216924.3988	200246.663	223565.4476	208538.1947	219865.3313	172117.7086	60750.29394	46641.56241	51881.91173	100424.3299	82562.49707	78224.49871	76060.05285	70138.79628	64059.99586	40482.54691	35008.44885	42578.34242	40001.28008	38517.31573	34646.85346	31651.67508	54686.89418	102048.5045	116673.7453	136915.8297	158228.5808	205191.1348	235214.6607	231488.2617	160567.1982	134303.5955	141834.0156	138260.5619	87758.47712	75512.46706	48499.93416	57500.34732	22286.10087	0	0	0	31737.25196	33104.79429	30815.93057	28985.0628	27813.45236	18865.62424	13762.1707	21732.04129	21820.14094	17392.97609	17476.64463	20626.15848	16385.25356	20118.60699	20398.95224	25974.93532
Q12851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26775.36554	191729.221	186489.6318	137047.3095	12095.04893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5598.177424	9803.696728	20712.40298	37291.29518	62847.56229	55806.19794	46759.37943	59147.03545	64444.58865	65579.78596	44612.78131	25071.57264	23415.09432	12584.7414	4407.367941	3834.56907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12873	68745.48955	202788.3057	212681.1149	211741.657	132010.7016	124831.9373	122145.8937	100495.1291	80750.63167	83360.90652	86923.29162	87677.18066	71426.33134	49069.97527	36312.99916	24770.60564	0	0	6093.454194	4664.940331	4686.066983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12874	93226.43087	181846.4883	218463.7001	219719.3789	232135.1769	343908.5695	545014.8371	636029.216	628986.6344	635147.1212	514859.2552	341786.3841	215898.9455	166508.098	189256.2708	331564.909	638567.3486	1148453.217	1653669.134	1447454.433	713613.9156	294282.6225	168090.0095	124658.7292	101790.1136	80232.42196	67201.48487	53971.75727	46654.33131	41436.23295	38035.93908	40780.92362	38222.97839	36013.28394	34500.66501	32735.89437	31623.93447	34861.96797	37952.71415	48311.74784	105245.6764	257162.8874	310343.852	164936.7861	86065.4667	54655.32412	30795.79816	21309.4558	17912.81691	20330.34824	27974.82659	25121.41703	27581.63039	23269.18805	19511.1949	16970.34043	20934.13747	31650.8435	21871.70175	22188.54844	18792.82563	21310.45808	18804.94747	20114.31753	16165.2045
Q12882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11748.37133	134562.2207	475687.4265	679102.4394	471465.9717	191029.3222	40833.62526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12888	442123.0347	1254229.127	1096463.19	609197.0339	326499.7032	188537.1116	155322.1606	140169.7339	92908.91425	79669.32832	61912.41941	6837.297474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12893	59922.59125	83813.28297	121193.8624	134597.7824	115823.3127	148353.811	65159.26366	27670.42652	20111.80293	25557.86833	19516.28884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12894	4195.09976	3758.648904	6951.722641	0	0	0	0	0	0	0	0	6734.117489	6260.480798	4164.272633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77099.58838	254787.7105	312842.5788	243407.5177	158853.7208	75943.93684	36305.65742	21480.16663	11416.90675	0	0	0	0	0	0	0	0	0	0	0	0
Q12899	11597.91278	34283.82067	42031.05938	0	0	0	0	0	0	0	0	0	0	6191.209488	4972.774639	4220.816342	5843.712506	4704.927986	5859.983833	4113.380584	0	0	0	0	0	0	0	0	25823.42973	37913.96241	143560.3243	309457.1993	300386.4728	186120.3643	83808.97975	17542.4601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12904	612546.561	1616553.579	2223253.847	1856756.738	1290094.085	1080276.51	990111.9804	931460.9779	946361.6656	956672.2732	860082.7238	634871.4526	475757.0411	374707.2995	366608.0146	287956.0767	260934.8085	186287.8736	160202.796	132908.0562	113869.767	95754.11257	87997.50738	73100.66572	78898.69756	41390.71388	27370.5167	36481.04302	31758.80306	64618.08846	55626.07915	118398.6223	149406.3987	58000.47183	36492.16562	6109.284484	5924.371929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4104.698705	3091.788588	2574.565256	0	0	0	2553.363216	2441.539462	2602.94457	2329.715708
