Uniprot ID	P1_2nd_1	P1_2nd_2	P1_2nd_3	P1_2nd_4	P1_2nd_5	P1_2nd_6	P1_2nd_7	P1_2nd_8	P1_2nd_9	P1_2nd_10	P1_2nd_11	P1_2nd_12	P1_2nd_13	P1_2nd_14	P1_2nd_15	P1_2nd_16	P1_2nd_17	P1_2nd_18	P1_2nd_19	P1_2nd_20	P1_2nd_21	P1_2nd_22	P1_2nd_23	P1_2nd_24	P1_2nd_25	P1_2nd_26	P1_2nd_27	P1_2nd_28	P1_2nd_29	P1_2nd_30	P1_2nd_31	P1_2nd_32	P1_2nd_33	P1_2nd_34	P1_2nd_35	P1_2nd_36	P1_2nd_37	P1_2nd_38	P1_2nd_39	P1_2nd_40	P1_2nd_41	P1_2nd_42	P1_2nd_43	P1_2nd_44	P1_2nd_45	P1_2nd_46	P1_2nd_47	P1_2nd_48	P1_2nd_49	P1_2nd_50	P1_2nd_51	P1_2nd_52	P1_2nd_53	P1_2nd_54	P1_2nd_55	P1_2nd_56	P1_2nd_57	P1_2nd_58	P1_2nd_59	P1_2nd_60	P1_2nd_61	P1_2nd_62	P1_2nd_63	P1_2nd_64	P1_2nd_65	P1_2nd_66	P1_2nd_67	P1_2nd_68
A7BI36	376993.993	400093.6441	423193.2951	1015663.908	425643.8041	2514443.264	4524384.383	7545645.764	8293051.01	309292.6756	1155318.897	15437005.49	3375456.03	6606043.733	5121347.596	257687.839	0	2353809.996	6278059.92	1508432.439	1112747.309	548817.9184	1506894.865	2959374.016	5157353.262	14335381.57	2456995.645	5995915.04	5245819.039	7637179.482	10028539.93	6133696.11	6838589.83	7543483.55	6648327.025	6548096.402	6447865.779	6347635.156	6247404.533	15102438.94	19770202.13	9725902.064	20033535.74	22011649.08	7148326.961	9782085.989	17748923.8	25715761.61	104545681.2	53608560.22	51359353.32	57710183.75	77587266.51	158457638.5	126648861.6	269567500.6	178103234.6	93794385.3	159422603.3	179320109.4	86797716.02	75264181.57	69677571.21	101547099.1	143014915.1	93096398.65	7997764.675	7997764.675
A7E261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A7LNJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605455.9084	1210911.817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A7VJC9	520877.3109	260438.6554	0	0	0	617624.3673	0	0	526955.5342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3231788.933	4910207.416	6588625.899	8267044.382	9945462.865	0	2106380.661	7368103.984	4247308.694	3146982.102	1476407.65	0	0	0	0	0	0	0	0	0	0	0	304007.2641	0	0	0	0	0	0	0	0	210395.4176	0	0
A7YA96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680400.6421	430005.4699	179610.2977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8ASI8	1403973.487	701986.7435	0	2333749.457	365245.9645	0	0	0	0	0	0	0	0	0	0	0	638381.6201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77134.57581	154269.1516	0	0	0	0	0	0	0	73027.57077	0	0	0	0	0	0	0	0	0	0	0	0
A8K031	195288.7504	97644.37519	0	552854.0509	588362.4069	595882.1061	0	0	0	481500.9946	0	7529549.283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1037045.801	0	147607.1306	295214.2612	0	0	0	0	0	0	0	0	0	1666658.442	4070727.898	6317988.802	6522197.886	1625167.961	1498942.723	749471.3616	0	1601095.314	293003.9981	0	598428.7135	268330.7359	253891.9525	92828.6445	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K0D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30801841.09	223315846.5	502549425.5	624755108.3	539111284.1	324386850.1	257609590.8	221754848.2	47611323.83	80092316.15	107720964.3	111266661	114812357.8	76983773.41	77528471.11	78073168.81	47522288.67	61435281.77	75348274.87	89261267.97	103174261.1	61088474.68	73690145.16	72602551.61	44621486.62	18898373.49	14368607.59	17835044.78	17667617.35	17500189.93	32625836.63	16837711.64	10108133.42	10713481.22	6704352.388	3237482.763	2412430.016	4248966.391	3826013.342	459158.1184	3431491.002	4691907.906	2591677.542	1483735.153	2202839.422	6116686.695	4278156.278	4079544.925	0	0
A8K0F7	0	0	0	0	4002498.039	0	0	0	0	4136026.756	0	4428454.163	10214081.9	31064141.66	30728854.37	36373001.24	119159604	75485287.15	72773630.77	30921339.45	26907069.35	14772485.11	1158970.636	0	1433691.915	2366567.058	2497356.97	0	1953512.143	1176304.383	399096.6232	1438016.342	1869606.235	2301196.127	236596.6443	177447.4832	118298.3222	59149.16108	0	0	0	0	0	0	302926.1571	1568349.787	784174.8935	0	0	795310.2947	971602.7954	0	0	318518.1213	0	0	0	0	1833773.547	0	0	0	0	5301267.811	6636554.972	2242528.058	0	0
A8K0P2	0	0	0	3465788.518	0	0	0	0	0	1335239.112	0	0	0	0	0	1160291.989	1502642.511	0	4624494.884	4942100.07	5686862.611	7271044.608	0	4322265.44	0	0	12646308.18	14558666.19	0	3177012.85	6354025.699	3582067.573	2444094.436	1306121.299	1021117.492	1321767.318	1622417.145	1923066.971	2223716.798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K132	0	0	0	0	0	790817.6949	179367.6492	431842.1504	0	660940.7177	234420.0157	3138093.001	6518185.778	29687724.38	81942018.01	90313076.89	109307041.8	116881879.9	165240056.4	57105748.89	70900649.08	33711892.61	12887587.22	7432706.128	3903149.119	14870625.59	28541681.38	5901858.739	13535026.11	7291477.528	1047928.943	2181986.071	1221554.714	261123.3565	1646814.124	1618615.252	1590416.38	1562217.508	1534018.636	0	0	659283.0204	537334.1606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481236.7241	0	0	0	0	0	184705.9149	0	0	0
A8K141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2427925.882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K1J3	0	0	0	0	0	0	0	0	0	0	0	0	2230011.243	14939645.86	19797710.29	77665399.31	14521740.38	0	0	0	0	0	0	813689.1122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K1K8	1469560.64	2761219.131	4052877.622	19486279.43	29952667.65	30599650.08	23472753.06	16408319.99	18135208.1	9225277.489	16807608.81	18377352.03	13791128.33	53271374.99	35179795.55	2480779.997	1409547.194	2221194.215	7374350.379	4763621.331	5648903.746	2607677.924	8564384.82	5897630.409	6785843.825	8137611.86	6332403.561	7833940.941	10932297.26	11931528.34	12930759.42	6638717.186	4789543.872	2940370.558	4264918.724	5932628.243	7600337.761	9268047.28	10935756.8	15606378.91	3400441.612	9886842.846	23316473.05	14152626.46	6942171.885	5953031.133	4990773.906	4028516.679	3404141.4	3588362.018	4323322.522	1409018.653	2581995.629	4644531.398	2168820.591	4403756.876	3752618.195	0	760330.4799	2606981.211	2703560.095	2024504.831	3180544.465	3909955.288	3815706.789	1979506.758	0	0
A8K237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1591941.942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1597900.043	0	0	0	0	0	193890.5188	387781.0375	0	385714.9221	0	357822.3637	299322.4674	345497.7449	0	0	267009.383	0	0	228055.8997	327599.4194	223164.4915	0	0	0	0	0	0
A8K287	334734.725	323959.6928	313184.6605	1857966.317	779742.3551	731356.8146	516648.9816	1176820.912	861233.7918	1267417.671	1813256.54	8544132.084	5453007.173	13481186.99	13428308.85	18564743.89	15622523.44	18862072.32	18980417.49	17192314.7	52056739.36	63632991.94	81085589.14	66085567.06	107641466.9	108235979.6	43944617.59	60928566.96	35981160.05	30578580.5	25176000.96	8227487.882	8492995.727	8758503.573	5515855.521	6004882.221	6493908.921	6982935.621	7471962.321	3883191.885	3577550.949	3526786.973	4742455.66	5182322.026	0	692004.523	1066295.749	1440586.974	414160.0462	0	0	0	0	0	222835.3545	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K2I7	0	0	0	0	0	0	0	0	0	1032529.176	0	2046703.559	2514414.435	12145155.07	0	4025321.408	3891023.904	24962998.88	7007975.259	4281423.623	1894772.001	3961656.223	0	947914.5417	0	2322193.625	1119522.246	0	0	3535940.345	7071880.69	0	11810972.91	23621945.81	0	6698057.944	13396115.89	20094173.83	26792231.77	14911347.29	14722754.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625312.2387	0	2089299.172	0	1375960.806	0	0	0	0	0
A8K2M0	0	0	0	928022.1745	1245218.943	1415745.54	1197337.919	2544084.813	0	1509970.014	3279838.129	0	0	0	0	0	1955890.579	37231400.13	58759842.47	38728685.16	18218717.61	38570050.73	6719728.131	7076012.92	6791057.163	4003098.654	2101695.864	10028107.48	3682466.368	3356152.265	3029838.162	0	0	0	0	0	0	0	0	314001.4968	231628.3574	0	0	0	0	113393.7005	297068.9601	480744.2198	2909186.63	4930712.411	13568874.37	26861662.86	29118677.75	33302023.36	24439406.79	128766632.3	115793661.7	57960616.16	33293215.94	30105156.58	8074845.195	4208790.056	239191.3009	825965.6818	3264126.042	576374.1324	0	0
A8K2Q6	0	0	0	189465.1878	0	0	0	0	0	0	0	384826.012	0	840284.3423	0	0	1798961.904	2514102.115	850686.9933	1373822.616	6041826.047	9403467.933	6084469.709	3719007.782	6684363.923	0	0	5310637.405	670910.9259	335455.4629	0	290145.071	399805.3489	509465.6268	179283.5631	134462.6724	89641.78157	44820.89079	0	0	0	329016.8706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K2S1	0	0	0	0	4938256.134	0	350230.5907	0	0	0	2029862.316	0	0	1302061.142	5214442.914	36022362.23	26499203.75	10868158.79	89971302.96	46287424.33	33910143.59	20824737.83	34823534.79	23918433.38	20357963.92	8989379.96	16662572.32	5251392.746	2649432.676	1324716.338	0	636363.5538	318181.7769	0	348380.6967	261285.5225	174190.3483	87095.17417	0	447650.3359	0	0	6212040.324	6103689.387	0	2220929.945	1110464.972	0	0	0	0	1700004.584	0	0	0	0	0	0	0	513573.8331	0	211680.7336	0	0	737819.4315	710791.7587	0	0
A8K335	0	0	0	0	0	0	591173.2848	783994.709	0	358230.7819	310133.5366	677709.8871	0	0	0	0	0	0	0	642633.9739	367456.2276	2097443.51	9811645.854	14175666.05	8802300.415	22831032.02	14089057.37	27059169.08	53217463.79	42246222.66	31274981.53	20236015.06	18760472.29	17284929.53	8529332.932	10163636.25	11797939.56	13432242.88	15066546.19	38621703.62	14454783.83	24611855.35	13521788.56	2211199.982	0	1888237.31	1522474.817	1156712.324	7273663.289	381895.011	468145.7206	315106.6284	0	0	0	2352536.693	704401.2156	0	0	0	0	0	0	0	464323.407	0	0	0
A8K337	0	0	0	0	417115.0718	2506390.219	3527243.44	2761867.795	879972.9783	0	0	2814721.911	0	8548912.979	2267777.911	10963385.09	3413414.895	18453894.4	5466797.292	0	9691306.642	15737793.46	4121419.8	2245483.084	2266456.558	1879588.455	945247.8113	0	0	0	0	0	587029.0417	1174058.083	0	0	0	0	0	0	0	0	542763.7197	1401234.683	0	0	0	0	0	0	0	190221.9626	192324.115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K379	0	0	0	0	0	0	0	0	0	0	0	0	3771621.652	3955169.581	4734263.272	0	2170021.821	3725494.424	23983275.77	26831007.48	20280652.76	16184650.99	2154814.251	7757886.27	759677.0108	11446279.51	5433883.593	5957379.585	2784931.409	3352152.17	3919372.93	5304391.009	3546210.86	1788030.712	0	0	0	0	0	0	1157240.865	0	870218.9915	0	346386.6551	546367.4094	273183.7047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K3M3	0	0	0	0	0	1153925.47	0	0	608759.2906	5114531.818	18379680.01	26243341.78	36811642.35	60567813.59	54259963.17	92252486.59	29378263.54	31028609.28	24307848.09	23275246.84	13659930	11811693.64	10777674.94	3577459.655	2530318.719	30077595.56	1136579.71	10946303.6	6716828.362	7364371.763	8011915.163	2898976.176	5119281.481	7339586.786	4392681.537	6752611.8	9112542.062	11472472.33	13832402.59	2765231.239	4589418.97	1499351.141	1091845.909	3044084.748	692052.5722	1434676.923	1383997.034	1333317.144	315659.1941	918220.1385	778851.0426	0	353425.8623	157880.0487	0	0	928959.1338	0	0	1230575.95	504300.3382	0	0	712377.3821	0	0	0	0
A8K3M9	0	0	0	210820.653	409835.6186	302685.9112	4185781.698	3479074.121	4642993.824	4417883.34	751729.6738	2773399.602	0	251201.1975	112526.4125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406640.347	0	0	0	0
A8K3W7	0	0	0	0	0	108420.6087	0	0	0	0	0	2506246.071	4571712.842	25815824.06	35055427.42	25479431.64	13582330.55	13350637.32	7977190.009	3955152.764	4425090.72	4595905.612	0	0	0	0	0	0	646093.5161	323046.758	0	0	0	0	0	0	0	0	0	0	0	0	3631558.245	0	0	2508888.777	2115726.23	1722563.682	0	0	0	0	0	0	0	0	0	0	184910.124	208540.7187	0	0	0	215457.4005	461848.8734	0	0	0
A8K3Y5	0	0	0	0	0	0	0	0	0	0	0	0	3089323.067	14188687.38	22184794.36	19332113.58	7985300.713	0	0	4482629.632	0	1913679.36	1173265.272	3178934.817	971410.5986	1247261.034	0	1381222.193	553646.8627	765940.2236	978233.5844	0	0	0	0	108278.8635	216557.7271	324836.5906	433115.4541	0	0	0	0	235981.6146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K401	254516.592	648568.0497	1042619.507	2640567.599	12333820.23	30571733.49	66839362.85	41741441.83	90814974.77	69156967.77	60705931.01	50061376.36	45657187.04	71421117.97	43249225.6	67074707.81	61335183.28	75897381.08	105315285.2	52253572.89	33057006.09	24084755.67	11266119.05	9258743.754	13023686.57	33675855.71	10255043.84	21320221.14	14504682.92	13257073.53	12009464.14	4013188.986	6823850.739	9634512.493	24697094.63	28861314.25	33025533.87	37189753.49	41353973.11	25540045.7	19064095.16	28505810.26	28160408.61	26123867.46	9598389.107	20355297.19	20452572.78	20549848.38	91621672.72	46932388.69	112883874.5	1083590552	3833458541	4237817536	3372958865	3750211867	1972450902	2251749564	1074055550	867549810.6	488470866.9	382090138.8	351814842.4	663274395	925275658.4	460338057.7	69990309.01	69990309.01
A8K492	0	0	0	0	0	486738.357	0	0	718095.2365	727128.4854	3011963.861	16617910.59	0	0	0	0	615269.9567	0	3151066.284	785484.2341	0	0	0	2872899.877	5974151.157	4469752.447	450509.2631	36980391.13	46879534.57	31550327.45	16221120.33	12250358.78	11444561.75	10638764.72	18068979.49	14228327.36	10387675.23	6547023.103	2706370.973	1649336.707	1342494.54	15106403	1064914.334	1889606.712	420959.0075	267345.7274	1208365.209	2149384.691	2762588.533	4319046.144	1643618.853	5450556.664	2153853.267	2229843.07	1122213.001	2538823.426	11171474.14	13927708.17	19112961.2	9651377.76	7131005.225	5243793.765	5376630.573	10959031.83	36249971.27	13483757.62	1169325.238	1169325.238
A8K4M4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920550.5245	35765947.7	108468177.4	186679055.2	252356780.6	65717846.56	36902479.36	13129442.85	9340283.24	23450530.3	13947768.71	20900919.83	4596145.858	3340091.821	2084037.785	2290745.427	3608734.877	4926724.327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2944214.494	834518.4388	519604.0072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K4S2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2598212.233	8633623.712	5414615.865	0	231452.9779	0	0	0	0	0	0	0	0	0	0	48196.34681	96392.69363	144589.0404	192785.3873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K4T3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458989.9462	315803.3417	255789.8957	219479.1182	183168.3406	0	0	0	61394.86038	0	0	0	0	0	0	53481.15778	0	0	0	0	0	0	0	0	0
A8K4W5	0	1076205.895	2152411.791	498414.3117	0	907048.7003	4732749.723	4013789.601	4251200.679	3922808.448	785412.1603	3582043.548	3787838.256	37548693	16024527.04	19016622.56	11233010.75	15517752.17	14168987.21	8881533.54	23791799.72	16102030.39	32588670.58	27210524.05	100160728.4	348650781.2	324526745.3	139785089	14239859.77	9794696.5	5349533.229	367504.2768	279905.7873	192307.2978	0	1213514.882	2427029.764	3640544.646	4854059.528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K517	0	281856.5846	563713.1692	20685419.19	44803328.8	78102286.62	72113915.31	86530355.87	78802627.68	38924269.41	118032369.9	84266782.27	23441280.83	23160193.04	38145776.33	46490167.91	11435636.61	51276660.66	34052945.8	50905961.11	18726693.71	35553522.2	35418840.3	34712324.92	27106569.62	33489424.83	18866180.52	33958961.58	39505376.39	38560645.1	37615913.82	7052612.962	11968790.49	16884968.02	16383622.71	16425353.43	16467084.16	16508814.89	16550545.61	7274167.805	7155510.315	9587280.133	6961607.784	12724388.12	4453463.77	8155010.474	4281546.149	408081.8229	7614764.532	1342182.221	0	0	1571881.403	0	0	2647270.462	230475.1767	0	601431.7882	1260162.243	257615.7652	831154.995	404646.3054	2177877.865	859263.7748	3353425.473	0	0
A8K525	138436.9415	69218.47075	0	0	0	3353449.498	3251729.35	1060565.882	5850614.271	2877666.358	19047902.58	43289442.78	50832589.99	146785016	268281101.1	857452296.1	777645416.2	369738477.9	259323121.3	41031851.3	94942689.01	36280778.02	14644385.95	9638884.969	59740022.04	104439396.4	105226105.9	77164486.44	57070769.07	45675097.38	34279425.69	41010005.73	22376458.99	3742912.257	1142537.811	8584000.905	16025464	23466927.09	30908390.19	6516624.179	5514726.365	2430323.536	2787213.746	129213.8983	1183379.627	715116.1863	1142573.848	1570031.509	0	817076.5806	1466245.245	0	0	236368.4106	0	0	518811.1954	0	0	0	0	0	0	0	0	185419.4455	0	0
A8K548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K5D5	0	0	0	0	66872468.74	1359083.525	7395588.124	6158842.657	5246419.654	6829808.839	3825508.825	2998680.66	2960262.926	2008744.694	1118184.076	7201060.953	3643714.692	15997787.66	14780845.67	14136698.15	11069069.29	5578992.165	3651450.612	5856284.076	10677254.53	8165672.591	9885929.911	23360798.43	11575966.69	9324272.046	7072577.403	5587713.094	6576085.059	7564457.024	1823082.6	7167967.07	12512851.54	17857736.01	23202620.48	24808624.02	0	268811.2279	586608.6112	686839.2344	530823.4945	1072169.763	941740.22	811310.677	2596578.56	0	1211848.776	1031601.827	859182.0911	182740.7028	61356.42103	109914.9387	355251.7317	295238.2858	6792810.958	70821367.9	32249371.18	25289822.3	29856689.38	37826321.25	9586030.854	15627016.04	2297532.375	2297532.375
A8K5D8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	873774.632	1205890.676	2698442.856	0	1042739.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K5I0	0	0	0	0	0	1962401.245	0	0	0	0	0	2756101.891	2092254.197	0	2533578.856	9426579.596	68926173.07	395737864.3	713880192.8	442231059.3	322171493.9	286366482.2	214564045.8	198514052.7	212801072.7	266221520.3	274334098.6	298827200.3	193069069.7	190002648.1	186936226.5	127507882.8	133327137.7	139146392.7	96673565.21	99746929.93	102820294.7	105893659.4	108967024.1	55780542.45	71510008.98	53326033.35	42841119.76	67596906.47	22589637.66	18404646.37	19743265.75	21081885.12	24441907.75	13928544.22	19328430.61	10124561.44	8962794.34	3902699.859	5729242.002	3011050.926	5857413.232	14129466.74	5803638.974	9141383.592	2910652.131	3268234.248	1373589.578	5717445.924	9547879.792	10195703.08	1726989.013	1726989.013
A8K5J1	0	0	0	0	0	0	0	672712.7707	0	0	4251512.998	6744161.147	32651422.83	8274785.108	3314121.231	15070173.91	2962761.484	13502616.93	7471650.002	2275754.077	10512947.9	8365389.075	2502642.382	1596939.059	301604.8042	2401186.504	2083917.662	19418602.13	0	1123810.636	2247621.273	915409.2605	982966.4303	1050523.6	1067196.671	1004426.402	941656.1339	878885.8653	816115.5966	833869.7746	252234.2552	201948.369	0	1991206.738	0	215447.7906	374300.8356	533153.8805	673769.853	222136.2387	0	153613.2801	825268.9685	496083.9257	374759.7054	321905.5896	0	0	0	0	0	0	0	0	0	0	0	0
A8K5T7	0	0	0	2281327.784	3266216.182	6090636.823	63513157.24	156040773.5	173150275.4	57747421.88	34044993.66	256960806.6	11952117.42	7542762.812	1843599.607	9683955.115	1377954.847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K5Y7	0	0	0	0	0	0	0	0	0	343239.4327	753483.4694	0	0	0	0	0	0	0	0	0	0	2856193.172	4160339.649	5910723.815	9956009.664	23840134.81	6916922.032	45530072.9	23342491.69	17909436.94	12476382.2	8298096.175	6835947.124	5373798.073	482221.7326	361666.2994	241110.8663	120555.4331	0	1475903.134	749231.1156	349245.5822	207481.2339	210614.0415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K607	0	157721.4864	315442.9727	6707667.783	0	2405246.661	6432369.913	7619881.772	8733421.892	9864740.216	2466845.73	2264678.738	0	1457019.799	785123.8651	5891552.186	15347153.5	0	26210836.5	19363105.31	0	9576661.26	5578992.165	7038150.154	462954.0049	4528636.737	2319887.264	0	2201542.094	15862697.35	29523852.6	46691277.82	37350658.23	28010038.65	25779546.92	21094666.21	16409785.49	11724904.78	7040024.073	1283682.324	844824.9913	5246443.679	3013165.091	2492311.804	0	0	0	0	0	304295.5592	0	0	0	0	0	0	0	0	432442.7654	0	0	302926.1571	323947.6805	0	0	0	0	0
A8K646	0	181565.9	363131.7999	678286.4775	465500.6123	1053070.207	583076.9953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K670	0	0	0	338362439.3	0	410412208.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192511506.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K6D3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4598980.76	9276690.129	9282864.45	8170885.929	1133024.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427926.1409	0	0	0	0	0	0	0	0	0	506150.2323	506150.2323
A8K6H1	0	51339.36486	102678.7297	0	0	0	0	0	671079.098	0	18752400.03	13140974.66	17320053.49	0	0	0	132622.9888	0	0	0	7585766.842	203115.9644	5245002.203	12976093.84	16782863.48	31735629.17	42896304.26	76394185.75	44491994.04	31480740.2	18469486.36	15425817.24	8007882.634	589948.0303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K6H9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871612.4182	1775730.118	0	2062968.212	3402483.702	2052385.377	702287.0509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K6I4	0	0	0	0	0	0	0	0	0	0	0	0	0	52404855.78	0	0	0	0	0	0	0	38285839.74	19633141.79	21134198.68	0	4573562.736	24051193.31	44638808.36	44492421.68	36833547.98	29174674.29	23749444.35	21954242.3	20159040.25	20465113.62	16397629.05	12330144.47	8262659.893	4195175.316	9877713.499	1043796.713	1705217.922	17547638.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2791658.296	0	0	0	0	0	0	0	0
A8K6Q8	0	0	0	0	0	0	0	0	0	0	0	11798600.24	11712952.55	3947649.882	783394.0941	4994233.448	22394048.6	125091781.8	113198140.2	110497799.4	87013130.17	68403388.21	38030624.03	31913939.74	27005281.91	49965085.77	9966124.02	47964125.05	21720951.44	32255436.19	42789920.94	167047330.8	430968712.1	694890093.4	652394615.6	705203024.5	758011433.5	810819842.5	863628251.4	438647093.8	323731314.9	408834124.4	221654785.8	184487771.6	31867002.88	33872497.05	28844971.51	23817445.98	16151857.41	17964585.41	10298696.53	9985377.333	6553622.06	6245191.867	1811706.953	5298687.57	1106789.209	1198419.026	2639126.123	2437247.426	964198.4143	561661.4686	131921.4705	535364.1435	464083.161	404574.2316	0	0
A8K6Q9	0	0	0	0	0	0	565202.6943	0	0	0	0	0	0	0	0	0	0	0	0	0	2389654.697	9598667.792	10854313.41	6438568.26	8417162.083	21011841.4	24860413.84	23767775.12	10259512.41	8035170.974	5810829.537	11508815.54	6669552.758	1830289.98	4322337.514	3754251.867	3186166.221	2618080.575	2049994.929	2390087.14	479530.9776	1271117.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8K6S3	0	0	0	0	0	0	0	0	0	5856716.519	12137947.69	35796651.13	26045066.77	54881791.84	0	89618958.2	103209673.3	108574366.1	158778568.7	38497015.96	64313849.05	34689117.16	32024789.23	33879488.21	19572359.56	28409087.22	36442912.82	0	23945797.39	17640902	11336006.6	0	0	0	0	0	0	0	0	0	2078824.447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
