Uniprot ID	iBAQ WT_4_72	iBAQ WT_4_01	iBAQ WT_4_02	iBAQ WT_4_03	iBAQ WT_4_04	iBAQ WT_4_05	iBAQ WT_4_06	iBAQ WT_4_07	iBAQ WT_4_08	iBAQ WT_4_09	iBAQ WT_4_10	iBAQ WT_4_11	iBAQ WT_4_12	iBAQ WT_4_13	iBAQ WT_4_14	iBAQ WT_4_15	iBAQ WT_4_16	iBAQ WT_4_17	iBAQ WT_4_18	iBAQ WT_4_19	iBAQ WT_4_20	iBAQ WT_4_21	iBAQ WT_4_22	iBAQ WT_4_23	iBAQ WT_4_24	iBAQ WT_4_25	iBAQ WT_4_26	iBAQ WT_4_27	iBAQ WT_4_28	iBAQ WT_4_29	iBAQ WT_4_30	iBAQ WT_4_31	iBAQ WT_4_32	iBAQ WT_4_33	iBAQ WT_4_34	iBAQ WT_4_35	iBAQ WT_4_36	iBAQ WT_4_37	iBAQ WT_4_38	iBAQ WT_4_39	iBAQ WT_4_40	iBAQ WT_4_41	iBAQ WT_4_42	iBAQ WT_4_43	iBAQ WT_4_44	iBAQ WT_4_45	iBAQ WT_4_46	iBAQ WT_4_47	iBAQ WT_4_48	iBAQ WT_4_49	iBAQ WT_4_50	iBAQ WT_4_51	iBAQ WT_4_52	iBAQ WT_4_53	iBAQ WT_4_54	iBAQ WT_4_55	iBAQ WT_4_56	iBAQ WT_4_57	iBAQ WT_4_58	iBAQ WT_4_59	iBAQ WT_4_60	iBAQ WT_4_61	iBAQ WT_4_62	iBAQ WT_4_63	iBAQ WT_4_64	iBAQ WT_4_65	iBAQ WT_4_66	iBAQ WT_4_67	iBAQ WT_4_68	iBAQ WT_4_69	iBAQ WT_4_70	iBAQ WT_4_71
C9J8T6;Q14061;H7C4E5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633470	0	0	0	348290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C9JFR7;P99999;CON__P62894	7841600	1045100	663180	0	0	0	1183800	2273600	3292100	3442400	1431400	1167300	907670	1859300	1500700	1830000	4462200	3973800	1917700	1676400	623810	1534300	1188100	1386100	1217400	1650600	1725300	4174000	4288200	1570800	1295100	1403200	0	0	0	0	0	751380	0	0	569300	802790	751710	0	1063900	953380	0	534020	0	757330	834110	543360	583330	1186800	771570	900300	1018600	615380	716700	908830	1320600	1428200	2487400	1502700	7301100	2933700	7310900	26313000	36661000	54918000	26956000	2889200
C9JJ19;P82930	0	0	0	0	0	0	0	636710	1695500	1382300	5637200	7044600	14736000	49219000	49532000	64480000	126280000	139010000	128660000	73140000	4140600	14467000	10273000	8016300	5636100	7862000	10375000	12541000	8326200	8910100	30465000	23825000	44105000	62905000	36596000	59562000	25594000	34062000	6238200	3385600	5380700	1574900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342530	0	0	0	0	0	68753	0	0	0	0	0	0	0	0	0
U3KQU8;C9JLB7;Q96HP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142840	175650	0	0	0
C9JQ41;H7C525;Q4VC31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2047600	4565800	0	0	0
C9JRZ6;Q9NX63;F8WAR4;F8WD73	0	12346000	10262000	0	7877700	32565000	18944000	56413000	50440000	92737000	54710000	33585000	19175000	11879000	14645000	26781000	46435000	79546000	109800000	117540000	37011000	113940000	93186000	99532000	69580000	75250000	69931000	67749000	62215000	23758000	9357900	858980	416460	0	0	1151400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20458	0	280700
D6R9Z7;P15954	0	0	0	0	0	0	7439000	8643000	4641000	8608000	6889200	8497600	13544000	68536000	0	0	0	0	0	0	0	0	0	509900	0	8584700	12017000	0	0	0	165200	0	29243000	74720000	86004000	181540000	118450000	57641000	19155000	6969300	0	0	0	0	0	0	2182400	0	938340	0	908590	0	904310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234740	0
D6REA0;O75879;D6RDU9;D6RGY4;H0Y9W6;H0Y8G7;H0Y9F2;B4E0P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18916000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36173	0	0	1062200	1308600	185780	318480	270370	309500	0	292880	0	153540	612050	454440	0	0	0	0	0	0	0	0	0	0
D6RIE3;D6RGV5;H0UI06;P14406;D6R9C3	0	2743300	0	0	0	0	0	12190000	5734400	19618000	15658000	25917000	41309000	194210000	34354000	4321400	10908000	0	3346500	5216400	3551800	10366000	16277000	0	6712700	19961000	29434000	39641000	37391000	9205000	15770000	15895000	32804000	89399000	254940000	464310000	265240000	234940000	36823000	17872000	1913300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7EPT4;P19404	0	0	0	0	0	598540	1111200	3052200	1950500	2494000	2658600	5854200	11042000	135280000	26547000	2400700	0	229490	0	242410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7ESL0;J3KQY1;Q9NWU5	0	0	0	0	0	0	0	3860400	5006900	13502000	19480000	34349000	94258000	143370000	144510000	101920000	39458000	7590300	5029700	1840700	184660	877960	469900	0	0	330790	0	351890	0	0	0	312070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H0Y9G6;E7ETU7;P09001;E9PF06;D6RC14;D6RBQ5	0	0	0	0	0	0	0	1240700	788820	4139200	2719600	7657100	6304500	8887400	5521400	3439600	1634200	0	380060	338400	0	367150	0	0	0	0	284280	849470	1154200	581250	1064500	1151700	803400	577820	447740	991930	338280	673140	0	0	0	446290	0	0	969100	1171300	737820	433010	0	966760	0	75718	0	996390	1043600	1665600	2879700	927900	607550	195150	0	0	289590	288980	64747	160450	519360	0	0	0	0	0
E7EWP0;H0Y886;O43674	0	723240	2543900	0	0	24114000	24241000	30285000	32336000	65260000	51608000	64591000	87529000	353220000	108030000	13498000	17214000	3754600	10690000	5014300	15974000	16328000	12697000	18084000	12543000	10503000	12103000	7825100	8633400	3215100	0	0	1977900	3216400	3323600	1149400	0	0	0	0	0	0	0	0	0	0	0	336580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9PB90;P52789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98204	0	110430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9PDR0;P05166;E7EX59;E7ETT1;E7ETT4;E7EUY3;E9PEC3;F8WBI9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1721700	520460	13200000	64777000	30599000	10360000	3997500	0	0	9023.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9PGQ0;Q96H78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37783	0	223340	0	0	827320	0	0	332540	144390	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U3KQ69;E9PI62;Q9BT17;E7EVK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	873410	745760	0	0	0	0
E9PJV6;E9PIC2;P56962;E9PJW1;E9PQU9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2281300	0	0	0	0	0	0	0	0	0	0	0	0	0
E9PPW7;O00217;E9PKH6;E9PN51;F8W9K7;H0YDT4	0	0	0	0	0	0	1064800	2707500	3094200	3737700	3817900	6146400	9613500	154100000	30838000	5456500	1888300	0	1510900	968710	990140	4208900	4708300	13780000	718830	0	0	0	0	0	0	2317100	8338800	15307000	2576000	893640	0	0	0	113300	0	0	136950	230930	3414800	5554500	723470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4TT34;F2Z2X0;O00746;A0A087WVT9;H0Y6J0;A2IDC9	0	787090	655770	0	0	1038600	1170400	2801900	0	2413200	1509900	0	0	0	0	0	515470	666820	0	0	0	0	0	0	0	0	807300	0	0	0	0	0	918710	1159700	0	0	0	0	0	0	701470	0	0	673410	663840	2442000	1965600	1455500	1698500	4613200	9775200	7207200	15564000	33542000	14315000	1609800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H0Y8R1;F5H5I6;H0YAK1;Q12849;H0YAM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33670	0	0	0	301470	1406300	3223800	4871500	9005600	11283000	8745900	8061300	2529600	1347700	0	0	0	0	0	0	0
F5H5P2;P12694;F5GXU9;H0YH31	0	0	0	0	0	0	0	0	204280	188360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514990	235110	1786500	25122000	17656000	6124900	266920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F5H702;Q96GC5;F5H8D0	0	236930	0	0	0	0	390620	0	0	1245100	1857700	0	1815200	2564000	1043800	0	282030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1109200	0	0	0	0	0	855170	1974500	8404000	53738000	24351000	2980800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70227	0
F6SL11;O95258;Q5JY88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915080	922840	1118800	1139800	1899500	1166600	1732900	1262100	0	687020	0	0	0	0	0	0	0	0	0	0	0	0	0
F6T1Q0;Q6L8Q7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124730	0	96221	1326700	2172800	5104400	7205200	2733200	1449400	777900	286640	162010	0	53604	0	0	0	0	0	0	0	0
Q5SZR4;F6TB26;Q9Y2W6;E9PKN8;B7ZAG4;E9PQX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97241	72709	182930	160560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1110200	4663000	516680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8VZA2;Q6P1Q0;F8VP71;F8VVQ3;H0YIV5;F8VS60;F8W1Z2;H0YHF4;F8VR33;F8W0R0;F8VPY5;F8VQE7;F8VTR1	0	0	0	0	0	0	0	0	0	0	0	267200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288390	217240	0	0	0	202570	0	0	0	0	0	842000	50417	393750	323970	0	131850	0	0	0	0	0	0	0	0	0	0	0	0	0
F8W1A4;P54819;F8VY04;F8VZG5;G3V213;F8VPP1	12220000	0	0	0	0	0	0	568010	370970	0	0	0	0	0	0	0	493810	0	0	0	0	419880	0	0	0	256730	0	506250	556250	363250	463060	735920	368970	516770	0	243990	0	0	0	170020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23440	378000	796370	769040	109030	4580100	7609700	8626700	5131600	2231900	5831700
F8W7Q4;Q96A26;E9PH05	2796600	4140500	1635500	0	0	1932700	163660	2844600	2943700	2415900	2087900	1406600	0	0	0	0	1639800	1792200	1727500	0	639170	2127200	1931700	2439100	1459200	1270800	2018400	2180300	4972300	1464500	1723800	1745300	2815800	6505400	12899000	18689000	2711600	2000300	0	0	1136900	1078500	1318400	854990	1328600	1606800	1157900	0	168760	1616400	0	1204900	0	1494500	931960	1224000	1358900	0	0	0	0	0	0	0	977050	0	2001500	1395200	1525900	1387800	1014500	446360
F8WAB8;Q70HW3;H7C430;H0YCZ5;H0YF50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84171	305310	0	0	0	51396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G3V0I5;P49821;B4DE93;E9PMX3;E9PQP1;E9PLC6;E9PPS5;H0YE81;E9PPR0;E9PJL9;H0YD04;E9PPD6	0	857240	862560	0	3769600	14953000	18207000	20026000	27350000	32990000	34121000	59464000	103560000	393330000	128610000	6876900	2483100	602730	363900	251430	72209	0	0	0	0	0	0	0	0	0	0	0	0	0	81275	0	0	0	0	56187	0	0	0	54659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G3V325;O75127;C9JJT5;C9JU26;C9JGL8;C9JQN9	0	0	0	0	0	0	0	0	0	579430	76113	0	125310	1138700	5480200	9283200	8614400	1094900	754820	593830	437150	2609600	32405000	323630000	40386000	38806000	33242000	4742900	4419200	594140	418400	1206400	1839300	2211100	375180	512460	0	0	0	0	0	0	0	0	0	0	177270	331140	0	738660	279960	230230	370210	130450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G5E9W7;G5E9V5;P82650;H7C5L9;H7C5H3;H7C5F2;C9J5D8	0	0	52205	0	0	0	438990	2275300	3528600	7521900	11410000	13388000	30513000	56210000	71857000	76389000	151450000	148870000	146020000	98017000	8906100	18102000	6424600	7321800	6477900	8717400	12662000	16655000	24648000	28801000	42211000	42820000	52711000	57364000	54266000	81331000	35237000	40329000	18710000	11327000	10066000	2694000	389890	0	352580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G8JLD5;O00429;F8VZ52;F8VUJ9;F8W1W3;B4DDQ3;B4DPZ9;F8VR28;F8VYL3;H0YHY4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367420	2395400	2015300	785350	28488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G8JLQ3;P78537;F8W099;F8W606;A0A087WSV2;F8W036;F8VP73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371530	1214700	860070	1012900	595390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H0Y2S1;O43824	0	0	0	0	0	0	0	0	0	0	0	0	185920	0	0	0	0	280490	0	0	69373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227580	0	244270	292420	254910	0	0	0	0	0	0	0	0	0	0	147000	200830	139580	178230	356790	0	169350	131660	0	0	0	0	0	0	0	0	0
H0YB62;H0YB09;Q7Z3D6;H0YB11;A0A0C4DGD4;A0A0C4DGD8;E5RJ62;E5RIU5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22335	0	0	0	139310	0	0	0	0	0	0	0	0	0	0	0
H3BNX8;P20674;H3BRM5;H3BV69;H3BRI0	0	0	0	0	0	0	0	0	0	0	1488500	0	0	8110400	0	0	0	0	0	0	0	0	0	0	0	0	0	4309900	3862500	0	0	3746200	759030	29454000	12116000	40300000	22158000	10715000	4120200	0	0	0	0	0	0	0	0	0	0	821770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1502200	410770
H3BP28;Q99807;H3BSZ3;H3BTN8;I3L1T0;H3BS11	0	0	0	0	0	0	0	0	0	0	644600	1349200	851310	0	1026800	1112000	1266600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BTB7;Q5JPH6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27311	0	0	180250	682190	1257300	2048300	3315000	5133200	198970	0	0	0	0	0	0
H7BXK9;Q9NP58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412400	495510	624230	710010	602950	373520	187410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60531	0	0	0
H7BXY3;Q7L2E3	0	235740	120530	0	0	243420	109950	1028700	978820	1169900	1383700	1333700	2550800	3508600	2472900	2702700	2821300	2739600	2668800	2825100	425280	2524800	1701900	1716400	1558700	2062100	3166900	2993800	6972800	3528000	4420900	2946800	2116900	2419700	1797000	4095800	2868600	6246800	7074600	7981400	15810000	22333000	20630000	19565000	21957000	18509000	6501800	1261900	61480	0	11208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7C1U8;Q9BUR5;A0A0J9YWW6;G3V1B6	0	764570	819760	0	0	3026200	2663300	5079800	9315400	7658800	4635800	945800	701260	940820	1019500	1317300	1941200	7496900	9457600	10441000	3289700	10772000	12312000	8832100	4273900	5061200	3732900	826990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7C5B8;O95178;C9IZW8;C9JXM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6061900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
I3L0E3;Q9Y2R5;E9PE17	0	0	0	0	0	0	470090	1806800	2919100	2855000	3310800	4106500	15806000	38186000	40349000	51868000	72408000	71099000	80160000	55810000	4702600	14420000	6991000	6468500	7440600	7001900	10459000	6668400	13523000	13305000	18291000	23374000	34455000	49564000	36272000	40477000	23186000	27831000	9505100	4979200	7172200	0	0	0	0	0	0	118110	0	45655	0	0	145440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
I3L448;Q5TC12;A8MRA7;H0YEW4;H0YD21;H0YDD6;E9PPX6;H0YCA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539730	0	397660	0	0	0	0	0	0	69898	0	0	0	0	595660	966840	369100	0	443890
S4R3Q9;J3KNA0;Q15070;E7EVY0;C9JC63	0	0	0	0	0	0	0	818000	1322100	5960300	6698600	14635000	16950000	12528000	3084500	0	831260	922860	1376200	1101000	222130	2330200	1972200	0	422170	1233000	0	0	741260	835500	1389500	0	3081600	4791800	1325800	1640700	0	1240600	1019500	0	0	512610	2429800	1630000	3163900	4723900	3328700	3237500	2835800	7616000	7791600	5260000	4467200	6945100	1712400	2097500	1675100	655300	965010	341370	0	62764	0	0	0	0	0	0	0	0	0	0
J3KNF8;O43169;H3BUX2;D6RFH4;J3QR91	1264700	936230	0	0	0	920610	1127100	2813200	1210500	1843300	730310	0	0	1109600	0	1611700	898100	708520	1455300	787570	0	0	992980	590490	1268500	968470	1920700	4138200	7828600	1834900	6552800	14196000	15609000	19563000	7316400	3277100	719530	0	892120	0	899950	1509700	994250	0	2406700	1361800	1758400	1034300	903740	3434700	3018700	0	1134900	4280000	2435200	4607500	7090100	3056400	3468300	7013800	7138700	4441500	8725100	3955200	6035600	1912500	4858200	6724000	3364600	1569700	1158500	2122600
S4R360;J3KPP0;S4R2Z7;Q9Y6G3	0	0	0	0	0	0	0	0	0	0	4215400	13127000	20643000	87246000	77011000	47054000	27760000	2702900	0	0	0	0	0	0	445460	370810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
J3KQ48;Q9Y3E5	0	0	0	0	0	0	442940	917560	557980	598620	0	0	0	564960	0	0	1363300	0	3817900	785860	0	710150	2332700	802050	0	567330	559880	1562900	2475000	1245700	842610	2484500	833300	704400	1758300	584870	0	0	505610	0	0	595570	621340	721870	6983700	887280	716680	0	0	714350	0	0	0	2593300	765630	558980	2772000	1984700	1863000	3250600	2137500	3790600	2332500	2138600	2965000	539870	1491700	0	0	0	0	0
J3KS15;Q14197;J3QRF8	0	0	0	0	0	0	0	2026400	3888800	10741000	20007000	57488000	108390000	195210000	138920000	108680000	27103000	1836700	888970	897820	174100	673380	340340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209500
J3KS22;Q7Z4W1;J3QS36;J3KRZ4;J3QL34;J3QS45;J3KSZ5;J3QRQ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86682	0	0	0	0	0	0	1169600	2057400	6693700	10402000	1460700	404060	71593	777480	1066900	1632200	2836300	8196500	910740	4366800	0	0	0	0	0
J3QL56;O75880	2786800	2074400	2309600	0	634930	2241000	0	0	0	0	0	77837	0	0	0	0	0	0	1179900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	819770	2172100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1021200	1058600	1997300	2530900	1867200	497110
J3QLS3;Q9Y2R9;J3QQS1;J3KSI8;J3QKW2	0	386420	0	0	0	0	0	1901500	2166200	4393900	10175000	18261000	30602000	60884000	60915000	70320000	112760000	144180000	99989000	47878000	19926000	57030000	49735000	33911000	35215000	21489000	17727000	16145000	7699700	4672700	1515100	3525500	641560	832920	857910	3575200	1152700	2925400	1314400	1402600	2992600	2607700	0	0	0	0	0	575600	0	501220	0	0	0	0	169120	1104100	2145600	1014200	0	0	0	0	0	0	0	0	0	0	0	423530	896610	0
J3QTA6;Q9BRQ6;J3QTB2;H0Y922	0	0	0	0	0	885360	0	1602100	2580300	10030000	3356200	2494100	1261000	0	0	0	0	0	2877800	7483100	4987200	9015300	6533300	11138000	8644500	8285900	10962000	6951100	4470100	5296600	2016900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K7EKE6;K7EJE8;P36776;K7ER27;K7EQF8;K7ER56	0	81602	39892	0	0	392130	255840	983440	1291000	1183100	1908400	2148500	3098600	4202400	3303100	3302200	4236300	3004100	2052500	1222000	32928	625710	569250	169480	209080	293620	382810	571390	170520	226680	489220	570390	1612700	709250	425000	1180400	635480	915640	683710	1143400	3667900	7434400	11925000	17167000	35323000	50610000	43750000	37832000	26968000	51972000	36694000	18270000	7392800	3244400	118260	197000	61452	0	0	32291	25752	10684	0	0	0	0	0	0	0	0	0	0
K7ELQ9;Q6UW68;K7ER05;K7EJQ9;K7EM09;K7EPR0;K7EMV9	0	886940	0	0	0	1026800	0	2275000	2048300	1583100	1422200	1005200	0	0	0	0	931640	0	0	0	0	913600	0	0	0	0	0	0	1480300	0	0	0	0	0	769860	972960	0	0	1343400	1446000	0	0	0	0	1058300	1071200	1125900	0	0	1559800	1320800	1310500	1152300	3753300	4646300	14426000	26228000	22861000	25532000	17748000	14201000	7159300	3231600	0	0	0	0	0	0	0	0	0
Q5JY01;Q5JY02;K7ENP1;Q7Z4G4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693650	0	0	0	0	0	0	0	0	0	0	0
K7ESP4;Q8WVC6	0	0	0	0	0	0	0	0	0	0	0	0	0	16991000	0	0	0	0	0	0	0	0	0	0	34962000	0	0	0	403920	0	429180	0	34756000	0	0	0	0	0	0	0	0	0	0	17141000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90244	0	0	0	0	0	0	0	0	0	0
M0QWZ7;Q9NP81;M0R2C6;M0R259;B4DJM9;M0R2H5;M0QX29;M0R1C0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378470	493890	397240	383050	321390	669200	1160300	2453300	7546700	19762000	3207000	0	0	0	0	56634	0	0	0	0	0	0	0	0	0	0	0	0
M0QXB5;O95571;M0QY80;M0QX80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M0R226;Q9BQ48	0	0	0	0	0	0	0	2473100	1366500	5072300	6847000	13238000	30417000	70682000	49658000	42539000	14135000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O00154;K7EKP8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15974	30942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
