Uniprot ID	KO_1st_1	KO_1st_2	KO_1st_3	KO_1st_4	KO_1st_5	KO_1st_6	KO_1st_7	KO_1st_8	KO_1st_9	KO_1st_10	KO_1st_11	KO_1st_12	KO_1st_13	KO_1st_14	KO_1st_15	KO_1st_16	KO_1st_17	KO_1st_18	KO_1st_19	KO_1st_20	KO_1st_21	KO_1st_22	KO_1st_23	KO_1st_24	KO_1st_25	KO_1st_26	KO_1st_27	KO_1st_28	KO_1st_29	KO_1st_30	KO_1st_31	KO_1st_32	KO_1st_33	KO_1st_34	KO_1st_35	KO_1st_36	KO_1st_37	KO_1st_38	KO_1st_39	KO_1st_40	KO_1st_41	KO_1st_42	KO_1st_43	KO_1st_44	KO_1st_45	KO_1st_46	KO_1st_47	KO_1st_48	KO_1st_49	KO_1st_50	KO_1st_51	KO_1st_52	KO_1st_53	KO_1st_54	KO_1st_55	KO_1st_56	KO_1st_57	KO_1st_58	KO_1st_59	KO_1st_60	KO_1st_61	KO_1st_62	KO_1st_63	KO_1st_64	KO_1st_65	KO_1st_66	KO_1st_67	KO_1st_68
A0A140VKE7	0	0	0	0	0	0	0	542260	986170	2178930	0	0	0	0	0	0	0	5022500	1119000	0	0	1563650	4622830	15788090	62997160	134061730	427463470	311011280	235415940	159820600	21670070	8154100	5898700	3753460	1304600	832700	580530	328360	0	1422300	1308700	1642000	0	0	684910	743910	0	1199500	864415	529330	455140	779780	3948280	995990	810310	331370	791820	0	560120	450790	223830	0	0	0	0	0	68275	136550
A0A140VKF2	0	0	0	0	0	0	0	6737200	2954700	2004000	0	2097700	1022000	1896200	2969900	0	0	0	773890	0	0	0	1810800	0	2380200	0	0	0	0	0	0	1270700	1559300	1147200	0	0	0	0	3406100	9311500	10401300	11308900	25825900	43720300	44528700	31373600	21700500	7091100	5174000	3256900	2433920	4269520	6002900	5591300	4351440	15010400	33024670	82510000	77396600	15218300	1995000	0	946750	343530	0	0	0	0
A0A142CHG9	0	0	0	0	0	0	0	0	1518200	3727500	4997200	8162900	8938200	4155400	11606800	8853600	9388900	6958000	2820200	4002200	9015800	10857600	16230400	9791400	2158500	0	439070	0	0	0	1535700	788710	0	0	0	476460	238230	0	0	0	0	396950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A158RFU6	61331980	249153356	436974732	624796108	812617484	1000438860	605727310	550674200	505748000	479592300	493949250	356364200	272131900	207726200	199310800	199284400	175448400	104275800	92447200	94821400	95091300	125370400	132528460	66846460	55102300	29410900	30323300	23596300	17320400	11044500	23682690	13624840	12761240	9046950	7058620	5740180	6830655	7921130	5585400	6660340	5704090	18511350	10511530	8562200	9127440	8297850	3842220	1712270	2795210	3878150	4550560	765670	1891420	1192510	873580	1302380	1313390	1248680	1499890	1447500	1802300	2363910	1517950	406200	0	0	819410	1638820
A0A182DWF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4473600	8553400	14253000	58927000	60745000	2913200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUC3	0	0	0	0	0	0	0	2264400	53347900	347770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1175400	734240	0	0	0	0	0	0	0	0	0	1945700	1668700	2950500	2573800	159940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUD6	0	0	0	0	0	0	0	0	2271600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVD5	606260	646982	687704	728426	769148	809870	0	10022240	26427770	59717870	89117160	92112760	92109150	91674200	125433790	55739740	28924280	7402100	2740610	0	0	351630	2039290	1744430	0	6874310	1142100	0	1618075	3236150	4180270	4494930	579540	5032300	3999500	1164240	582120	0	2290000	0	0	0	5291700	3772700	5056900	3870800	4657900	3864100	1932050	0	0	0	0	0	1959800	5545870	6828020	5416200	2728950	8338700	1170200	1222800	1006100	7391040	95950	760330	3703540	6646750
A0A1B0GVL3	0	0	0	0	0	0	0	1119100	0	0	0	0	0	0	0	2583100	2194000	0	2208700	11440890	14266600	22864600	16790100	18031800	15790300	4642880	8456980	3736750	3721725	3706700	2151700	1379000	0	0	0	0	0	0	0	0	520350	0	0	0	0	0	2702000	0	0	0	0	0	0	0	0	1344600	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GW95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785050	1570100	2082200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359040	0	0	0	0	0
A0A1B0GWF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11482400	29859900	18971100	6106800	12333000	7315800	12746840	7870400	13810400	7139400	2613100	2432620	1279900	639950	0	0	1138800	0	0	938780	0	1390200	2780400	0	0	0	0	0	0	0	0	0	0	0	0	0	378380	0	726500	215800	0	0	0	0	0	0	0	0	447500	0	0	0	0
A0A1B0GWJ0	604750	483800	362850	241900	120950	0	0	0	0	0	0	343010	0	0	0	1154700	1428800	763160	0	0	0	0	0	0	0	35444100	59907700	53464800	68273750	83082700	89443300	38833700	31124100	27333200	18279450	6872320	5726685	4581050	1474580	2792900	1069070	1417300	601160	0	0	0	641100	0	0	0	0	0	0	0	526630	0	0	0	0	0	0	32610	47357	0	0	0	0	0
A0A1C7CYX9	0	588520	1177040	1765560	2354080	2942600	0	0	430760	829190	999300	0	274470	5214190	14290540	14208820	13471200	15363660	12986920	5218800	10452900	10658050	14112560	7178500	4423700	9182000	4971950	4982680	4727890	4473100	90980450	363330520	658490670	455866800	280265720	215662690	146944105	78225520	44262350	21517090	15279190	28279230	1965850	3344870	2558000	1876910	2408460	531050	547185	563320	205480	0	0	0	0	0	0	0	1035000	0	0	0	0	0	208650	0	1812995	3625990
A0A1D0C3I1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1949360	9981640	13467470	14627450	21150600	90512200	209390600	251066400	190702000	127633900	30336260	4414840	2365570	8205335	14045100	3463580	11010460	12272210	8498840	2911480	3708890	4600190	5491490	6782840	2452590	2163420	2095800	1719410	2824290	1700170	475320	1077080	0	498355	996710	0	424210	0	498510	0	385660	421780	0	0	0	648440	385050	0	0	0	0	0	0
A0A1L1UHR1	532460	425968	319476	212984	106492	0	45220570	106134940	57993200	31782400	23432330	116169150	271310900	325395260	734635880	1066071800	793048500	631289100	684504100	1199869100	1874334070	2472905200	1664610900	505557100	317652990	244429960	383393300	903543700	938766235	973988770	500311900	373047800	913720300	649248710	305612590	663823480	994888650	1325953820	6905516600	6685710120	14440577400	11792577190	3854604300	2427736200	3659126540	3733486600	3396716460	2885411500	2727245270	2569079040	1680710400	1618640800	1935255810	1215650670	796556400	732927500	640964250	812628600	714418920	617153020	508429140	341002270	290266900	0	0	0	183328255	366656510
A0A1L5BXV2	0	0	0	0	0	0	435250	0	0	0	224870	1705800	2661370	8772100	28624000	26015300	6687900	18916200	56239600	48223000	10856980	957550	0	0	0	0	1967600	1992440	1856820	1721200	442060	0	0	606100	226250	458680	1298095	2137510	0	571170	352960	0	0	136990	0	999150	1293300	2024620	2859760	3694900	1494200	1560880	2930500	1988800	0	7218220	5383600	3397700	20846000	11503665	7283500	6816100	4820280	2460100	382760	0	452345	904690
A0A1L7NY50	0	125528	251056	376584	502112	627640	536080	0	0	0	0	1041700	0	0	2500100	2137610	8657370	13426170	27984100	28488190	71593500	159733600	231950500	206220870	232360900	115753100	56422200	72844990	75725285	78605580	63884120	112442590	101710200	102794350	66639400	39742940	47218885	54694830	33416810	26116310	20455230	19354140	18701300	16877540	19981220	13898310	20995490	19945900	20857820	21769740	10385210	7856940	6688510	6318060	3030460	4539570	5861370	14057740	7934760	12535250	11998220	3886420	5777190	0	0	0	2021015	4042030
A0AV58	0	0	0	0	0	0	0	0	0	0	0	440150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453610	226805	0	0	0	0	0	0	0	0	0	0	0	1408100	1235300	3780200	2769910	3387100	918030	0	0	222425	444850	0	0	922300	3491200	6785400	11170300	14384300	3112100	4493730	1242500	526570	671320	0	0	0	0	0	0
A0M8W4	326060	867868	1409676	1951484	2493292	3035100	2140200	0	0	0	842960	0	710180	0	0	0	0	0	0	0	0	0	0	0	0	0	1038300	748770	1403135	2057500	0	1872400	3268700	4831900	10871900	19723000	27713000	35703000	10590000	18981400	6784000	0	0	0	0	0	0	318170	322735	327300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0MNN4	0	0	0	0	0	0	0	0	0	0	0	2286790	3982340	6325840	16774400	4272400	2656400	0	0	0	0	0	0	0	1466800	2249600	0	0	0	0	338780	99578	0	0	0	0	0	0	0	0	0	0	0	0	1919500	0	0	0	270170	540340	1223000	0	0	1698400	481830	503340	0	0	0	0	0	0	0	0	0	0	180360	360720
A0MZ66-5	0	0	0	0	0	0	0	0	0	0	0	0	0	5077100	9996800	0	13267000	0	0	0	0	0	7520300	6040000	0	0	0	0	0	0	0	0	0	0	3337090	1107700	2694500	4281300	9993900	12786700	13190300	12831800	8699900	6907910	2512900	2567990	514970	0	812145	1624290	0	0	0	0	0	0	202660	0	0	794060	0	650090	0	0	0	0	0	0
A0PJ79	0	0	0	0	0	0	0	9493960	23305120	38442920	38197000	30517190	19924750	25530330	37261750	19565900	18419850	13181040	14347960	14922380	6174510	6066160	10134970	11863590	10281370	3533900	1010490	1922810	1597405	1272000	469560	0	0	0	0	0	0	0	0	0	0	0	1006100	1199000	0	0	1942100	0	0	0	0	800790	1451000	1093200	0	549250	1041500	15924960	132056200	454434410	242069000	89209000	62225190	0	0	0	1787080	3574160
A0PJW6	0	75708	151416	227124	302832	378540	392220	721810	511460	195250	4212200	3729000	4065600	29688300	20293100	12785100	37128300	15420100	9659900	1874460	1314430	3919300	20518860	598100	14437330	9361350	8655050	3014590	2773525	2532460	2502520	1684890	453380	1007290	1642520	1237870	877105	516340	236510	1880040	2183630	2050580	2172660	1806400	198970	1256900	1697900	0	4152830	8305660	0	3294900	0	0	0	191950	168430	0	218260	3405960	4810600	3568320	639260	0	0	0	51135	102270
A1L0T0	0	102772	205544	308316	411088	513860	0	0	0	0	0	0	0	0	357900	1769410	4188080	4790530	10130940	8456550	18411720	10900470	15252990	11719860	15661200	17551260	25155300	38267900	49262450	60257000	68127800	35621400	28196150	21849390	14092680	17536410	14715160	11893910	12664420	6438800	7251640	11448130	7449010	4554030	11641940	5990260	4931850	2072420	2520780	2969140	1571340	641930	1298140	1307230	1383710	1737130	1861390	705540	586550	1013520	1049120	1165700	1514050	131010	0	0	1260970	2521940
A1L188	0	0	0	0	0	0	0	0	0	0	0	2590900	2468200	933560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L3Z9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1349200	0	2896600	6438400	0	0	0	0	0	595060	1160900	533250	266625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2A3N6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636310	0	0	548020	0	0	0	1304300	0	0	0	1137000	1292000	1504400	1607000	1061500	0	0	301660	0	0	0	0	0	0	0	0	0	0
A2RRP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1135200	0	281720	0	0	0	0	0	0	0	806640	0	0	0	0	0	0	0	0	0	0	0	341510	3673870	9749850	7767380	9489885	11212390	5686500	3705710	11823700	9115350	21597030	18922260	21436300	18028310	7239650	4848020	1644830	301360	0	181700	0	0	161400	322800
A2RU94	1552540	3412012	5271484	7130956	8990428	10849900	0	2905400	9734800	4037500	4059900	2811600	1586000	1388200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386220	0	0	0	0	0	0	284610	0	1091300	1890840	1046320	2389390	598450	635430	672410	0	142370	0	0	109250	75404	0	0	0	0	0	80967	0	0	0	0	0	0
A2RUM7	0	60416	120832	181248	241664	302080	396100	8155060	368594400	628566700	530322000	325088000	282308900	214176540	163227070	46668400	77218900	47897640	25616200	36727570	45216000	19730300	15555000	33979600	5112720	1738200	1612500	0	1592590	3185180	921040	2908140	0	396550	1488190	0	0	0	0	0	0	0	1342200	425310	1092900	1619370	4526800	3660100	1830050	0	0	280410	933800	0	706630	1674880	0	0	781960	396880	429620	1222400	0	0	0	0	0	0
A2VDJ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3KMH1-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3591770	10000770	4984770	5202450	5984300	5362580	3517805	1673030	2469070	2765980	2496320	5298760	6004170	7230210	8651870	10073530	6966140	7372770	2711740	6616520	4476450	3206560	2842440	1453830	2864870	2564300	1644525	724750	1861640	300940	1068970	404230	1436350	724090	1489790	253700	275260	219220	0	156660	0	0	0	0	418720	837440
A3KPC7	31190610	64400870	97611130	130821390	164031650	197241910	408175600	423196000	247563200	58425500	82997900	26282800	37813990	17067900	20327700	12870800	21176410	10636000	18702800	16520540	20667800	22440000	27611800	31005000	23783500	20812400	15560790	4208500	4800700	5392900	7371270	20046000	25762800	33185900	25738550	28289500	29353605	30417710	26847180	25268700	8569660	22479330	7049600	6068310	15614690	5163590	5320800	4401600	7993000	11584400	7804000	2709700	7879500	3608300	5108300	2611400	4712700	6921200	167200	958230	7306310	4371970	0	0	0	0	15105000	30210000
A3RJH1	0	0	0	0	0	0	477390	0	0	0	0	322320	0	0	0	796480	0	0	0	8158570	8826250	13154700	5696400	557340	798660	0	2223000	1550800	2159000	2767200	4007600	0	7254630	40085540	37933530	64438200	104659590	144880980	140161200	62171870	28059700	24641610	14568670	6605560	4943580	2551920	3033300	2194660	2509775	2824890	3924060	1654390	1912030	879910	1298430	621140	932740	145490	329120	222290	183390	194200	0	0	0	0	191290	382580
A4D0S9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1713100	0	0	0	507830	0	2323600	0	0	0	0	0	0	0	4424900	0	0	0	0	0	10586000	21172000
A4D0W4	0	0	0	0	0	0	0	35157000	19876000	0	2188450	5422390	6294100	18825270	30256000	13202590	22367720	11677170	31942210	28218000	35145790	24320550	16318800	30818960	29143890	35756830	84127560	112804650	131519220	150233790	167350990	148781790	148947340	131944760	76564180	66038330	60820435	55602540	28620890	30544190	31096750	61088780	105779760	101558300	155133450	199960880	398881860	489127800	618984850	748841900	735418040	702726690	927843470	826251500	474139830	377150120	203393470	68865060	20299226	8011590	3840750	979045	786950	802080	0	0	1128975	2257950
A4D0Z3	4369100	9445100	14521100	19597100	24673100	29749100	21115400	8614000	6927900	1752900	4829940	0	0	0	0	0	0	546900	0	0	0	0	0	0	0	0	0	0	881250	1762500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	721600	0	0	243490	0	0	0	0
A4D105	0	0	0	0	0	0	0	2080500	1945740	241930	0	0	0	0	0	0	0	0	627970	0	5457800	6989200	15959300	8770100	1669200	1267600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168690	0	0	0
A4D110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1586500	2139700	0	3638100	3261700	3040800	1713900	1842500	0	1254600	0	517250	1034500	0	471370	890940	0	0	0	0	0	0	0	0	0	0	0	0	255150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487110	0	0	0	0	0
A4D177	0	565886	1131772	1697658	2263544	2829430	6380350	8889200	13144600	35809600	29366900	15708800	5325970	7505940	8993510	2609930	796860	3022200	2292990	4219000	1035600	2917700	3033700	864170	4242260	0	0	0	0	0	0	335020	0	0	1046100	1438550	719275	0	0	0	1073900	2517750	240960	0	0	0	0	0	0	0	0	0	703560	842010	651440	0	0	0	0	303570	0	0	0	2478100	0	0	0	0
A4D1E9	0	0	0	0	0	0	0	0	0	3222770	15306880	17142000	18108750	14840100	23162000	15974700	15273900	5212300	3519100	7395000	4980510	11390200	11017300	1752900	6757920	2746820	1268200	192260	233830	275400	735500	707050	0	0	101300	0	0	0	0	0	0	156860	0	0	0	87799	91706	0	0	0	0	0	0	0	0	0	0	0	354610	1354770	949250	342420	104700	0	0	0	76090	152180
A4D1K0	14608500	11988478	9368456	6748434	4128412	1508390	3295910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1368100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1455630	2127530	6661500	2963400	1749550	535700	0	1058860	801950	2652570	281380	0	0	0	0	0	0	197230	0	0	0	0	0	0
A4D1N4	0	77350	154700	232050	309400	386750	10391500	22485700	23880600	9751630	6306240	2855460	3990040	2896170	2756960	543450	0	0	0	0	785750	0	1054600	0	0	0	0	0	0	0	2441600	1139600	5113210	1460460	21853630	2486390	2250715	2015040	828090	0	4263700	14683510	45770990	100495396	456103900	768669300	985195300	1303735100	1446017100	1588299100	1066309880	759690250	1258846500	1084017100	839025100	680724680	506802400	459250600	421594540	441556359	514713400	633493200	265091700	0	0	36379	267055839.5	534075300
A4D1T3	333370	328700	324030	319360	314690	310020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421370	0	1093340	4905700	2844690	8428170	10675900	13930810	18081405	22232000	17920330	6386010	20597400	18457440	15158970	16904100	27549300	21206490	15542100	77847800	149913600	45516700	12873330	2143300	0	0	1047875	2095750
A4D1U5	2225080	2218426	2211772	2205118	2198464	2191810	255210	29383000	4688760	35392500	118695190	264133050	295293000	418812200	647453900	454623900	368290400	266139200	206448370	170297000	200414480	194557720	240797400	228925300	274728900	238800200	150237150	66201030	65658065	65115100	63430820	66414400	66616060	105301800	114635900	297409500	264490370	231571240	146195000	67226480	36602370	30069100	15494100	8138790	19814900	11529240	9900100	24015760	19334080	14652400	10283320	4511070	20149530	17440140	5856190	5585200	5696500	2321290	5831300	4769700	3565610	2903590	1464570	811590	0	0	2176545	4353090
A4D1V4	0	0	0	0	0	0	269360	0	0	0	1390200	1067600	1917100	1781400	0	742640	0	1142900	0	0	0	486720	0	1140500	0	857390	0	0	0	0	0	690300	0	0	0	0	0	0	0	0	0	0	0	1108900	1175400	619800	0	0	0	0	0	0	0	0	0	0	0	2743900	18242600	49039100	28000300	13906110	6149740	0	0	0	354175	708350
A4D275	0	0	0	0	0	0	0	0	2052200	0	0	0	0	0	0	0	0	0	0	0	3796500	5224200	3694700	1512400	0	0	0	0	0	0	0	643230	0	598310	10777100	64163700	71653150	79142600	27797400	8357150	7728710	3634180	1712650	1637730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4D2P1	911760	3225044	5538328	7851612	10164896	12478180	22785400	23473940	16356980	12396010	9857300	14724700	2051790	1804150	13138300	11090900	7229200	2814200	4114500	2466800	2348400	5091700	2391300	3452100	6405500	4221000	0	0	0	0	0	0	3233200	0	0	0	0	0	0	0	0	0	0	0	0	2009920	0	269820	775760	1281700	0	826400	0	0	2228690	0	0	2102700	0	1135500	1800000	1721220	1506700	161230	0	0	832400	1664800
A4QPA9	0	0	0	0	0	0	0	6409010	73160100	94008000	87852500	76323000	77191600	82914160	61983680	45417170	26260500	4365700	5908200	0	5015800	1211500	0	2151500	1162300	1320900	540220	0	568805	1137610	275910	1145610	0	5458300	0	0	885400	1770800	3015500	3579900	3474700	3677200	0	2331900	0	560510	0	897740	448870	0	0	276230	481680	0	307550	339850	0	0	0	0	1664600	2899940	2069380	239050	0	0	0	0
A5PHJ9	0	0	0	0	0	0	0	0	0	0	0	4259300	4941200	0	0	0	0	4083700	2532100	1267000	0	0	0	0	0	0	1113900	0	0	0	1301300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2871400	0	0	0	0	0	0	0
A5PLK7	0	0	0	0	0	0	0	0	0	0	0	0	565410	5785050	14895300	8989200	23363100	12570200	8916600	12587200	26122700	24520700	24841700	30553400	30798500	22640000	12186200	10199500	11049000	11898500	12557000	12079900	9259500	9619100	6184100	7933570	6103035	4272500	0	7326250	5906800	4510000	941140	3853740	2736800	4012370	4812320	3432200	2367600	1303000	3712060	2496870	2060300	339560	626340	678280	7004020	2482220	1469310	786500	2487970	322450	232860	0	0	0	2319680	4639360
A5YKK6-2	109100	87280	65460	43640	21820	0	0	0	0	0	0	824790	589760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398790	0	67755	135510	0	0	0	0	0	0	0	489540	0	0	111625	223250	540680	1754890	2654000	2517380	535690	1680390	0	907400	1049220	3765740	9178300	6886700	5368630	0	0	0	2226720	4453440
A5YM53	1192000	1221320	1250640	1279960	1309280	1338600	0	10901000	1454100	317040	17875770	1517200	5110430	2841000	8594630	0	0	3442700	3322600	6317300	0	612760	9455800	5003200	0	168350	0	8471270	6090535	3709800	366890	9436850	23729210	14849130	6230260	12613380	14248445	15883510	147031580	137919620	278464280	198443600	12827380	5712940	2802360	46040140	43804690	829850	2488675	4147500	17618610	388722	2196920	14325850	7299700	9178400	0	0	1029000	2533800	5934300	0	1019400	0	0	0	0	0
A6H8X9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	970470	0	0	0	0	0	0	0	0	0	233080	0	146440	0	0	1231500	2463000	0	652230	0	0	813200	3473630	1217600	294540	5783600	277060	694980	1112900	908160	2051080	1075400	3049100	1977460	2334920	1027770	1235000	862180	917080	2617100	1811400	212460	0	0	0	390285	780570
A6NCN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A6NCS6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1596600	0	0	1663200	0	0	0	0	0	0	0	0	611440	0	2330400	3830100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A6NDB9	0	282500	565000	847500	1130000	1412500	1680000	1407000	0	0	0	0	329130	0	0	163660	0	0	0	0	0	0	0	0	0	415930	0	4609900	8953170	13296440	16730730	22719120	3810400	2681870	274810	8185880	48748090	89310300	118219500	43563500	16881490	4462620	1226540	4300130	694220	311440	1029800	0	0	0	0	1140300	1716900	0	1901700	0	0	1709900	1294100	293040	0	0	0	0	0	0	0	0
A6NDG6	0	0	0	0	0	0	0	6993500	3460200	2379400	2023500	1971000	959960	836040	1562500	7374800	2979700	1116000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A6NGP5	0	256620	513240	769860	1026480	1283100	4712200	24816100	24594200	20743600	18005600	14431500	8191500	9695000	10554600	7067600	2929300	2376600	1997700	0	685010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A6NGW1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1219800	5702100	2216300	1108150	0	0	1309700	0	0	0	0	0	0	0	0	545360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A6NHV6	1050600	1011838	973076	934314	895552	856790	0	289580	0	0	0	0	0	0	989180	1653100	892820	855990	2683610	2983900	3857900	5473400	5430700	4102500	1471100	3503500	0	503900	535830	567760	841650	0	0	0	0	0	139770	279540	0	273000	0	0	0	0	1167100	0	1389600	0	156195	312390	312570	245910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A6NJ78	0	0	0	0	0	0	399940	1267400	10604250	37228300	50479200	35762400	24367000	23971410	19845800	15835400	7779500	5324700	3616000	2772100	2134400	1502700	1602100	1418900	1020900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A6NLH6	0	0	0	0	0	0	0	0	0	0	1142400	3656700	2543400	0	12244000	10513000	24526000	6440200	6263100	6231800	1533300	0	5759100	2343800	7941900	8569300	5992300	4821600	5769900	6718200	5238900	3786300	0	4209600	0	2816400	4077050	5337700	1375300	0	1745300	3372500	1469100	1880900	1198400	1414700	2262200	1795400	2286100	2776800	2685500	725680	2012200	1318200	914140	1445100	1109900	0	1132500	2204300	1616400	1630200	1607700	0	0	0	355825	711650
A6NNL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1049200	1107200	1701100	0	0	0	0	0	7480500	4871850	2263200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A6QKW0	0	0	0	0	0	0	160900	3041410	983640	7929500	19771610	98756700	88450460	116433780	148656500	197771300	256899500	170768100	106807100	80169000	88825300	80298000	67136600	67501800	59523300	46688000	71455000	50566200	48223400	45880600	83674900	93647550	76993400	80869800	60069110	51776700	58441125	65105550	76821600	56935810	38074620	37819100	19923700	30705100	35272780	35885100	48470300	60198600	47510650	34822700	21320930	31514800	42368500	25425350	20835120	23755200	19464050	23879980	29821600	20980140	22675000	13492440	32175980	0	0	0	9023760	18047520
A6ZGN8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2859900	0	0	9554200	0	0	3084000	0	0	17511000	8755500	0	0	0	0	0	3359000	0	0	70082290	14719000	0	0	0	2497900	0	0	0	138970	277940
A6ZKI3	2688230	2340006	1991782	1643558	1295334	947110	491980	442350	0	1106800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
