Uniprot ID	iBAQ WT_5_01	iBAQ WT_5_02	iBAQ WT_5_03	iBAQ WT_5_04	iBAQ WT_5_05	iBAQ WT_5_06	iBAQ WT_5_07	iBAQ WT_5_08	iBAQ WT_5_09	iBAQ WT_5_10	iBAQ WT_5_11	iBAQ WT_5_12	iBAQ WT_5_14	iBAQ WT_5_15	iBAQ WT_5_16	iBAQ WT_5_17	iBAQ WT_5_18	iBAQ WT_5_19	iBAQ WT_5_20	iBAQ WT_5_21	iBAQ WT_5_22	iBAQ WT_5_23	iBAQ WT_5_24	iBAQ WT_5_25	iBAQ WT_5_26	iBAQ WT_5_27	iBAQ WT_5_28	iBAQ WT_5_29	iBAQ WT_5_30	iBAQ WT_5_31	iBAQ WT_5_32	iBAQ WT_5_33	iBAQ WT_5_34	iBAQ WT_5_35	iBAQ WT_5_36	iBAQ WT_5_37	iBAQ WT_5_38	iBAQ WT_5_39	iBAQ WT_5_40	iBAQ WT_5_41	iBAQ WT_5_42	iBAQ WT_5_43	iBAQ WT_5_44	iBAQ WT_5_45	iBAQ WT_5_46	iBAQ WT_5_47	iBAQ WT_5_48	iBAQ WT_5_49	iBAQ WT_5_50	iBAQ WT_5_51	iBAQ WT_5_52	iBAQ WT_5_53	iBAQ WT_5_54	iBAQ WT_5_55	iBAQ WT_5_56	iBAQ WT_5_57	iBAQ WT_5_58	iBAQ WT_5_59	iBAQ WT_5_60	iBAQ WT_5_61	iBAQ WT_5_62	iBAQ WT_5_63	iBAQ WT_5_64	iBAQ WT_5_65	iBAQ WT_5_66	iBAQ WT_5_67	iBAQ WT_5_68	iBAQ WT_5_69	iBAQ WT_5_70	iBAQ WT_5_71	iBAQ WT_5_72
Q96EH3	0	0	0	0	0	0	0	0	0	0	934430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293460	0	0	0	0	0	0
Q96EL2	0	0	0	0	2248100	1150900	3694400	5191300	1981500	15753000	5735600	27383000	123120000	89628000	80870000	43000000	22722000	17498000	12630000	12436000	16271000	12169000	7410100	12761000	9320700	847040	3567800	0	842980	0	0	0	174380	0	0	2185500	1075100	840510	135900	0	573230	5201500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EL3	0	0	0	0	0	0	0	0	662970	1498200	545380	0	0	0	0	0	0	0	0	0	0	0	0	1475500	3920500	0	1102200	994050	5722400	5878700	12063000	8302300	7502300	32743000	43962000	242010000	77972000	69300000	13685000	1163300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96ER9	0	0	0	0	0	0	0	0	0	0	0	0	3030600	3245500	2777700	4606000	3014700	2571800	3321800	4817400	1068000	557460	806010	2046300	3015100	1653600	5069900	30042000	46615000	52229000	95345000	29986000	21904000	7638600	1088700	1784700	59102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EY1	0	974370	0	1741100	5005700	2881100	3391300	3065900	7597200	8410600	6745700	3287300	12074000	14197000	7256900	3898600	2321100	2257800	1438600	2470200	2198900	5764500	6299400	13876000	6176800	3507200	2302700	3034500	1430300	619380	590220	538120	355290	1717200	1092900	2782300	621930	2337800	66821	257730	322720	0	0	0	0	0	909630	5297900	2161600	685140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EY7	0	0	0	0	0	151060	1798900	2273900	5952100	14929000	26993000	43156000	141750000	145020000	87767000	41988000	33135000	23115000	50990000	19948000	18719000	19863000	14629000	11095000	3879800	2739300	1916700	98032	641830	0	0	0	229300	115050	177020	0	0	178400	305370	269470	107510	0	0	0	238420	0	0	644350	0	0	34878	0	0	26441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96EY8;S4R3P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1767800	0	1079400	0	0	465830	0	441380	0	0	0	1060900	530270	349890	1046700	925640	0	4844600	5582100	7048700	4868700	1827400	205750	0	25934	59229	0	0	0	0	0	0	0	0	0	0
Q96GJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86731	0	0	0	0	0	0	0	0	0
Q96GK7;Q6P2I3;C9JGM0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2226200	2259200	1308600	0	0	0	254290	0	0	0	63619	0	0	0	0
Q96GW9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241430	0	0	0	0	817660	1478800	1379200	237650	406210	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96HS1	0	2815000	1891500	10368000	16899000	8105500	8999500	6863900	12536000	10717000	12699000	12757000	45912000	44464000	40088000	25114000	30697000	29513000	34110000	63755000	48358000	63176000	78209000	249560000	190060000	108660000	153640000	198550000	185990000	153780000	91050000	13099000	5843800	3767200	4197000	16784000	5836600	8541100	1062900	806840	1310100	347870	926470	0	2354400	1436900	696070	0	289910	356430	314870	0	3413100	969510	3082400	3089800	6082800	4647300	1208200	0	74634	0	0	0	0	0	0	0	0	0	0
Q96HY7	0	0	0	879350	4375600	133220	0	537050	0	320880	0	0	139730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	765720	4863600	11452000	595490	639640	0	48618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96I36	0	0	0	0	0	0	0	0	2754900	5563300	0	2581600	3406300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1833000	0	2108600	0	0	3464300	0	0	6547200	7652500	0	6423300	10381000	8054900	0	0	5172900	5519400	4481700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96I51;A0A087WT38	0	0	0	0	0	0	0	0	0	0	0	0	0	2233600	907660	297070	0	0	0	0	0	0	0	402020	0	0	0	0	0	0	0	0	0	0	0	403890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94613	188670	497200	1117900	1293200	1692600	0	771010	0	0	0	0	0	0	0	0
Q96I59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	803580	4241000	3486000	1484000	3369900	0	0	0	0	0	627490	2403800	2841000	4025900	4224700	569070	1140700	54206	0	0	0	0	0	0	0
Q96I99;E9PDQ8	0	380410	0	0	347150	0	0	0	0	197640	0	0	0	0	0	0	0	0	0	0	0	57297	0	0	0	0	0	0	0	0	0	0	0	0	0	211790	0	381450	0	0	0	346970	183630	260860	741760	1025500	1578500	4021500	1876800	1529800	1884800	0	3497700	3264900	5504300	3348800	12054000	12676000	12947000	8749900	10852000	5661500	8220500	1737500	0	0	80661	0	0	17576	0
Q96IX5	0	6394500	2519200	15265000	31112000	19660000	34742000	29653000	22078000	27940000	43620000	177640000	460920000	114250000	61027000	37257000	45686000	135370000	779160000	1443500000	309560000	202400000	86332000	71942000	55023000	23372000	35694000	26411000	20020000	13879000	13636000	5387400	4958300	5721100	6339900	10410000	11869000	11150000	6678200	5229000	5322000	7402200	6708200	1959300	4216100	3530800	8032800	11226000	3905900	2948000	5958300	0	2902300	2208100	3009800	0	3739700	4733800	1953800	3086100	4215800	1943500	4775600	0	0	0	0	0	1700900	0	3577300
Q96JX3;U3KQE4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96LL9	0	0	0	0	0	0	0	0	550210	685350	0	1105200	2502700	1489700	129600	0	0	0	0	0	0	0	0	592550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96NB2	0	222500	0	0	1039000	255550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456750	0	0	0	0	0	251870	0	0	0	732850	0	0	0	35225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34648	0	0	0	0	0
Q96Q11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118220	0	337690	18211	13605	0	0	0	0	0	7285.6
Q96QE5;J3KTG7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1948700	128690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96RP9;C9IZ01;F8WAU4	0	1400700	0	0	341270	203020	126670	112500	104460	410890	122030	0	329920	295050	99124	0	0	0	0	0	0	0	0	582330	0	0	0	115390	0	0	0	0	0	0	120270	1946700	99336	531850	98144	286540	329870	291980	434240	132700	3748500	3641900	5410800	9078700	3196000	4587700	17083000	0	37711000	9364000	4726800	42500	69026	14997	0	0	13309	0	34588	0	0	0	0	0	0	0	0
Q96RQ3;E9PHF7;E9PG35;F5GYT8;G5E9X5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227420	268590	491420	904920	274910	290940	1203500	0	952170	85427	0	0	0	0	0	0	0	0	0	95984	0	0	0	0	0	0	0
Q96ST8;A0A0C4DGP8;K7EJF0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96TA2;Q96I63	0	0	0	825690	5269100	1274200	2064400	2091300	1855400	2035500	1782600	3563400	12107000	12735000	1671000	2395100	1783700	2942800	2509800	5010400	2411500	4193800	6187600	9879300	7619700	4406700	3461200	6270600	2870700	2218400	4009500	2501900	2399600	2736900	2026000	9071600	3974000	3862600	1943700	1654900	1733500	328020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96TC7;H0YNE5;H0YLG5	0	0	0	0	0	190790	0	0	254270	860180	891330	429370	1720400	3835700	2339300	5371100	2790500	2694600	1997700	2701300	943200	1081400	1038700	782990	309300	882270	0	0	123850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24489	0	0	0
Q99497;K7ELW0;K7EN27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q99623;J3KPX7;F5GY37;F5GWA7;F5H3X6	0	19109000	49333000	107250000	263760000	211390000	416820000	341510000	336970000	485020000	607140000	763610000	3099500000	3170600000	3110200000	1645600000	532060000	68794000	1746000	536350	894560	0	231300	1164400	314500	322660	49978	0	67624	418030	0	0	0	0	0	0	0	0	0	0	26635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324980	0	26608	0	0	0	0
Q99643	0	0	0	0	0	0	0	521140	0	1040900	0	1182800	1435800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3312200	2294500	2836500	3443400	4399400	9395700	8509200	4899900	667220	832330	546160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q99714;Q5H928	0	9697100	0	0	5585500	1902600	1119200	2964800	2126300	1870800	3078800	850630	4716300	2715100	2692000	1381100	0	794740	641050	303310	0	1015100	862470	1806900	2186600	0	1806000	1856000	1184000	395870	1932300	0	1194000	2452500	1824500	10404000	4273100	5880000	3024700	3697700	4900000	2678500	9266000	5236400	9985900	2540100	9893600	12060000	12481000	33619000	116560000	0	60955000	1431400	0	0	0	549700	2048200	177190	0	416650	3214000	61874	0	0	0	0	0	0	0
Q99757;M0QXH0;F8WDN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q99766;Q8WXQ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281790	0	0
Q99797	0	0	0	0	2146100	1190800	0	0	0	0	0	0	3051100	0	0	0	2049700	0	0	0	0	0	0	0	0	790330	0	0	0	0	0	0	0	0	0	0	150150	404070	118570	0	32555	0	0	0	0	0	20755	0	0	0	0	0	0	0	0	653320	4664600	2830300	152600	9018	0	0	0	0	0	0	0	0	0	0	0
Q99832	0	0	0	0	0	0	0	0	0	0	0	0	1317400	15671000	97408000	233590000	101190000	9410300	128310	265650	57311	0	29476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182200	585350	132000	0	0	0	0	0	0	0	0	0	0	0	0
Q9BPW8;H7C2U6	0	10343000	0	774400	3249200	2704000	3182600	4213700	4018800	5820400	1443800	2627300	4761200	2196400	1050500	2082700	656960	2518800	628850	1157700	1473800	2628800	2097300	6166200	4300600	5624100	4932200	3973000	4177800	7385900	11736000	8830700	7461700	15348000	7716300	58636000	33293000	25878000	13770000	21767000	30025000	24651000	28354000	13539000	22260000	33373000	39776000	49038000	34412000	49955000	60347000	0	315100	392950	234210	0	0	0	435420	0	0	0	1310100	0	0	0	266200	0	53591	0	0
Q9BQ52;G5E9D5;E7ES68	0	203160	0	0	0	0	0	0	0	143190	103160	96269	0	0	0	0	0	0	0	0	0	0	81691	0	0	0	0	0	0	0	0	0	0	0	75249	434260	438470	1159700	393910	2517800	3739000	2191300	2873300	927820	4143500	3389100	7719600	11654000	12938000	8949400	6255400	0	247780	55912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BQ69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411750	1233800	614970	1650900	1796900	0	0	0	0
Q9BQ95;J3KTF5;K7EPL5	0	0	0	0	0	0	0	0	0	0	0	1642100	2547000	3481100	6657800	10421000	7847600	4306400	9923000	19024000	2197100	1206100	2104700	8898800	10104000	5236100	20495000	26930000	8110400	1434000	341170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BQC6	0	0	0	1361900	4010800	4034300	9360000	12800000	42474000	100910000	174540000	157220000	386660000	71107000	10485000	1138100	0	3517100	2812600	3239100	0	0	1886800	3720400	2968000	0	2313200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BQP7;Q5QPE7;Q5QPE8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340800	0	0	0	528360	1646600	6084000	1934800	290040	0	20243	0	0
Q9BQT8	0	285520	0	0	92013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286320	241550	1486200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BRQ8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55319	0	0	0	0	0	0	0
V5IRT4;Q9BRT2;Q5TAQ0	0	0	0	0	0	0	0	0	0	638130	0	0	2574900	1389700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1428500	2257400	6049500	5006700	17894000	13207000	16816000	9693700	11069000	10511000	3323500	2208600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1247100	1249300	1538700	0	495660	0	0	52183	0	0	0	0	0
Q9BRX8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167820	0	0	0	0	0	520920	0	0	0	0
Q9BSF4	0	0	0	0	0	0	0	0	0	0	0	0	2729700	4199900	0	0	0	0	0	0	0	0	925640	1727000	0	787830	1224000	6007100	5295700	5161200	13981000	13507000	11868000	28837000	15458000	34441000	2755700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BSH4	0	0	0	0	284930	0	0	0	0	0	187340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708180	2119100	2966000	4217000	4765600	4960500	7971800	3354200	6466500	5057800	2663800	0	0	0	0
Q9BSH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42783	0	0	0
Q9BTZ2;F5GWZ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489840	372450	666520	1074600	0	7137500	945320	696980	0	0	165840	0	0	104440	0	622590	0	880250	0	1165400	0	586380	0	0
Q9BU61	0	0	0	0	846610	0	640100	736090	810500	0	3837800	3972700	25516000	16837000	9924700	15899000	3257600	4887200	15411000	24645000	4644700	3193700	2783000	17748000	9535800	6681200	23429000	30891000	24685000	18984000	22159000	6876200	3195300	6449500	4630300	10422000	4848200	7557200	1160300	1399000	7416000	14857000	5050000	0	0	192030	226980	152850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439290
Q9BUB7	0	0	644580	473750	0	0	0	0	0	0	0	0	3710900	6065600	7392400	5877700	4772600	2456200	5491700	7378400	1555900	1452300	3696200	5830500	2112900	1209100	414160	2212700	968610	0	0	137220	0	163960	0	0	0	0	209590	0	934210	0	873490	0	671700	536300	0	1248900	0	1767900	1123300	0	0	0	1047400	0	0	859210	573080	821050	490960	661090	1204400	0	0	0	0	0	0	0	0
Q9BUE6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BUP3;E9PI87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177690	143770	0	0	0	225250	0	0	0
Q9BV35;M0QZJ5;M0R1W8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BV79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346310	0	0	503340	0	4700400	744670	408610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BVS5;F8WDR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371670	711600	0	231120	0	0	0	397270	0	195050	1925900	1767800	1992600	420520	128510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BVV7;J3QRI1	0	0	0	0	0	0	0	0	0	421050	306340	0	684530	1379900	379100	0	0	0	0	0	682120	0	0	0	0	0	202350	297990	0	0	0	0	0	0	0	523370	433720	741660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62906	0	0	0	0	0	0	0	0	0	0	0
Q9BW91;D6RAW2;H7C386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23821	0
Q9BW92;U3KQG0;F6S7Q7	0	440680	0	0	0	0	96802	0	86845	285140	0	201400	244290	256950	168360	0	0	124770	122870	185180	0	343850	243950	1550800	1630600	829590	872160	887410	746040	192000	407640	331530	277260	1518400	1445300	9413000	5109300	6827300	3699000	5992800	8621500	3507200	1073800	392010	1059000	1150300	2847600	5151700	2234900	3838500	4172600	0	4693300	1431400	950170	0	0	0	28154	37601	0	0	34130	0	0	0	0	0	0	0	0
Q9BWH2	0	912780	0	0	1115900	0	629930	0	0	806980	0	0	0	1371100	940940	0	0	0	583200	0	0	0	0	1543800	0	0	0	0	532100	0	0	0	0	875040	0	2178400	928240	1068300	0	0	0	0	0	0	477170	493600	896190	1777600	0	0	0	0	0	0	0	0	0	301600	0	843240	717670	0	0	0	568740	0	598550	434850	845970	262000	256570
Q9BX68	0	0	0	0	485230	380220	0	0	0	0	0	0	0	2333700	787410	0	0	0	0	416360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689690	4101000	1083000	2174600	357190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102490	0
Q9BXK5;A0A087WX97;A0A087WTL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366880	272820	2370000	3098100	13224000	8577900	5268500	9406100	10914000	4441000	2402400	3554100	3483200	3209000	5287200	3157600	14323000	5441500	6234300	2559600	3715700	5701700	459170	399080	0	0	645290	0	225980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21521	0	0	0	0	0	0	0	0
Q9BXR0;K7ESP6;K7EJ21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156530	0	0	0	0	0	0	0	0	0	0	0	211500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BXW7	0	1043100	0	0	183410	0	738330	1003900	626960	1272700	445970	531920	499960	434400	0	0	0	0	0	664530	0	489370	0	2045900	0	540160	1344000	400310	3566200	2701600	0	0	432260	227680	0	467840	377380	1418800	0	0	601550	933730	801040	230410	514270	695640	1669900	1844200	339360	2602200	3910500	0	3043700	667060	872440	354920	1079300	2429100	3514400	4801900	8117100	4667300	9327200	8648700	2488100	0	67737	16260	0	0	0
Q9BYC8	0	0	0	0	0	1666000	3927100	5597200	15383000	40794000	73765000	100110000	178100000	8412800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BYC9	0	0	0	0	3373200	927060	11923000	6812400	15313000	53831000	159370000	199540000	340660000	61345000	6256600	5928200	2740400	3885200	1491900	781310	2900500	2076400	3388800	964160	2635800	2256000	2468700	1164000	807860	1144200	1096900	1776500	2334900	1347300	3481200	1252000	5326800	711550	1997400	1296700	1576000	898010	853010	0	1118400	500070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BYD1;E5RJI7	0	0	0	0	3384600	5112900	12007000	13091000	24901000	89549000	145920000	227470000	361970000	55137000	12010000	6697500	3755700	2478300	1256100	1670900	723090	564670	0	540190	64878	0	0	0	142560	0	9484700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BYD2;Q5SZR1;A0A1W2PQB6;A0A1W2PS92	0	0	0	0	2228500	785860	8324700	11258000	28721000	49705000	108320000	188630000	247900000	22299000	1497100	107870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BYD3;K7ES61;X6RAY8;K7ELQ0	0	0	0	603490	1599500	1954400	3894600	4701300	16138000	86762000	97598000	151110000	265940000	38797000	5237300	2453200	2335700	1486900	0	0	0	1984100	1345700	2645400	2127500	826960	1186300	1093300	686800	0	0	606390	609090	1014900	497810	1737200	884450	912910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622820	0	0	0	0	0	0	0	0	0	0	0	0
Q9BYD6;H0Y8N7	0	0	0	274120	864910	818330	1956600	4408600	24660000	69346000	99444000	142860000	205670000	14191000	0	0	122210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119790	0	0	0	204280	325650	0	0	0	51467	0	0	0	0
