Uniprot ID	P1_1st_1	P1_1st_2	P1_1st_3	P1_1st_4	P1_1st_5	P1_1st_6	P1_1st_7	P1_1st_8	P1_1st_9	P1_1st_10	P1_1st_11	P1_1st_12	P1_1st_13	P1_1st_14	P1_1st_15	P1_1st_16	P1_1st_17	P1_1st_18	P1_1st_19	P1_1st_20	P1_1st_21	P1_1st_22	P1_1st_23	P1_1st_24	P1_1st_25	P1_1st_26	P1_1st_27	P1_1st_28	P1_1st_29	P1_1st_30	P1_1st_31	P1_1st_32	P1_1st_33	P1_1st_34	P1_1st_35	P1_1st_36	P1_1st_37	P1_1st_38	P1_1st_39	P1_1st_40	P1_1st_41	P1_1st_42	P1_1st_43	P1_1st_44	P1_1st_45	P1_1st_46	P1_1st_47	P1_1st_48	P1_1st_49	P1_1st_50	P1_1st_51	P1_1st_52	P1_1st_53	P1_1st_54	P1_1st_55	P1_1st_56	P1_1st_57	P1_1st_58	P1_1st_59	P1_1st_60	P1_1st_61	P1_1st_62	P1_1st_63	P1_1st_64	P1_1st_65	P1_1st_66	P1_1st_67	P1_1st_68
MAN2C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1397930.982	8603115.89	4452127.543	301139.1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SACM1L	0	0	0	0	0	0	0	0	0	4622009.539	680835.9491	7423330.838	8255651.961	14341132.94	20426613.91	36841128.37	40669555.32	135980173.5	225669689.7	265689299.8	206708918.6	147728537.4	67400836.82	62284768.83	73389113.2	120731431.8	53567279.88	51094337.58	11863260.18	23647905.93	23249715.68	31631899.11	25997615.11	21697808.7	14640890.24	12222131.84	16449954.64	14559671.26	4762359.944	10167260.88	4678308.932	3553543.741	2428778.55	3092190.121	3280127.73	4396231.914	1820790.603	2556322.265	647954.829	1709135.827	767013.8276	1025092.519	1283171.21	1830242.076	0	371462.2559	2128719.847	0	1408292.345	1946753.385	1269738.971	4931417.353	8470044.598	542987.739	0	135527.9927	0	8663589.399
OLA1	0	234683.1656	469366.3311	704049.4967	938732.6623	1173415.828	205168.6354	877679.0986	0	2961234.321	8661917.478	40553840.16	116198193.3	186289521.2	256380849.2	265638391.5	204968459.8	143864511	118000115.1	96483283.33	107644780.1	118806276.9	68145126.17	33118828.62	14751350.78	17720921.97	3693479.009	6384032.674	1440525.169	4792022.331	1267566.61	0	1092651.79	1859597.376	2331170.188	2132427.645	1963893.423	545307.9564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296623.8712	0	0	0	0	215154.6691
RBM12	25595.1825	20476.146	15357.1095	10238.073	5119.036501	0	319860.166	401579.5876	0	0	378946.0943	0	410314.5237	483458.2397	556601.9558	0	0	0	0	0	0	0	0	0	1773374.003	11618511.36	13124002.62	9658462.223	26590385.16	58386940.09	31051969.87	27757215.67	13904346.32	5950652.46	872515.4775	1329564.184	793559.8443	0	374624.1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306826.0036	0	0	0	0	217690.9852	184639.2609	911401.8662	0	0	0	789692.8153
LYRM2	0	0	0	0	0	0	8659983.963	22078915.79	22437753.33	13395388.44	14235102.41	4617312.236	2469552.958	1234776.479	0	0	0	1888702.456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476685.2522	953370.5044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NME3	0	0	0	0	0	0	0	0	243634.2003	403410.7395	2054416.022	925971.4666	1240474.66	620237.33	0	0	4587206.278	0	13551661.91	5034075.599	3070022.946	1105970.293	1378595.837	1501089.667	5193909.006	0	2737060.376	0	0	392503.443	0	0	983521.9569	692107.2013	1588075.072	2349493.082	4559852.735	13217594.96	9135287.321	10781379.2	24481705.63	43216210.01	61950714.4	215902268.2	180317526.2	70518572.08	39106581.81	27340804.89	16967727.08	26317384.29	25769881.23	19560348.24	13350815.24	3063107.788	2110044.371	0	174664.6008	1309990.193	179759.9802	656655.6443	0	2623324.229	0	0	0	0	0	2028825.389
ABHD10	0	0	0	0	0	0	14757867.87	9770901.778	2049730.093	1873598.296	6397203.32	12631263.51	5605326.771	15535538.77	25465750.77	26620741.34	50718360	74993179.57	128797883.7	204393068.7	141922978.1	79452887.63	3770125.798	896741.2768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111774.1984	223548.3968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX28	0	0	0	0	0	0	0	0	0	0	176848.3349	286057.7831	0	13867399.14	27734798.27	37933302.47	24911469.03	16810111.53	3825742.774	4843226.345	9924917.582	15006608.82	9579426.975	18875105.01	10114748.9	10850621.77	6234788.102	1379050.781	2024514.789	1298753.062	1645818.914	3850753.353	1921731.433	1744871.724	0	1349104.054	1184004.663	1094198.602	11176509.95	0	1681020.252	1942499.653	2203979.055	3414472.867	1070211.648	1135678.174	0	0	0	0	0	0	0	0	0	0	659931.2453	0	0	0	0	0	281769.9304	0	0	0	0	1621763.719
SLC39A9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5408096.918	10816193.84	30473325.85	61209382.19	19224820.92	13644925.55	0	4271702.206	0	443218.391	0	0	0	1801353.095	1739821.84	1330257.974	0	0	285818.9372	0	296214.4211	148107.2105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UFSP2	0	0	0	0	0	0	0	0	0	1337082.143	0	0	0	0	0	0	0	0	0	4282279.668	21908197.83	39534115.99	22460386.82	25863827.28	6972367.015	0	0	1878693.675	554156.6287	2235415.726	2332523.648	1555137.084	476759.1807	1617782.954	2818836.665	475269.2372	0	6233991.949	0	0	0	0	0	0	0	0	544045.4852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM30A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	726216.6717	363108.3359	0	0	0	0	611672.9982	0	0	0	0	0	500336.6839	260899.3474	50816878.25	214061892.2	154832770.1	120092973.9	46322696.77	13247429.09	14931235.87	15160653.06	11113864.08	7067075.105	6708703.879	4127280.047	1733236.517	0	961263.793	0	207204.5125	285193.3884	698681.1506	1112168.913	63817.35204	72686.49678	0	0	417548.1426	0	688058.1944	0	0	1449725.286	0	0	2765721.885	4916131.215	10149017.6
TMEM184C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7396830.315	6113772.842	2045885.811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXD2	0	0	0	0	0	0	0	0	0	0	0	0	0	65199.24623	130398.4925	15967622.39	64196957.8	98831479.82	126069376.2	45871721.57	39509310.14	33146898.7	21981443.91	25304006.59	25855410.81	16912587.8	12533814.38	5696770.633	2583903.28	3096887.424	5046256.74	5019608.361	4627059.424	924174.4355	2466470.709	959529.3167	1944774.376	3254218.636	323840.9311	1237472.026	1352300.04	1428412.269	1504524.499	1833108.227	950731.8258	692061.7068	1023011.147	205725.9426	1953133.983	1153944.199	778296.4534	895979.2446	1013662.036	761645.4815	680301.3892	0	384132.4626	320622.1982	611718.4926	243247.4974	0	623057.9865	710020.6444	1939201.305	963242.8019	0	0	2245731.595
DNAJC11	0	908956.539	1817913.078	2726869.617	3635826.156	4544782.695	2967808.271	816943.9961	2004030.909	2188738.411	0	10586924.51	22170643.99	19602851.43	17035058.88	46377847.42	37476856.57	26514318.43	25176508.37	20425874.63	19085147.24	17744419.85	13896282.43	20112133.47	29343982.78	11450921.15	10968042.97	8716283.356	5998774.224	7486806.981	12848999.99	29518124.19	56606923.9	129598222.2	180651830.8	241788490.1	314006280.3	290847837.8	175268198.6	139438548.5	146085891.7	162370616.2	178655340.6	130384764.5	66220335.23	76224987.54	67154449.07	69535561.94	55209504.73	62273042.64	26527295.72	31205388.56	35883481.39	24299693.67	40180580.88	54782527.86	102426292.7	120498557	144841049.6	122080626.8	106847353.2	104532959.1	90445907.06	8318070.358	157934.0136	1500088.789	0	257278329.7
TMLHE	0	0	0	0	0	0	0	0	0	22007933.06	37879562.14	204520.3394	54716185.56	27570768	425350.4423	33149537.38	21758862.27	12413913.73	5834914.557	2837625.877	2544800.793	2251975.709	982202.6176	1451193.619	3312121.708	3235406.677	1382735.833	625730.7859	1193922.455	749373.3513	2471168.012	722361.0164	1806698.694	1329097.866	584069.2353	1150061.247	3833156.096	978460.6984	2557152.539	647295.1594	721507.9953	360753.9976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544944.0008	0	0	0	0	137450.1336	0	0	0	0	560025.4139
ATAD3A	0	0	0	0	0	0	216985.8211	889973.9761	2718362.153	3367863.794	5042401.085	7692760.396	6974675.859	10425567.04	13876458.22	62108557.42	678158259	1615245899	1778791426	925366970.3	769851982.4	614336994.4	442915591.2	319199313.5	291203115.4	170755989.9	159875478.3	84499747.17	42107305.33	43977900.99	135280753	262922213.1	407539532.3	357741786.8	260895619.2	340084795.9	226478296.8	147535925.2	162627904.4	347706437.1	408388697.7	342012367.7	275636037.6	239079283.7	252704953.8	244758106.8	264971704.3	400918985.3	422139682.2	648189921.7	961092806.6	1106934726	1252776646	1567001209	1548028040	1183165233	991474388.3	936504173.1	668405475.4	473967686.2	330456633	260715686.3	126069080.5	0	198230.7305	3998633.091	1749330.181	235261115.8
MRPS18A	0	0	0	0	0	0	2098886.855	10941986.02	7252954.09	0	443570.973	506558.0512	0	1447599.557	2895199.114	2046909.436	0	0	0	1459234.765	729617.3825	0	0	0	0	0	0	0	0	0	0	0	0	0	744198.3566	4037405.744	4241220.919	0	19966414.71	570295.7879	1367825.024	841471.1962	315117.3687	490555.3753	267825.8788	406811.4503	0	0	0	393834.156	142238.4253	489747.8487	837257.272	0	626071.9944	655290.8105	1531639.196	553042.0144	35129729.2	184961930.4	223824206.9	78381834.34	47720275.17	342755.2524	0	109679.1786	0	17753302.65
ARMC1	0	0	0	0	0	0	293462.0063	14363169.31	47185817.64	76930788.57	124057816	106532213.1	93037146.32	110090710.1	127144273.8	87501312.33	38952048.51	18753384.59	19724577.54	19437848.72	23713645.43	27989442.13	4894407.611	17017657.25	6508664.744	13879108.27	14635863.1	12332865.36	2370511.521	4877438.178	7699368.466	3248179.246	3069909.21	2644717.998	0	2174055.075	548481.1949	2364403.89	1785088.826	4217472.811	1858266.663	1782052.071	1705837.479	562902.9384	1007099.46	0	1447781.535	506421.5678	1158630.129	703128.2339	2489115.575	1519884.565	550653.5553	1533163.261	518272.8743	0	0	0	995555.2413	782208.9769	947069.5218	934103.6011	2471486.473	0	0	0	0	2658218.479
MTPAP	0	55082.41596	110164.8319	165247.2479	220329.6638	275412.0798	0	0	0	0	0	0	5519831.309	14403892.54	23287953.78	22181756.01	18377793.71	17352769.43	5441705.95	6773340.132	6412677.123	6052014.114	7202785.075	12217775.75	15508674.29	26695534.23	389705.5338	2551442.984	8152095.199	15446278.64	15249628.84	13511638.16	11217682.44	13308266.55	12961337.18	14281040.44	11279202.32	8817099.077	7222791.263	5427488.931	6789092.588	5890884.115	4992675.642	6382269.764	5394630.559	4653048.133	3911215.489	4052271.058	0	3401654.803	1941419.16	1996706.301	2051993.442	1195480.64	0	1395906.478	1611231.752	918373.892	892851.5006	899721.1639	1119777.861	1210493.812	1038683.988	0	215700.6026	0	0	3886659.854
BSDC1	0	0	0	0	0	0	3011505.698	681597.9813	2781986.154	2573052.852	2715223.036	1273048.693	0	0	0	0	0	1527362.717	3241923.758	14994063.72	12992961.52	10991859.32	694120.3311	0	0	1807949.792	2265737.783	0	0	0	0	0	0	0	601618.7228	0	0	0	5371985.692	2015404.524	0	0	0	0	0	0	0	0	0	294417.3899	0	0	0	0	0	0	0	405355.6276	0	0	0	0	0	0	0	0	0	0
Q9NWE6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5537358.049	0	0	0	0	0	0	6611595.957	0	0	0	0	0	0	0	2089901.7	0	0	0	0	0
TMEM242	0	58344.36865	116688.7373	175033.106	233377.4746	291721.8433	0	0	0	0	0	2795520.755	0	1289767.906	2579535.812	3255992.92	5575914.603	0	0	0	0	0	0	0	0	0	0	0	675080.9001	0	0	0	0	0	0	0	0	0	0	696827.2514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1369838.154
CCDC109B	0	0	0	0	0	0	0	315674.6758	713671.5747	0	299751.6152	1211744.909	0	4664148.781	9328297.563	7313461.72	0	0	36944912.61	0	0	0	0	74792890.22	0	0	0	52767885.37	0	0	40549779.78	0	18457443.13	42682036.82	8100208.769	39644667.53	62510751.18	106029954.3	45094505.61	55833756.94	39992245.19	28120011.23	16247777.27	9488392.563	5986502.093	11405711.03	6114330.149	4825585.868	1566601.688	5292904.949	4167974.84	3465005.837	2762036.834	4668424.123	1505457.135	0	530431.2684	3599851.413	18243812.53	6554386.675	884002.8284	0	4125210.049	0	0	151769.5145	0	6808245.755
RMND1	0	0	0	0	0	0	0	0	0	0	0	0	4663295.76	2331647.88	0	0	0	0	0	0	195222.4094	390444.8188	0	0	0	0	0	0	0	263276.4329	1169992.37	3798491.593	16728585.46	50840148.67	22816892.78	33291650.7	27937919.66	18165414.2	23337940.81	15535334.04	7623483.709	6159386.724	4695289.738	2137784.618	2224826.891	5732244.937	12994468.52	5967405.794	8517711.417	3389985.474	1769814.061	2070083.176	2370352.291	1044871.235	1296125.757	821197.728	1410498.826	3943903.257	2644194.812	1868730.388	1638562.548	1794199.091	925323.1706	0	0	0	0	578746.3836
MRPL22	0	0	0	0	0	0	9076497.107	38177425.74	34555975.83	8082204.337	3837116.389	0	0	0	0	0	9630380.769	7967069.235	0	0	1608001.645	3216003.291	3509897.494	1112578.363	4507022.294	0	1269977.817	0	0	470970.0108	731846.611	0	437235.8696	445584.1028	720677.7214	0	1112350.891	0	0	0	1348000.813	2218594.15	3089187.487	2279602.219	524039.297	763760.9738	1524519.313	644656.4808	246409.3623	610023.824	2306512.192	1441662.53	576812.8691	1026844.055	883638.8727	0	1738229.533	7698196.984	33840984.91	201378037.1	319162167.3	127086859.8	87186831.89	0	0	0	307383.3107	19660987.66
C1orf123	0	41950.44043	83900.88087	125851.3213	167801.7617	209752.2022	1906445.295	328572.3549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HPF1	0	0	0	0	0	0	0	0	0	0	1775648.726	730174.6897	0	512404.0891	1024808.178	332359.7685	2390005.897	1510757.24	1521903.382	1120039.454	560019.727	0	0	0	0	0	256566.0002	0	0	0	0	0	134390.6312	0	7709945.928	9315217.906	0	0	0	0	0	0	0	0	72386233.35	0	80484247.01	0	0	0	29716980.47	40213689.47	50710398.47	36343248.39	35649457.89	0	0	0	0	0	0	0	0	0	0	600754.3281	0	24042684.1
TMEM160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9693436.089	10423383.31	15319121.63	15076181.22	25682645.6	30304814.37	48619586.88	45957580.99	33536240.28	29388851.69	4976070.164	3120464.927	13210624.07	5136074.176	2568037.088	0	2469211.75	0	0	0	0	1201053.712	2809510.301	2138774.122	1069387.061	0	0	1269306.773	1003926.222	1138043.886	1044086.455	1385420.006	1190703.722	1968966.055	214085.5494	1835030.368	866623.9451	0	0	0	0
NDUFB11	0	2929388.2	5858776.4	8788164.601	11717552.8	14646941	43665354.06	29736372.48	52695776.65	106097399.8	186919556.9	110210258.1	53607701.7	46125916.17	38644130.64	53834957.9	45892228.2	57684699	101315818.5	99895504.22	57615729.4	15335954.58	8076290.057	17284368.51	118665107.6	116845693.2	83064465.24	45525167.53	31671308.68	33011689.17	44290220.45	34096174.71	30572162.56	35099543.62	38947351.21	43529553.1	46760922.14	53048244.97	65784077.49	113930635.7	121161070.1	98537471.88	75913873.68	52650395.93	1320931.61	38504121.44	6295295.732	79380608.31	81398003.22	89597242.05	53808798.58	53635521.56	53462244.54	49139133.6	44318779.59	55776547.66	156395618.5	452629715.9	240112246.8	112230962.8	96617946.93	61679112.48	32348607.44	0	0	648250.543	0	33978150.71
MRPL16	0	0	0	0	0	0	4404944.102	73099813.94	196910140.1	66564421.2	46197029.7	17566434.16	10924584.38	9293721.774	7662859.163	1206626.783	2018270.674	0	0	1002857.102	926227.3729	849597.6439	1880900.156	5472699.05	909093.0224	3727326.886	10384576.53	0	483526.4814	0	0	0	4301728.549	0	2866492.111	398497.338	879328.2727	0	0	0	534616.7586	267308.3793	0	0	0	1015902.638	858662.4148	0	1427388.644	0	909889.1754	454944.5877	0	2142709.393	0	0	736794.1334	0	1251552.561	0	1617214.273	0	0	0	76227.10303	298932.715	0	0
NHP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6135382.71	12068542.55	9572944.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890656.393	445328.1965	0	0	0	0	0	0	0	0	0	0	352843.6486	0	0	0	0	2066358.317
ADPRHL2	0	0	0	0	0	0	5197832.903	26112681.97	10959160.17	3790029.624	3416906.82	4945486.514	2046397.624	2377978.3	2709558.975	0	0	0	0	4678650.14	2339325.07	0	0	0	0	0	0	0	1124759.504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609637.1211	0	0	0	0	0	0
Mar 05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2195448.844	1390538.132	3757387.35	6124236.567	13986361.46	40362001.4	91364303.69	174234928.4	173112932.7	149744726.7	63057253.37	55449783.71	63900834.37	53582304.42	34619804.55	55512111.12	32413095.83	30078706.91	29696507.96	28059617.34	8058615.46	29267608.95	19554587.5	17833498	16112408.51	18265649.87	17493813.63	11249494.44	9414429.947	1293907.902	2852502.565	10862552.69	8299929.443	6300999.6	4302069.758	5553508.582	3847693.851	2771545.176	2487818.983	2909359.265	2364915.703	2298050.222	5261559.267	2629477.354	2996435.659	0	0	0	0	3238750.52
TMEM161A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2067381.943	0	0	0	0	192669.0329	0	0	0	0	0	6686206.869	0	0	0	1604134.616	3208269.233	3065189.16	0	0	0	2762196.064	0	0	0	0	0	0	3386425.533	1674764.763	1748693.259	1425341.393	0	0	0	0	0	0	0	0	0	0
SIRT5	0	21754.99524	43509.99048	65264.98572	87019.98096	108774.9762	0	6760294.595	20775351.69	15397144.63	13838959.41	5530533.88	2693954.376	8191988.153	13690021.93	8210384.974	12928387.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4208919.853	0	0	0	13817804.49	0	0	1713321.317	0	0	0	0	0	0	2125159.905
TEX10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153759.897	0	0	0	0	0	0	0	0	6596014.105	1028265.757	1845710.192	646499.0064	297124.3102	255058.9963	212993.6823	0	0	0	267496.044	631849.7906	419447.5363	0	0	0	0	0	0	0	0	0
BABAM2	0	0	0	0	0	0	0	855386.8138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559797.9416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3175058.278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QPCTL	0	0	0	0	0	0	0	1306487.12	4625194.151	2085011.045	3376030.049	2894698.675	3136615.46	2537339.702	1938063.944	1125112.086	1821256.921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCTD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3462924.465	0	2739790.043	0	0	0	711180.7531	0	0	0	1142138.387	0	0	0	0	0	1601803.025	3203606.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAR1	0	0	0	0	0	0	0	0	5105615.636	0	0	0	0	0	0	0	0	0	11379301.5	4597215.059	2298607.529	0	487109.1701	0	0	0	580429.6786	649660.8712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPP3	0	88184.18416	176368.3683	264552.5525	352736.7366	440920.9208	0	0	0	542874.0029	18838459.22	378244751.8	360267980.3	180133990.2	0	0	0	0	0	0	0	0	0	0	0	0	0	981065.2562	0	0	0	0	0	0	1812499.237	0	0	0	0	0	8600499.958	9011030.581	9421561.203	12424536.69	7046636.719	4301956.021	1975938.081	0	0	0	496412.7869	248206.3934	0	717584.0982	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA2D2	0	0	0	0	0	0	6989017.987	11551077.2	4843795.025	1602314.838	1664983.455	1387580.993	4373723.53	2186861.765	0	1291246.476	1131856.64	0	0	0	0	0	9064770.91	9398586.501	0	801168.7926	1706735.994	10846561.39	11394030.33	13095796.06	24975491.11	48947317.59	94849577.31	51359661.26	16746487.53	3223953.447	1064479.346	711476.4671	699010.9854	2473135.647	1316473.153	843654.9303	370836.7071	0	0	301127.8226	0	0	0	2363892.078	1844686.567	922343.2835	0	0	887926.7254	0	0	0	0	0	0	0	0	0	0	0	0	0
MRPL39	0	0	0	0	0	0	1641895.017	7522087.934	15389865.51	6488442.457	10815954.99	4464428.107	5283339.739	8270215.874	11257092.01	5461496.039	2611040.725	4782491.242	9985101.064	6833950.124	5168181.89	3502413.656	7978226.751	6157527.138	3358378.199	9628447.254	4699805.063	9326818.993	4966516.328	6760692.672	8137718.95	10773030.97	5053103.657	2255672.134	5028479.781	10600129.28	12389778.92	16239611.01	956611.9846	6019144.368	1792356.566	1772583.537	1752810.508	1390083.188	1277541.27	842932.7057	2379018.985	11775797.08	6629008.961	828988.6541	383848.1223	962293.1051	1540738.088	635728.1932	585308.9593	922513.8877	1511905.975	5545706.282	38737280.55	305664188.8	398788491.2	159423513.6	84712047.06	2864626.838	1014276.211	0	0	12099046.59
FKBP11	0	0	0	0	0	0	0	0	9471491.371	4178097.357	4459480.585	0	929542.7816	1444096.484	1958650.186	0	0	0	0	0	0	0	1383031.547	0	1123519.78	1024444.223	1575586.843	0	0	0	0	978460.6984	0	0	0	1173870.772	1038012.945	0	0	0	0	0	0	0	0	0	0	0	0	788794.2998	0	261536.2699	523072.5397	0	0	0	491067.188	401227.0055	0	0	0	380925.1033	0	0	0	0	0	0
UGGT1	0	956916.7974	1913833.595	2870750.392	3827667.19	4784583.987	1963540.841	1286822.14	0	0	517556.3366	1564440.701	2536884.757	1268442.379	0	1471552.39	1757189.349	0	5352787.03	3459398.645	2296452.229	1133505.814	179236.7939	2871155.293	1355097.949	0	146147912	1361041914	401625537	120820817	116965821.3	91459091.4	59960377.32	41073671.22	18487151.01	13253730.07	10008906.04	4768877.025	1328950.009	11578715.09	2563601.378	2124909.686	1686217.993	3822091.844	1239564.771	1743302.166	822264.5731	2072238.476	489054.0582	1023454.718	6364921.589	3877087.252	1389252.914	2880402.042	6237472.275	1195469.267	7183668.304	1135861.289	5434972.77	1254737.173	2392803.806	0	866214.495	481877.3073	594931.0373	0	0	0
TECR	0	0	0	0	0	0	0	0	0	0	0	1226007.422	3601455.092	9091896.981	14582338.87	12506426.72	22498829.64	23736961.34	45985252.99	16263131.65	22368544.88	28473958.12	14818113.9	17645025.83	41262109.27	80522917.3	96210998.99	80589794.16	59513803.71	44025556.43	48576139.67	40587198.98	38793011.26	49613185.86	29617120.13	41929285.51	57497944.25	48981154.09	15502919.24	23781090.96	23719332.23	22139480.28	20559628.34	21544924.58	5601960.181	12761764.37	8955129.264	26747557.15	28001498.16	15091080.65	12900294.99	13540800.1	14181305.22	9522786.374	7679805.849	6474885.108	8707298.2	14001943.31	14796162.83	3783660.4	8801357.994	11689801.18	2533017.728	9346427.104	1499724.833	391149.9829	0	52704306.86
PSENEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2212623.002	1984013.347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM120A	0	0	0	0	0	0	0	0	0	0	0	31901851.85	0	0	0	0	0	10611355.04	0	0	0	0	0	0	0	0	0	0	0	0	2978749.688	0	0	0	0	1854695.348	0	0	10688240.67	0	0	0	0	2298266.321	1740049.312	1613347.244	1512577.018	0	0	0	0	1203442.171	2406884.341	0	0	1082404.163	0	0	0	0	0	0	803284.2849	0	205851.0523	0	0	0
SPG21	0	0	0	0	0	0	3397526.181	3018216.131	3227547.509	2554820.948	2942774.945	2161600.967	461188.7022	230594.3511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRPL35	0	0	0	0	0	0	702320.7073	593566.2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326115.6541	0	0	0	0	236815.7183	473631.4366	0	0	275321.0909	0	0	459414.4183	0	0	0	0	0	362056.2765	0	160140.4949	0	2697639.427	42449742.12	50058007.93	20322488.47	15110302.06	0	0	0	0	1631772.5
IGF2BP1	0	0	0	0	0	0	0	0	0	0	0	0	0	235479.3186	470958.6372	17472033.15	108150894.6	175720982.2	97107239.83	51021011.89	47285859.95	43550708.02	82678001.19	68505442.28	75958685.73	54427762.07	28504848.86	2574110.598	5089669.828	1797031.121	1144117.396	0	2339040.73	888199.6922	0	430707.4148	0	0	0	0	3294481.232	1647240.616	0	2210598.499	928337.1784	919238.2867	954849.0743	0	3977239.322	1489147.372	1940793.611	3701372.298	5461950.984	5963299.92	4699805.063	3522180.998	1490853.414	1319339.304	1781790.478	1538622.596	1153398.266	1090979.869	1226360.004	0	0	0	0	24089350.04
SACS	0	93372.82718	186745.6544	280118.4815	373491.3087	466864.1359	0	0	0	0	12909052.68	0	0	0	0	0	0	6409407.209	0	1261675.078	630837.5389	0	0	0	0	16994455.07	0	0	0	2198633.456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1028470.482	1316837.109	0	0	0	313104.2389	156552.1194	0	0	0	492886.9663	0	0	0	1012376.817	743823.0273	918066.8044	969111.5871	0	0	0	0	0
COQ3	0	0	0	0	0	0	175619.9845	8642582.333	8941355.817	1350730.481	1865272.81	5674410.106	4002727.592	2001363.796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1679314.209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
