Uniprot ID	KO_2nd_1	KO_2nd_2	KO_2nd_3	KO_2nd_4	KO_2nd_5	KO_2nd_6	KO_2nd_7	KO_2nd_8	KO_2nd_9	KO_2nd_10	KO_2nd_11	KO_2nd_12	KO_2nd_13	KO_2nd_14	KO_2nd_15	KO_2nd_16	KO_2nd_17	KO_2nd_18	KO_2nd_19	KO_2nd_20	KO_2nd_21	KO_2nd_22	KO_2nd_23	KO_2nd_24	KO_2nd_25	KO_2nd_26	KO_2nd_27	KO_2nd_28	KO_2nd_29	KO_2nd_30	KO_2nd_31	KO_2nd_32	KO_2nd_33	KO_2nd_34	KO_2nd_35	KO_2nd_36	KO_2nd_37	KO_2nd_38	KO_2nd_39	KO_2nd_40	KO_2nd_41	KO_2nd_42	KO_2nd_43	KO_2nd_44	KO_2nd_45	KO_2nd_46	KO_2nd_47	KO_2nd_48	KO_2nd_49	KO_2nd_50	KO_2nd_51	KO_2nd_52	KO_2nd_53	KO_2nd_54	KO_2nd_55	KO_2nd_56	KO_2nd_57	KO_2nd_58	KO_2nd_59	KO_2nd_60	KO_2nd_61	KO_2nd_62	KO_2nd_63	KO_2nd_64	KO_2nd_65	KO_2nd_66	KO_2nd_67	KO_2nd_68
A0A024R1K7	54131375.38	45891432.94	62288711.67	44278978.35	135419857.4	103612907.4	71805957.4	146747061.6	1748106538	44599066.18	39422177.84	21160959.57	23918724.28	12861955.92	12281724.95	11701493.98	754454.8765	1642979.11	1740427.875	0	0	0	0	0	0	0	41943167.68	0	0	0	0	0	0	0	0	2316653.702	4633307.404	6949961.106	0	0	0	0	0	0	0	0	0	0	9754594.873	0	0	0	0	0	411533.2909	0	0	466570.1977	0	0	0	0	0	0	3126135.178	0	0	0
A0A024R1K8	0	0	0	0	0	1365077.85	2730155.699	1955468.94	0	0	416379.2245	0	4244808.127	8783199.432	13613429.03	18443658.62	12081703.19	16980646.09	8434265.708	3134705.015	0	0	0	0	1112665.228	1115359.868	8507153.497	2569139.948	2938349.729	6725047.059	10511744.39	13752821.4	15294265.61	16835709.82	21129595.73	56921593.57	92713591.4	128505589.2	67615748.85	77134408.16	46569863.64	60210349.5	32904110.02	63411183.62	34968159.67	22345982.49	18195575.09	14045167.7	15433127.89	7011672.767	3215455.85	616409.8218	2325915.605	1635822.855	0	0	0	0	0	2572894.773	0	0	0	0	0	0	0	0
A0A024R1N1	8220417.353	3220712.606	2750785.152	8901052.361	13500011.21	17089268.77	20678526.33	41326492.81	27040353.66	4207834.139	17757541.57	36170777.27	6911971.107	17694239.63	11805701.43	5917163.225	17577901.88	12297274.34	16399929.2	49427197.49	0	20852533.78	24586155.55	16448962.8	25943635.4	17258459	13157924.52	11185095.04	15446424.39	33174066.51	50901708.62	54657152.55	38353053.13	22048953.71	11885436.25	15425853.84	18966271.43	22506689.02	16220713.58	55614884.85	17046642.67	16743800.53	7707331.494	18252339.22	19375915.53	25436999.01	16426544.28	7416089.559	20533793.27	12005811.54	10462242.54	99003112.57	492922715.9	783253972.8	799291384.6	740403705.5	652737405	546967920.2	231982611.7	215980928.1	176542935.9	148599370	69484216.27	44740194.61	47861669.38	18822140.61	563356.3464	563356.3464
A0A024R1N4	0	0	4380997.856	3130464.271	0	3141242.829	6282485.657	5923789.387	0	0	5771829.391	0	14814332.65	1922117.254	11129700.32	20337283.38	78877437.91	199814460.7	114558798	150271429.1	228394195.7	117208158.7	72718901.25	85822367.55	113799859.4	201763254.9	295263423.4	459501274.9	478315026.7	721870854.4	965426682	1482378819	1237674037	992969254.6	468687256.6	437869460.2	407051663.7	376233867.3	159594409	124036167.5	54127947.45	18351820.01	10212727.76	21956099.08	4700511.418	13605588.07	8943751.353	4281914.637	3457399.135	5483900.538	5057705.758	3687857.071	4939715.888	4641671.094	0	1451041.266	5492161.154	8338115.671	7438388.805	3371789.114	7483177.247	8754618.584	12492856.58	15219261.87	36059232.45	8961946.795	0	0
A0A024R1Q5	0	0	0	0	0	0	0	0	8388368.489	21161754.7	13821733.49	16933379.46	0	5275220.589	4594934.56	3914648.53	4301748.951	3176759.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733604.5515	0	0	0	0	0	2081675.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1S8	0	0	0	0	492323.8831	498773.348	505222.813	8824855.908	479645.8253	1416806.093	3087880.132	39216590.1	19502121.84	0	0	0	9770939.408	0	0	0	2687792.433	195626.4079	2647284.492	0	0	0	0	0	0	0	0	0	226239.2792	452478.5585	0	0	0	0	0	0	0	332712.8778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1T5	1479003.672	0	0	0	0	0	0	0	0	3623450.77	87474446.59	120439031.4	166915775.3	192169185.5	160521815.6	128874445.6	63600780.22	48183069.19	35833138.94	36418980.07	18094680.72	56967196.29	10645327.83	17670297.09	26427124.4	21636055.43	21903708.22	15149872.69	2946610.345	4832592.926	6718575.507	6724516.966	10726001.36	14727485.75	6537813.79	8751467.476	10965121.16	13178774.85	14057448.18	6953362.536	979346.836	2863425.5	2150247.199	1997876.38	2348621.255	4821072.238	3266172.499	1711272.76	2900094.684	2312398.233	3192502.823	1405550.451	1666877.47	1191295.691	0	0	1071463.749	1300671.549	843696.0348	0	317278.3363	185943.3756	0	0	0	0	0	0
A0A024R1T9	32422255.47	5365778.145	5556832.501	19552480.68	1444768.499	2475423.921	3506079.343	3574638.039	2284833.397	1064780.159	4619318.838	0	5113630.57	5637980.906	4880809.303	4123637.7	0	0	0	3881561.892	12079626.99	6368714.12	11817010.08	16360569.79	2802160	4126597.385	9583728.226	2397566.51	5029257.433	6285003.599	7540749.765	13873373.39	12980756.39	12088139.4	20182452.04	26294847.05	32407242.06	38519637.07	26527501.93	18681582.03	13939365.55	26702582.81	116913647.8	2583819062	2184817877	722001566.5	512457970.8	302914375.1	236064906.6	152254595.4	117170822.4	64533819.01	51797154.99	30137316.06	8315670.65	13195592.05	8713227.155	6468504.129	4182893.263	5362332.541	6925046.734	1567988.619	1838455.325	1118527.173	2458960.115	405331.2027	0	0
A0A024R1U0	0	270263.5037	0	0	0	980517.4581	1961034.916	2522050.019	3759507.976	4724012.208	0	2353038.697	0	2317610.814	7342494.98	12367379.15	17870840.11	40153617.85	37508277.03	43136760.44	19298477.77	32331565.39	52181472.42	95431858.29	124267495.6	110392973.7	107546480.3	190423147.4	21937634.17	26661116.29	31384598.4	39671100.69	28309418.42	16947736.15	11445273.52	14587505.85	17729738.19	20871970.53	18742763.6	9417013.975	8072477.229	705774.6684	4362753.821	5504264.944	3893047.24	2074033.076	3351314.271	4628595.466	6730458.425	19635131.01	26232050.17	18814666.3	24837141.34	13315154.52	8006215.603	2831712.685	5581146.1	4158182.094	3604071.453	1597788.681	971174.5688	1594431.425	292598.0892	0	1435977.79	0	0	0
A0A024R1U4	1436949.627	234951092.8	922398237.2	616693509.9	376395501.5	370234546.3	364073591	237355285.5	293102428.5	151056797.2	350220303.8	200524158.1	235032108.7	217423523.3	229724442	242025360.7	143569463.2	176828912.2	123926027.4	125290796	86851498.95	57961518.25	51996867.53	29981362.69	48177732.92	34029850.87	35639195.58	24289745.21	20869452.58	16647968.55	12426484.52	30278250.12	26326097.51	22373944.9	12746395.65	15514556.07	18282716.49	21050876.92	19579912.99	12989664.16	8162195.471	7606348.775	1984270.66	3756150.72	4758119.276	2752640.478	2804015.325	2855390.173	9482568.81	8180527.854	5981878.746	8230489.12	5163503.488	5566206.312	2634685.948	2855447.6	5174105.348	10046941.17	2357588.662	4442091.075	3884442.064	2642336.957	2260228.246	1340441.777	3808753.617	1911029.476	0	0
A0A024R1V4	0	2165739.167	0	34685355.05	406596402.2	476743190.5	546889978.9	370304335.2	443748854.3	146641882.3	242662709.2	131764601.1	41343544.13	39785954.17	34859556.87	29933159.57	0	17028531.16	25258401.84	39715098.41	29515048.71	49251957.57	37301187.36	23257477.42	19092624.99	34641180.64	42209097.67	14531174.64	8354000.792	4177000.396	0	12264143.53	10710750.14	9157356.748	9322480.721	7215390.456	5108300.19	3001209.925	0	17697464.36	13593705.15	0	2696318.096	0	8608489.611	4320743.95	3661043.199	3001342.448	5357694.227	4904685.575	5053111.618	3238603.245	6480387.048	4935651.842	2925274.101	2439178.811	0	4194758.512	0	0	0	0	0	0	2918382.892	1248015.643	0	0
A0A024R1W3	1433238.976	0	0	0	2712750.979	1356375.489	0	3546278.063	0	0	0	0	484814.2321	0	22456286.01	44912572.02	52718006.06	38310705.32	39139064	58292958.91	20476432.79	37457547.13	378135045.9	2807615540	3622678645	465939634.4	39509391.4	12726353.71	8541256.148	14144560.14	19747864.12	12554722.85	10865205.99	9175689.132	1793569.699	4353904.213	6914238.727	9474573.241	3211480.152	17243439.7	0	0	4123372.653	0	904912.9426	1876882.651	1168766.738	460650.8257	407751.9608	1124503.972	0	1087353.287	0	0	0	0	735901.6212	299864.7809	0	0	0	0	0	0	0	0	0	0
A0A024R1X3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1379787.931	2759575.861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1X4	60406748.96	79410539.19	71200635.35	62533747.16	64180746.14	40881170.5	17581594.86	19784528.89	4909191.366	2907913.555	9917686.822	6880563.096	582395.5204	5167567.534	2583783.767	0	0	1509086.451	0	0	0	7073119.382	16419719.33	40948624.84	57098085.09	67712755.87	77415180.76	26111056.44	10128487.14	7240915.907	4353344.671	11226044.72	7005841.744	2785638.768	1122560.298	1582254.011	2041947.724	2501641.438	0	0	0	0	0	308571.5586	540915.7423	0	167091.9429	334183.8859	1445121.894	0	573737.3345	946613.5927	1810090.932	3488144.529	1262107.282	655725.0534	864051.6064	379577.5173	0	0	0	2610001.284	942814.5928	485741.8949	0	0	0	0
A0A024R1Z6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11614116.98	64080911.96	105042303.2	213836869.8	81362385.83	183430293	94932987.76	77150841.04	93197419.07	99847038.31	37233202.93	50887161.99	64541121.04	31476834.59	18199689.94	4922545.292	1395514.023	3469797.421	5544080.819	7618364.217	12128439.72	4639241.501	3724256.791	0	0	0	2193966.62	264366.219	132183.1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000815.603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R222	0	0	0	0	0	0	0	0	0	499612.662	796818.1429	834808.142	2658990.713	10547039.75	12983943.58	15420847.41	4894543.129	11425050.47	3462037.449	17266896.31	55255481.79	130790864.4	194587558.1	561865283.1	1528098016	1495708405	517236620.1	34788634.84	1126624.344	860804.7867	594985.2294	2233856.119	1116928.059	0	992908.3822	661938.9215	330969.4607	0	0	0	2115822.075	1467650.847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R240	0	0	0	0	0	0	0	0	0	5736887.427	586327.0435	1924856.068	2412895.033	594366.7875	1446005.383	2297643.978	9858404.754	24757596.46	23890457.07	78919673.07	233119312.2	394769806.3	82467453.06	23478526.21	19455473.65	13108316.65	15945595.31	3016185.053	0	1786060.048	3572120.097	3374748.8	2483066.095	1591383.391	2555578.401	3609933.398	4664288.395	5718643.392	913792.0005	0	0	377059.5755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R248	0	0	317755.42	507254.8362	0	0	0	1122206.902	0	0	0	0	0	0	0	0	0	0	0	0	3659232.048	0	0	0	1663917.784	54120287.6	211666138.9	0	1144912.553	572456.2764	0	21899025.73	17857287.4	13815549.07	19998995.69	26319500.79	32640005.9	38960511.01	22582845.72	0	0	0	0	0	0	0	0	0	0	5071664.874	5833673.575	0	2925097.404	0	0	2192332.166	2190830.236	0	1832310.664	2462282.032	1265597.061	1196287.4	1474851.277	2887593.323	5754027.101	2643971.411	0	0
A0A024R277	0	0	0	0	0	0	0	0	0	0	0	0	0	472710.4417	236355.2209	0	2862855.65	2211371.34	0	0	0	476288.5695	0	1742230.191	963576.569	8647363.098	11201704.62	19687610.22	9389802.533	18705060.74	28020318.94	23737079.07	27432357.44	31127635.82	282113467.9	291665258	301217048.2	310768838.3	139433235.8	45880521.86	66287733.34	24220700.59	21255006.9	12539217.63	24311655.72	16729161.13	22478903.31	28228645.49	7497149.615	8886390.871	11044638.06	2920326.567	612434.1243	0	0	0	3671380.013	847883.7696	1411991.081	0	0	692168.9479	0	0	0	0	0	0
A0A024R292	0	0	0	0	0	0	0	0	0	0	0	0	1577600.972	971351.2665	485675.6332	0	0	0	4138833.699	46847698.64	50853456.91	10401573.39	9828807.894	42057358.54	10389116.21	7418784.199	1806512.804	2416119.765	1068932.555	534466.2774	0	2443684.602	1732167.259	1020649.916	0	271922.9893	543845.9787	815768.968	0	0	0	366532.8118	0	0	0	0	0	0	575946.0554	0	391513.4449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2A7	313024.3399	0	0	0	0	0	0	0	0	0	1377888.431	0	0	0	0	0	8652443.156	0	0	0	0	8796893.502	9099046.517	6014611.99	0	0	0	0	0	246272.3776	492544.7552	0	0	0	966536.255	1590161.232	2213786.208	2837411.185	0	69322339.12	1510606139	1479117422	385168708.6	933740637.3	771234043.1	175393994.6	115285791.8	55177589.03	131339510.6	140481803.9	54967332.06	47302452.18	21833515.07	14135283.51	5165049.592	3987271.273	1688863.078	5045199.98	2590012.36	2332365.07	1409517.314	663504.1683	569629.1137	269587.6351	741070.028	370565.9361	0	0
A0A024R2F4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5514292.537	7772488.76	6735273.437	11447756.12	5801867.995	8056176.869	8387396.651	3047681.412	3568895.365	1219964.888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2F9	0	0	0	0	0	0	0	10416327.65	9326986.512	544670.5678	7466801.791	5256313.939	3095875.702	0	0	0	2784799.454	1644520.797	48566900.71	591988083.5	235458259.3	77030333.23	51860942.85	31275620.12	61947795.6	16427759.08	4572228.909	3615896.945	542506.0214	8659069.319	16775632.62	3096980.062	20491098.7	37885217.33	14802847.31	18631105.4	22459363.49	26287621.59	21756474.89	12821536.33	17238138.77	14567627.37	1352850.371	13698486.87	4896115.738	1622614.704	3240074.253	4857533.802	1353716.19	2666412.015	1489031.265	0	0	606117.1826	0	2444965.66	1535149.357	0	471075.9883	0	614687.0196	1348777.49	0	282981.3185	833262.0374	0	0	0
A0A024R2G7	0	0	6174567.555	37702776.99	82134908.05	144516098.9	206897289.7	195697042.8	177784139.8	150365609	70347892.4	42368081.4	47636101.56	24054754.98	23015322.1	21975889.22	25396226.02	19348836.61	8285221.224	12811906.31	15292741.6	21682129.34	10538690.78	5025723.479	2233326.026	4209733.639	2970994.624	0	2616627.446	3915929.588	5215231.73	3574638.039	3112043.539	2649449.039	1986125.985	2295715.028	2605304.071	2914893.113	4423272.773	4899472.994	1035580.87	2002249.648	1886070.93	2671668.771	2693137.538	2241233.246	2180272.55	2119311.854	0	2970199.484	1462968.359	1964701.393	1397104.302	0	2234121.165	0	0	0	607619.1128	0	0	538088.5796	0	0	0	0	0	0
A0A024R2G8	0	0	0	0	0	0	0	0	0	512069.8477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2I5	7313074.818	906282.3495	0	556465.1373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2K1	0	24582886.64	44845471.08	26437372.86	23158835.95	14854001.28	6549166.616	9700613.735	7909827.024	7517558.196	7929926.384	7652245.995	4771632.23	8678903.632	9643606.649	10608309.67	7236096.478	8021455.777	10920269.4	5772757.054	3460005.425	6957647.454	1247702.005	3545482.923	0	821511.6423	1408898.872	0	0	0	0	818551.9563	816762.8924	814973.8285	2381005.521	2029140.088	1677274.655	1325409.223	412156.1502	267074.1108	0	538486.1494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2L5	0	273572.1676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6537270.445	12384518.82	36233535.86	48383576.88	18351846.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2M6	0	0	0	0	0	287774.2428	575548.4856	16416269.31	87576798.71	92819462.76	72315906.87	64079144.98	58335101.3	57220492.4	39828096.57	22435700.73	6071641.163	9667129.526	5905501.178	0	682936.4946	0	0	0	0	858353.1065	0	0	0	720528.9239	1441057.848	836265.8978	713792.3252	591318.7527	2112994.912	2646130.067	3179265.222	3712400.377	0	0	0	0	0	0	0	0	260695.3249	521390.6498	0	0	0	713372.6683	598077.4386	0	0	0	353015.44	0	0	0	0	0	0	0	0	0	0	0
A0A024R2M7	0	0	0	654090.6	543256.9865	271628.4932	0	0	0	0	0	0	0	0	2291327.036	4582654.072	6152171.126	487950.6157	18379208.15	68536167.01	102641688.7	148628450	69820714.9	58650374.12	13474610.92	9494124.838	5303757.263	5108594.687	1123355.437	3347073.527	5570791.617	0	2261641.827	4523283.655	2799597.884	2117265.106	1434932.329	752599.551	1482405.103	568171.3579	0	0	0	2966886.403	0	0	0	0	0	0	114747.4669	0	0	0	0	0	0	0	0	0	0	0	0	0	1315072.409	0	0	0
A0A024R2Q4	693317.4827	0	0	0	0	1022615.678	2045231.356	31565139.25	46195706.32	56440416.36	10581584.14	12830945.48	11449125.53	7390821.792	7024107.866	6657393.939	4876723.169	2190521.015	2281255.269	6934941.804	14577014.43	28062094.69	2336473.291	7010965.976	2008654.938	6767962.506	5625567.895	0	0	1635690.331	3271380.663	8638925.785	6952699.92	5266474.055	10033786.03	8290218.823	6546651.619	4803084.415	14531218.81	10540599.12	2498240.007	1022902.812	8396814.637	9636870.05	24104035.96	12465764.41	11548743.26	10631722.11	17842488.97	5012669.939	12367776.71	11390550.25	10867569.32	8818804.013	4541969.433	5493839.782	5549746.924	9516583.112	2262878.711	9698449.188	6432811.2	6793230.272	7067774.277	3520215.156	10293081.02	5350096.227	0	0
A0A024R2Q9	1092875.089	2012763.159	1213692.121	906282.3495	1169915.273	584957.6366	0	0	0	0	0	0	0	74864019.8	80432867.74	86001715.68	12543855.94	0	0	0	0	8720560.108	16165628.09	28670301.32	9436936.637	1686755.958	0	0	0	0	0	0	0	0	0	0	0	0	2729537.258	0	0	0	0	4967854.992	0	1717898.922	1842934.611	1967970.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50389758.05	0	0	0	0	0	2188665.69	49541266.88	96893868.07	210426295.5	133264057.5	56101819.45	22531722.66	20769020.57	19006318.48	17243616.4	6387399.899	3065262.831	21181191.45	1176718.133	12051487.89	0	280388.2802	1100208.042	1302217.654	1504227.265	1985330.846	5854479.726	808921.9333	334135.294	707320.7731	772522.2133	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2T6	7183202.03	15969891.24	423199.7546	0	3324036.568	2937249.786	2550463.004	2780333.42	1736893.922	1295458.968	1535105.183	6699315.461	2087285.401	0	942417.023	1884834.046	5339538.541	15891658.35	25036292.86	20913052.73	23443805.11	20025411.99	13000835.87	11252589.13	15745171.56	27505934.35	38317066.44	29656261.07	30004037.42	37627404.39	45250771.36	139826070	115326527.3	90826984.49	67092798.84	76416034.95	85739271.05	95062507.15	119741358.3	78249282.11	57343593.25	28023018	25204699	19724796.24	10073812.47	27021208.47	21792954.12	16564699.77	11294205.85	12927599.11	18052317.46	14703940.78	1428954.057	25759242.55	24690367.42	20977547.38	1512267.009	27328485.72	3936426.518	3647097.336	23518415.7	3867973.841	4372463.358	5400649.43	8710090.771	2016403.131	0	0
A0A024R2U9	0	0	0	0	0	0	0	0	0	0	0	1233354.154	0	0	0	0	586680.4389	0	0	1037303.672	0	0	0	514852.836	479645.8253	0	728386492.6	1053954688	17065328.45	9573148.453	2080968.46	0	0	0	0	0	0	0	639203.8213	306791.3296	0	0	0	0	411908.7735	451197.5004	5364408.738	10277619.98	0	939943.2556	0	3183296.874	261106.147	0	0	0	0	0	8564977.81	0	0	0	0	0	0	0	0	0
A0A024R2W4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2X1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588756.6365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R301	2852563.01	3011104.995	0	3166863.991	1408589.651	1422924.249	1437258.848	2305462.849	0	10566078.92	1864646.337	44024091.96	873151.5364	1535723.625	25578798.89	49621874.15	138638273	155102166.7	116511307.2	296100413.7	515692812.5	546674231	190473903.9	104170923.1	86533973.24	33393297.52	61594466.52	23616173.69	10783417.06	22443696.3	34103975.55	2587030.587	5171322.359	7755614.132	6037891.908	4168094.833	2298297.759	428500.6847	0	0	0	428951.2637	0	0	2231603.223	0	1024515.178	2049030.356	835382.4094	392025.8681	0	0	0	0	0	172456.9259	273916.7281	0	0	2550719.215	3103164.481	0	0	0	0	0	0	0
A0A024R306	7016222.732	1736673.05	3228443.129	0	4526994.306	2263497.153	0	6424285.537	6825389.248	7377127.723	12497384.46	14400860.11	26483005.04	21154245.05	20204936.82	19255628.59	5872988.807	0	0	0	0	0	0	0	0	0	0	1090357.147	3100160.62	3395201.555	3690242.489	4493421.748	3188310.671	1883199.593	1435403.522	1409767.635	1384131.748	1358495.861	1622791.401	3053644.959	2877433.207	6898718.781	8050124.974	11865778.63	24520026.45	24810473.24	12405236.62	0	0	988888.5102	2576119.506	0	1312024.374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3105152.33	0	0	0	0	0	3543495.074	5434336.841	2877212.335	0	3491811.006	1510279.16	3508751.895	5507224.63	5245270.334	4498656.417	3752042.499	2019080.101	1791213.731	1563347.36	1335480.99	2189416.655	3777884.534	3230033.408	837458.607	0	0	643356.2165	852168.6881	426084.344	0	0	0	0	430020.2846	0	757458.7369	0	0	0	427184.287	709043.5753	663764.7974	0	0	0	0	0	0	0	0
A0A024R324	659841225.6	569740079.8	716038771.1	404039012.6	400793739	354061755.3	307329771.5	302123463	216858501.5	227600381.4	146514306.5	202476883.8	201052073.3	130232583.7	142565553.2	154898522.6	121195275.3	116130435.4	107451752.6	163128039.9	240009549.5	107124376	132627283.3	172036120.4	52419351.66	37530390.74	3257907.465	11863304.87	7445553.896	11252991.11	15060428.33	10267446.61	9640264.854	9013083.101	2812982.732	2248672.218	1684361.705	1120051.191	3943847.82	3052054.68	2610266.33	3609403.305	0	0	526470.7078	0	0	0	0	0	0	0	0	294148.6113	265863.7317	0	0	2517769.517	0	0	0	0	0	0	0	0	0	0
A0A024R325	1363620.094	0	1215989.191	526294.0101	536674.9982	546062.062	555449.1257	1345861.978	0	28408479.55	84972628.45	200330364.9	364065538.1	452578083.4	462587564.7	472597046	837011473.6	1029574739	503798541.4	842420498.5	770140240.4	465913147.4	296367050.5	255147371.5	242449921.1	126855838.2	111699432.1	61897988.95	20722316.43	34721737.1	48721157.77	51363273.86	33020531.69	14677789.53	19678112.72	16779711.39	13881310.06	10982908.73	1122162.728	1907451.348	58522268.31	384025.8811	1312068.549	56719952.07	654929.9139	40846316.89	35275260.23	29704203.56	17113169.34	0	0	1415613.383	746636.0046	0	0	341750.9636	0	521832.394	0	0	3362291.614	0	0	0	0	0	0	0
A0A024R326	0	0	0	0	0	3700270.082	7400540.164	30604919.93	69755822.68	156854521.7	17809799.9	56472575.34	49044912.08	74946758.48	68301821.73	61656884.97	23898801.61	27313484.09	17508530.38	17315046.43	18105326.76	11809147.03	13005832	9221851.398	5763436.252	7399656.676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1955954.858	2104115.855	0	0	0	777646.4457	1555292.891	2766246.198	0	1593150.367	2380294.313	1014156.277	0	0	544670.5678	0	945685.9299	1061511.253	435913.1519	371811.6547	0	517719.7557	0	1393216.954	0	0	0
A0A024R328	0	0	0	0	0	0	0	421123.5569	0	876376.2688	0	0	0	0	0	0	0	0	360211.4526	16630166.26	15103719.26	18645579.88	27976277.05	26860475.43	35672785.81	29406379.64	32880830.1	16552463.46	11318015.86	10730407.76	10142799.65	12896588.67	8335343.726	3774098.786	2684784.155	2975747.791	3266711.427	3557675.062	611064.7173	296339.6624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R370	0	0	0	0	0	0	0	0	0	0	374899.4465	0	587917.3226	0	0	0	0	449430.5237	0	0	0	0	0	0	0	0	0	0	0	0	0	11750395.06	8522349.497	5294303.938	5452006.608	5020967.367	4589928.126	4158888.885	0	0	0	0	464228.9535	3090751.469	5964562.375	3375058.021	5981724.136	8588390.251	17319022.13	13386041.21	17042490.27	11173424.15	14788269.75	14986215.31	11554702.39	14744249.94	8026624.184	17277056.43	9208466.549	3201320.036	1062880.66	1022302.04	0	0	0	0	0	0
A0A024R388	0	0	0	0	0	0	0	0	0	0	0	0	322910.5745	2129427.796	2938371.816	3747315.837	826724.2236	1151229.495	985177.8592	1226060.958	1570709.763	658596.3906	595868.7177	344838.7554	185969.8802	464582.3489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
